Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,20.0,ORL,NBA,C,81.0,3071.0,22.9,0.584,0.002,0.553,13.4,27.1,20.6,8.5,1.0,5.7,15.9,27.0,,4.5,6.0,10.4,0.163,,2.0,1.5,3.5,4.3
1994,21.0,ORL,NBA,C,81.0,3224.0,28.5,0.605,0.001,0.534,13.5,23.7,18.7,11.0,1.2,4.5,10.2,29.0,,12.1,4.8,16.9,0.252,,6.2,0.6,6.8,7.2
1995,22.0,ORL,NBA,C,79.0,2923.0,28.6,0.588,0.003,0.536,13.3,21.7,17.6,13.3,1.3,4.5,9.4,31.9,,9.6,4.4,14.0,0.23,,5.6,0.2,5.8,5.7
1996,23.0,ORL,NBA,C,54.0,1946.0,26.4,0.57,0.002,0.495,11.1,24.2,17.8,15.9,0.9,4.4,11.0,32.8,,3.9,3.0,6.9,0.171,,3.5,0.2,3.7,2.8
1997,24.0,LAL,NBA,C,51.0,1941.0,27.1,0.556,0.004,0.483,11.6,25.9,18.8,17.3,1.2,5.8,10.8,31.1,,4.1,3.9,8.0,0.197,,4.7,1.8,6.5,4.1
1998,25.0,LAL,NBA,C,60.0,2175.0,28.8,0.587,0.0,0.594,11.1,24.0,17.7,13.5,0.9,4.6,10.8,32.9,,6.7,3.4,10.2,0.224,,5.7,0.2,5.8,4.3
1999,26.0,LAL,NBA,C,49.0,1705.0,30.6,0.584,0.001,0.563,13.1,22.6,18.0,14.4,1.1,3.5,10.0,32.4,,7.2,1.9,9.0,0.255,,7.5,-0.4,7.1,3.9
2001,28.0,LAL,NBA,C,74.0,2924.0,30.2,0.574,0.001,0.684,11.3,24.8,18.1,18.8,0.8,4.9,10.5,31.6,,11.1,3.9,14.9,0.245,,7.0,0.7,7.7,7.1
2002,29.0,LAL,NBA,C,67.0,2422.0,29.7,0.59,0.001,0.583,10.8,21.6,16.3,16.4,0.9,4.1,10.0,31.8,,9.2,4.0,13.2,0.262,,7.1,0.9,8.0,6.1
2003,30.0,LAL,NBA,C,67.0,2535.0,29.5,0.602,0.0,0.599,11.4,21.6,16.5,16.2,0.8,4.5,11.4,30.2,,10.2,3.0,13.2,0.25,,6.4,0.1,6.5,5.5
2004,31.0,LAL,NBA,C,67.0,2464.0,24.4,0.578,0.0,0.713,11.1,24.4,17.7,14.8,0.7,5.0,13.5,26.3,,5.9,4.0,9.9,0.192,,3.8,1.0,4.8,4.1
2005,32.0,MIA,NBA,C,73.0,2492.0,27.0,0.583,0.0,0.699,12.4,22.8,17.8,15.7,0.8,5.0,12.4,30.5,,6.4,4.6,11.0,0.211,,4.1,1.2,5.3,4.6
2006,33.0,MIA,NBA,C,59.0,1806.0,24.4,0.586,0.0,0.589,11.7,23.1,17.6,12.4,0.7,4.4,14.3,30.0,,3.3,2.9,6.2,0.164,,2.4,0.3,2.7,2.1
2007,34.0,MIA,NBA,C,40.0,1135.0,21.7,0.567,0.0,0.614,10.3,20.3,15.4,14.3,0.4,3.8,13.5,29.4,,1.4,1.5,2.8,0.119,,1.6,0.2,1.7,1.1
2008,35.0,TOT,NBA,C,61.0,1748.0,17.1,0.589,0.0,0.606,11.4,24.8,18.4,9.1,0.9,3.7,20.4,23.5,,0.6,2.3,2.8,0.078,,-1.2,0.2,-1.1,0.4
2008,35.0,MIA,NBA,C,33.0,945.0,17.7,0.577,0.0,0.541,12.4,20.5,16.4,9.4,1.1,4.6,19.4,25.3,,0.1,1.0,1.2,0.059,,-1.4,-0.1,-1.5,0.1
2008,35.0,PHO,NBA,C,28.0,803.0,16.5,0.605,0.0,0.699,10.3,29.8,20.8,8.8,0.8,2.8,21.7,21.3,,0.4,1.2,1.7,0.1,,-1.0,0.4,-0.6,0.3
2009,36.0,PHO,NBA,C,75.0,2252.0,22.3,0.623,0.001,0.617,10.1,22.3,16.4,8.9,1.1,3.5,13.6,24.2,,5.6,2.2,7.8,0.166,,1.9,-0.3,1.7,2.1
2010,37.0,CLE,NBA,C,53.0,1240.0,17.9,0.565,0.002,0.488,9.4,24.0,17.0,11.3,0.6,3.9,15.7,25.1,,0.9,2.1,3.1,0.119,,-1.0,0.8,-0.2,0.6
2011,38.0,BOS,NBA,C,37.0,752.0,17.4,0.659,0.0,0.652,8.3,20.1,14.6,5.9,1.1,4.4,17.8,20.1,,1.1,1.6,2.7,0.174,,-1.7,2.0,0.3,0.4
