Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,23,PHI,Philadelphia 76Ers,Clarence Weatherspoon,25,78,75,3096,5.7,11.8,0.48,0.0,0.0,0.0,5.7,11.8,0.48,3.7,5.0,0.75,2.8,6.0,8.8,1.8,1.3,1.3,2.1,2.5,15.1,3047
1996,23,PHI,Philadelphia 76Ers,Jerry Stackhouse,21,72,71,2701,6.0,14.5,0.41,1.2,3.9,0.32,4.8,10.6,0.45,5.2,6.9,0.75,1.2,2.3,3.5,3.7,1.0,1.1,3.4,2.4,18.4,2733
1996,23,PHI,Philadelphia 76Ers,Vernon Maxwell,30,75,57,2467,6.0,15.4,0.39,2.1,6.7,0.32,3.9,8.6,0.45,3.7,4.8,0.76,0.6,2.8,3.3,4.8,1.4,0.2,3.1,2.7,17.8,1879
1996,23,PHI,Philadelphia 76Ers,Derrick Alston,23,73,41,1614,4.4,8.6,0.51,0.0,0.1,0.33,4.4,8.6,0.51,1.2,2.5,0.49,2.8,3.9,6.7,1.4,1.2,1.2,1.3,4.3,10.1,59
1996,23,PHI,Philadelphia 76Ers,Trevor Ruffin,25,61,23,1551,6.1,15.0,0.41,2.4,6.6,0.37,3.7,8.4,0.44,3.4,4.2,0.81,0.5,2.6,3.1,6.2,1.0,0.0,3.5,3.1,18.1,2527
1996,23,PHI,Philadelphia 76Ers,Sharone Wright,23,46,32,1136,5.8,12.2,0.48,0.0,0.0,,5.8,12.2,0.48,3.7,5.9,0.63,3.9,5.5,9.5,0.9,0.8,1.2,2.6,4.0,15.3,3247
1996,23,PHI,Philadelphia 76Ers,Sean Higgins,27,44,4,916,5.3,12.7,0.42,1.9,5.1,0.37,3.4,7.6,0.44,1.4,1.5,0.95,0.8,2.8,3.6,2.2,0.9,0.4,1.9,3.5,13.8,1282
1996,23,PHI,Philadelphia 76Ers,Tony Massenburg,28,30,8,804,5.1,10.6,0.48,0.0,0.1,0.0,5.1,10.4,0.49,3.0,4.1,0.74,3.4,5.0,8.3,0.5,0.7,0.5,1.7,3.3,13.3,1868
1996,23,PHI,Philadelphia 76Ers,LaSalle Thompson,34,44,11,773,1.5,3.9,0.4,0.0,0.0,,1.5,3.9,0.4,0.9,1.1,0.79,2.9,6.4,9.3,1.2,0.9,0.9,1.7,5.8,4.0,2871
1996,23,PHI,Philadelphia 76Ers,Richard Dumas,26,39,14,739,4.6,9.9,0.47,0.1,0.4,0.22,4.5,9.5,0.48,2.4,3.4,0.7,2.0,2.8,4.8,2.1,2.0,0.3,2.4,3.8,11.7,798
1996,23,PHI,Philadelphia 76Ers,Ed Pinckney,32,27,23,679,2.9,5.4,0.53,0.0,0.0,,2.9,5.4,0.53,2.2,2.9,0.76,3.9,5.4,9.3,1.2,1.7,0.6,1.2,2.9,8.0,2308
1996,23,PHI,Philadelphia 76Ers,Rex Walters,25,33,8,523,3.4,7.9,0.43,1.3,3.7,0.35,2.1,4.2,0.49,2.5,3.2,0.78,0.8,2.5,3.3,6.5,1.5,0.3,2.3,3.4,10.5,3015
1996,23,PHI,Philadelphia 76Ers,Greg Sutton,28,30,2,465,5.0,12.9,0.39,3.1,7.4,0.42,1.9,5.5,0.35,1.5,2.1,0.74,0.3,2.4,2.7,4.9,1.3,0.2,3.5,4.3,14.7,2789
1996,23,PHI,Philadelphia 76Ers,Jeff Malone,34,25,3,407,5.6,14.2,0.39,0.4,1.4,0.31,5.1,12.7,0.4,2.1,2.3,0.92,0.7,2.1,2.8,1.7,1.1,0.0,1.7,1.7,13.7,1821
1996,23,PHI,Philadelphia 76Ers,Shawn Bradley,23,12,11,334,4.6,10.5,0.44,0.0,0.0,,4.6,10.5,0.44,2.0,2.7,0.76,3.7,7.8,11.4,0.9,0.9,4.1,3.3,4.5,11.3,326
1996,23,PHI,Philadelphia 76Ers,Derrick Coleman,28,11,11,294,5.9,14.4,0.41,0.9,2.6,0.33,5.0,11.9,0.42,2.4,3.9,0.62,1.6,7.2,8.8,3.8,0.5,1.2,3.4,3.7,15.1,563
1996,23,PHI,Philadelphia 76Ers,Greg Grant,29,11,2,280,2.3,6.2,0.38,0.5,2.3,0.22,1.8,3.9,0.47,0.6,0.8,0.83,0.4,2.3,2.7,7.7,1.5,0.3,1.9,3.6,5.8,1081
1996,23,PHI,Philadelphia 76Ers,Scott Skiles,31,10,9,236,3.1,8.7,0.35,2.3,5.2,0.44,0.8,3.5,0.22,1.2,1.5,0.8,0.2,2.3,2.4,5.8,1.1,0.0,2.4,3.2,9.6,2653
1996,23,PHI,Philadelphia 76Ers,Scott Williams,27,13,1,193,2.8,5.4,0.52,0.0,0.4,0.0,2.8,5.0,0.56,1.9,2.2,0.83,2.4,6.2,8.6,0.9,1.1,1.3,1.5,5.0,7.5,3175
1996,23,PHI,Philadelphia 76Ers,Mike Brown,32,9,1,162,2.0,3.6,0.56,0.0,0.0,,2.0,3.6,0.56,1.8,3.8,0.47,3.1,5.1,8.2,0.7,0.7,0.4,1.3,5.3,5.8,390
1996,23,PHI,Philadelphia 76Ers,Greg Graham,25,8,3,128,4.8,9.0,0.53,2.0,3.9,0.5,2.8,5.1,0.56,4.2,4.8,0.88,1.4,2.8,4.2,3.1,1.4,0.0,4.8,4.5,15.8,1069
