Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,30,1816,WSB,Washington Bullets,22.0,NBA,PF,52.0,696.0,13.6,0.53,0.0,0.18,10.0,22.5,16.2,4.9,1.4,3.4,13.8,15.8,0.4,1.3,1.8,0.12,-2.7,2.1,-0.6,0.2
1982,30,1816,WSB,Washington Bullets,23.0,NBA,PF,80.0,2664.0,13.3,0.53,0.0,0.29,6.2,22.4,14.4,8.0,1.0,2.9,15.0,17.0,0.8,5.1,5.9,0.11,-1.8,2.1,0.2,1.5
1983,30,1816,WSB,Washington Bullets,24.0,NBA,PF,82.0,3023.0,11.6,0.51,0.0,0.33,6.2,22.5,14.3,5.4,1.4,2.8,16.2,14.4,0.0,6.2,6.2,0.1,-2.6,2.2,-0.4,1.2
1984,30,1816,WSB,Washington Bullets,25.0,NBA,PF,82.0,2701.0,11.3,0.54,0.0,0.32,7.3,24.5,15.9,6.7,1.1,2.6,17.1,13.1,0.7,4.1,4.8,0.08,-2.5,1.4,-1.1,0.6
1985,30,1816,WSB,Washington Bullets,26.0,NBA,PF,77.0,2072.0,10.4,0.53,0.0,0.25,7.8,25.0,16.2,7.4,1.4,2.9,22.5,11.9,-0.3,3.9,3.6,0.08,-3.7,2.3,-1.5,0.3
1986,9,1816,DET,Detroit Pistons,27.0,NBA,PF,80.0,1442.0,8.8,0.5,0.0,0.34,8.7,21.9,15.2,5.3,1.3,2.4,21.5,13.7,-0.6,1.9,1.3,0.04,-4.4,0.6,-3.7,-0.6
1987,9,1816,DET,Detroit Pistons,28.0,NBA,PF,63.0,1278.0,10.2,0.51,0.0,0.36,8.1,23.1,15.8,3.8,1.2,2.3,16.4,14.1,0.3,2.2,2.5,0.1,-3.4,1.4,-2.0,0.0
1988,9,1816,DET,Detroit Pistons,29.0,NBA,PF,67.0,1963.0,13.7,0.62,0.0,0.45,9.3,22.6,16.1,4.2,1.1,1.3,17.1,14.7,2.8,3.2,5.9,0.14,-0.8,0.9,0.2,1.1
1989,9,1816,DET,Detroit Pistons,30.0,NBA,PF,72.0,1795.0,12.1,0.57,0.0,0.39,9.3,21.3,15.6,4.4,1.1,2.3,17.4,13.3,1.5,3.1,4.6,0.12,-1.2,1.7,0.5,1.1
1990,23,1816,PHI,Philadelphia 76Ers,31.0,NBA,PF,75.0,2271.0,13.9,0.55,0.01,0.41,8.4,19.9,14.2,5.9,1.0,2.7,12.3,15.8,2.7,2.7,5.3,0.11,-0.7,0.3,-0.4,0.9
1991,23,1816,PHI,Philadelphia 76Ers,32.0,NBA,C,80.0,2439.0,11.8,0.54,0.02,0.43,7.1,21.2,14.3,6.8,1.6,1.4,16.0,14.2,1.3,3.1,4.4,0.09,-2.3,0.6,-1.7,0.1
1993,3,1816,NJN,New Jersey Nets,34.0,NBA,PF,74.0,1077.0,10.3,0.55,0.01,0.51,9.4,18.9,14.1,4.2,0.9,1.8,18.1,12.5,0.8,1.5,2.3,0.1,-3.3,0.5,-2.8,-0.2
1994,3,1816,NJN,New Jersey Nets,35.0,NBA,PF,28.0,226.0,9.2,0.53,0.02,0.43,7.3,18.0,12.6,3.2,0.7,1.4,11.1,11.7,0.2,0.2,0.5,0.1,-4.2,-0.1,-4.4,-0.1
1995,3,1816,NJN,New Jersey Nets,36.0,NBA,PF,58.0,630.0,11.8,0.57,0.02,0.32,7.8,20.4,14.1,6.7,0.9,1.3,16.5,14.4,0.5,0.7,1.2,0.09,-3.5,-0.1,-3.6,-0.3
1996,3,1816,NJN,New Jersey Nets,37.0,NBA,C,50.0,450.0,7.5,0.42,0.01,0.38,7.4,19.8,13.4,5.7,1.6,2.2,17.4,16.8,-0.5,0.6,0.1,0.01,-6.1,0.5,-5.6,-0.4
1997,9,1816,DET,Detroit Pistons,38.0,NBA,C,22.0,218.0,8.8,0.44,0.02,0.41,11.1,19.0,15.1,4.4,1.0,1.1,13.6,16.7,0.0,0.3,0.3,0.06,-4.7,-0.7,-5.4,-0.2
1998,9,1816,DET,Detroit Pistons,39.0,NBA,C,59.0,707.0,7.8,0.49,0.0,0.26,10.9,22.0,16.4,3.3,1.1,0.7,20.4,11.9,0.0,0.9,0.9,0.06,-4.5,-0.6,-5.0,-0.5
1999,23,1816,PHI,Philadelphia 76Ers,40.0,NBA,PF,16.0,127.0,1.5,0.3,0.0,0.44,6.3,15.0,10.5,2.5,2.1,0.6,21.8,9.8,-0.2,0.2,0.0,-0.01,-7.6,0.1,-7.5,-0.2
