Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,25.0,NBA,C,4.0,153.0,20.7,0.56,0.02,0.39,12.2,27.1,19.6,10.6,2.0,5.6,14.2,21.6,0.2,0.2,0.4,0.12,2.2,2.2,4.4,0.2
1989,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,26.0,NBA,C,9.0,340.0,19.1,0.54,0.0,0.36,7.6,24.1,15.4,9.5,1.3,3.6,8.2,23.0,0.6,0.4,1.0,0.14,1.5,0.6,2.2,0.4
1990,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,27.0,NBA,C,10.0,395.0,25.4,0.58,0.01,0.36,6.0,26.0,15.7,14.2,1.7,3.2,9.6,30.9,1.0,0.3,1.3,0.16,4.3,0.8,5.2,0.7
1991,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,28.0,NBA,C,3.0,110.0,10.3,0.47,0.0,0.4,2.3,31.9,17.1,10.7,0.5,3.0,17.2,26.6,-0.2,0.1,-0.1,-0.05,-2.1,0.6,-1.4,0.0
1992,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,29.0,NBA,C,12.0,482.0,19.9,0.5,0.0,0.3,8.3,25.6,16.8,11.7,0.8,4.6,7.8,28.5,0.5,1.2,1.7,0.17,2.8,2.4,5.2,0.9
1993,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,30.0,NBA,C,15.0,604.0,21.6,0.54,0.0,0.25,8.6,24.0,16.4,12.0,1.5,3.6,9.8,29.5,1.0,1.0,1.9,0.16,2.5,2.0,4.5,1.0
1994,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,31.0,NBA,C,25.0,1032.0,20.6,0.5,0.02,0.34,9.9,24.4,16.9,13.4,1.7,5.7,13.1,28.6,0.8,2.4,3.2,0.15,2.1,2.3,4.4,1.7
1995,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,32.0,NBA,C,11.0,399.0,18.9,0.56,0.02,0.45,5.9,28.8,17.7,13.8,0.8,5.4,13.8,26.8,0.3,1.0,1.3,0.15,0.3,2.0,2.3,0.4
1996,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,33.0,NBA,C,8.0,328.0,18.1,0.52,0.02,0.46,4.5,25.4,15.9,9.9,0.2,6.0,15.4,29.3,-0.2,0.7,0.5,0.08,0.0,2.4,2.4,0.4
1997,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,34.0,NBA,C,9.0,357.0,21.0,0.55,0.01,0.25,9.2,22.9,16.2,10.2,0.5,5.5,12.7,28.9,0.3,0.7,1.0,0.13,1.9,1.0,2.9,0.4
1998,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,35.0,NBA,C,4.0,132.0,10.7,0.41,0.0,0.48,8.5,22.3,15.3,7.4,1.3,3.4,12.8,28.4,-0.3,0.2,-0.1,-0.03,-2.9,-1.0,-4.0,-0.1
1999,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,36.0,NBA,C,11.0,347.0,17.0,0.48,0.0,0.27,4.9,29.2,17.0,3.5,1.1,1.9,6.2,22.9,0.3,0.7,1.0,0.14,0.5,0.9,1.4,0.3
2000,20,885,NYK,New York Knicks,Patrick Ewing,1962-08-05,37.0,NBA,C,14.0,461.0,17.9,0.49,0.0,0.52,7.7,26.3,17.2,2.6,2.0,3.6,11.4,26.3,0.0,1.0,1.0,0.1,0.0,1.4,1.4,0.4
2002,22,885,ORL,Orlando Magic,Patrick Ewing,1962-08-05,39.0,NBA,C,4.0,67.0,13.8,0.4,0.04,0.68,8.7,27.7,18.5,11.1,0.8,4.2,5.8,25.0,0.0,0.1,0.1,0.04,-2.3,-0.1,-2.4,0.0
