Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,8,1670,DEN,Denver Nuggets,Raef LaFrentz,"May 29, 1976",22.0,NBA,C,12.0,387.0,18.9,0.55,0.24,0.37,9.5,17.9,13.6,3.8,1.2,3.1,5.7,18.6,1.1,0.1,1.2,0.14,2.9,-1.5,1.4,0.3
2000,8,1670,DEN,Denver Nuggets,Raef LaFrentz,"May 29, 1976",23.0,NBA,C,81.0,2435.0,16.3,0.51,0.21,0.27,7.5,21.2,14.3,6.5,0.9,5.0,8.9,19.3,2.9,3.0,5.9,0.12,-0.2,0.4,0.2,1.4
2001,8,1670,DEN,Denver Nuggets,Raef LaFrentz,"May 29, 1976",24.0,NBA,C,78.0,2457.0,17.6,0.54,0.17,0.32,7.6,19.4,13.4,7.3,0.8,5.8,9.5,18.6,4.3,2.5,6.8,0.13,0.1,0.7,0.8,1.8
2002,31,1670,TOT,Total After Trade,Raef LaFrentz,"May 29, 1976",25.0,NBA,C,78.0,2455.0,17.9,0.53,0.29,0.16,7.9,19.1,13.3,6.2,1.2,6.3,8.7,19.8,3.6,2.7,6.4,0.12,1.0,0.8,1.8,2.3
2002,8,1670,DEN,Denver Nuggets,Raef LaFrentz,"May 29, 1976",25.0,NBA,C,51.0,1668.0,18.9,0.54,0.26,0.16,7.6,18.8,12.9,6.5,1.0,6.8,7.8,20.5,2.7,1.8,4.5,0.13,1.6,0.8,2.4,1.8
2002,7,1670,DAL,Dallas Mavericks,Raef LaFrentz,"May 29, 1976",25.0,NBA,C,27.0,787.0,15.8,0.52,0.36,0.18,8.5,19.6,14.1,5.6,1.6,5.5,10.8,18.1,0.9,1.0,1.9,0.12,-0.4,0.9,0.6,0.5
2003,7,1670,DAL,Dallas Mavericks,Raef LaFrentz,"May 29, 1976",26.0,NBA,C,69.0,1611.0,16.5,0.58,0.23,0.17,8.5,14.0,11.3,5.3,1.1,4.2,7.7,16.9,3.8,2.0,5.8,0.17,0.0,0.6,0.6,1.1
2004,2,1670,BOS,Boston Celtics,Raef LaFrentz,"May 29, 1976",27.0,NBA,C,17.0,328.0,16.8,0.51,0.32,0.1,10.7,16.8,13.8,13.4,1.3,3.1,7.8,19.5,0.6,0.3,0.9,0.14,0.7,-0.2,0.5,0.2
2005,2,1670,BOS,Boston Celtics,Raef LaFrentz,"May 29, 1976",28.0,NBA,PF,80.0,2196.0,17.3,0.59,0.33,0.22,8.4,20.8,14.7,7.3,1.0,3.4,8.5,16.9,4.9,2.6,7.5,0.16,1.8,0.1,1.8,2.1
2006,2,1670,BOS,Boston Celtics,Raef LaFrentz,"May 29, 1976",29.0,NBA,PF,82.0,2033.0,12.0,0.55,0.52,0.14,4.9,19.1,12.2,9.0,0.7,2.7,10.0,14.7,2.2,2.0,4.3,0.1,-0.4,0.2,-0.1,1.0
2007,25,1670,POR,Portland Trail Blazers,Raef LaFrentz,"May 29, 1976",30.0,NBA,PF,27.0,352.0,8.7,0.44,0.22,0.26,8.7,16.2,12.4,3.7,1.1,2.5,10.3,16.8,-0.1,0.2,0.2,0.02,-4.2,-1.4,-5.6,-0.3
2008,25,1670,POR,Portland Trail Blazers,Raef LaFrentz,"May 29, 1976",31.0,NBA,C,39.0,291.0,10.4,0.47,0.07,0.31,11.4,15.7,13.6,3.2,2.3,4.5,12.6,12.9,0.1,0.4,0.5,0.08,-4.8,2.1,-2.7,-0.1
