Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,23,2020,PHI,Philadelphia 76Ers,21.0,NBA,C,26.0,0.0,121.0,4.5,12.5,0.36,0.0,0.0,,4.5,12.5,0.36,3.6,6.2,0.57,5.4,5.7,11.0,0.6,1.5,1.2,3.6,6.5,12.5
2001,31,2020,TOT,Total After Trade,23.0,NBA,C,58.0,22.0,912.0,6.9,14.6,0.48,0.0,0.0,0.0,6.9,14.5,0.48,3.5,5.0,0.71,4.5,7.6,12.1,0.7,1.1,1.4,2.5,4.5,17.4
2001,23,2020,PHI,Philadelphia 76Ers,23.0,NBA,C,30.0,3.0,196.0,7.5,16.2,0.47,0.0,0.0,,7.5,16.2,0.47,2.6,5.1,0.5,3.3,6.8,10.1,0.4,1.1,1.3,1.7,7.3,17.6
2001,1,2020,ATL,Atlanta Hawks,23.0,NBA,C,28.0,19.0,716.0,6.8,14.1,0.48,0.0,0.1,0.0,6.8,14.1,0.48,3.8,4.9,0.76,4.9,7.8,12.7,0.9,1.2,1.4,2.8,3.7,17.3
2002,1,2020,ATL,Atlanta Hawks,24.0,NBA,C,82.0,73.0,2168.0,5.5,11.8,0.46,0.0,0.0,0.0,5.5,11.8,0.46,2.3,3.7,0.62,4.0,6.8,10.8,0.5,1.0,1.0,2.0,4.2,13.2
2003,1,2020,ATL,Atlanta Hawks,25.0,NBA,C,35.0,0.0,445.0,5.4,12.9,0.42,0.0,0.0,,5.4,12.9,0.42,2.1,3.3,0.63,3.8,6.6,10.4,0.5,1.3,1.7,2.0,6.4,12.9
2004,31,2020,TOT,Total After Trade,26.0,NBA,C,80.0,24.0,1611.0,5.5,10.5,0.52,0.0,0.0,,5.5,10.5,0.52,2.2,3.8,0.59,4.0,6.6,10.6,0.8,1.2,1.2,2.1,4.4,13.2
2004,1,2020,ATL,Atlanta Hawks,26.0,NBA,C,53.0,1.0,938.0,5.3,10.7,0.49,0.0,0.0,,5.3,10.7,0.49,2.6,4.2,0.63,3.9,6.4,10.2,0.8,0.8,1.0,2.1,4.3,13.2
2004,20,2020,NYK,New York Knicks,26.0,NBA,C,27.0,23.0,673.0,5.8,10.3,0.56,0.0,0.0,,5.8,10.3,0.56,1.7,3.2,0.52,4.1,7.0,11.1,0.9,1.8,1.3,2.2,4.4,13.2
2005,31,2020,TOT,Total After Trade,27.0,NBA,C,77.0,59.0,1933.0,5.4,11.2,0.48,0.0,0.0,0.0,5.4,11.2,0.48,2.8,4.2,0.67,4.6,6.3,10.9,0.6,1.1,1.6,2.0,4.4,13.6
2005,20,2020,NYK,New York Knicks,27.0,NBA,C,54.0,54.0,1519.0,5.5,10.9,0.51,0.0,0.0,0.0,5.5,10.9,0.51,2.9,4.1,0.71,4.0,6.4,10.4,0.6,1.3,1.3,1.9,4.1,14.0
2005,27,2020,SAS,San Antonio Spurs,27.0,NBA,C,23.0,5.0,414.0,4.8,12.3,0.39,0.0,0.0,,4.8,12.3,0.39,2.8,4.9,0.57,6.8,6.0,12.8,0.7,0.4,2.9,2.3,5.6,12.3
2006,27,2020,SAS,San Antonio Spurs,28.0,NBA,C,80.0,30.0,1389.0,4.9,9.8,0.5,0.0,0.0,,4.9,9.8,0.5,2.9,3.7,0.78,4.2,6.6,10.8,1.0,0.5,1.3,2.4,5.7,12.8
2007,9,2020,DET,Detroit Pistons,29.0,NBA,C,51.0,33.0,773.0,5.5,10.3,0.53,0.0,0.0,,5.5,10.3,0.53,2.3,3.8,0.61,4.1,6.5,10.7,0.4,1.3,1.9,2.0,6.2,13.3
2008,31,2020,TOT,Total After Trade,30.0,NBA,C,82.0,29.0,1650.0,5.9,11.5,0.52,0.0,0.0,0.0,5.9,11.5,0.52,2.1,3.6,0.58,4.2,6.5,10.8,1.6,1.0,1.3,2.2,5.0,13.9
2008,9,2020,DET,Detroit Pistons,30.0,NBA,C,21.0,0.0,228.0,4.4,9.3,0.48,0.0,0.2,0.0,4.4,9.2,0.48,2.1,4.7,0.43,4.6,6.9,11.5,0.9,1.1,1.3,1.7,5.7,10.9
2008,4,2020,CHA,Charlotte Bobcats,30.0,NBA,C,61.0,29.0,1422.0,6.2,11.9,0.52,0.0,0.0,,6.2,11.9,0.52,2.1,3.4,0.62,4.2,6.5,10.7,1.7,1.0,1.3,2.3,4.9,14.4
2009,4,2020,CHA,Charlotte Bobcats,31.0,NBA,C,39.0,1.0,341.0,4.3,10.7,0.41,0.0,0.0,,4.3,10.7,0.41,2.3,4.2,0.55,3.7,4.6,8.3,0.8,0.5,1.7,2.4,6.7,11.0
2010,4,2020,CHA,Charlotte Bobcats,32.0,NBA,C,58.0,29.0,984.0,6.9,12.5,0.55,0.0,0.0,,6.9,12.5,0.55,3.0,4.6,0.65,4.2,7.0,11.1,1.0,0.5,1.6,1.9,3.8,16.8
2011,31,2020,TOT,Total After Trade,33.0,NBA,C,75.0,37.0,1280.0,6.6,12.6,0.52,0.0,0.0,0.0,6.6,12.6,0.52,1.9,3.2,0.6,3.9,6.4,10.4,0.6,0.8,1.6,2.0,5.2,15.0
2011,4,2020,CHA,Charlotte Bobcats,33.0,NBA,C,51.0,30.0,851.0,6.7,13.4,0.5,0.0,0.0,0.0,6.7,13.4,0.5,2.2,3.7,0.59,4.0,6.7,10.7,0.7,0.6,1.9,2.2,5.1,15.7
