Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,12,945,IND,Indiana Pacers,24.0,NBA,C,71,9,1152,4.7,9.9,0.47,0.1,0.3,0.29,4.6,9.6,0.48,2.2,4.2,0.52,6.7,11.4,18.1,1.5,1.8,1.3,2.4,7.1,11.6,,103,98
2002,12,945,IND,Indiana Pacers,25.0,NBA,C,82,48,1786,5.2,11.5,0.45,0.1,0.4,0.13,5.1,11.1,0.46,3.2,5.3,0.61,6.0,10.2,16.3,2.0,2.1,1.1,2.3,6.8,13.7,,105,101
2003,12,945,IND,Indiana Pacers,26.0,NBA,C,77,2,802,4.2,11.6,0.36,0.0,0.1,0.0,4.2,11.5,0.36,2.2,4.1,0.54,7.7,10.5,18.2,3.3,1.8,1.4,2.2,6.7,10.6,,99,98
2004,12,945,IND,Indiana Pacers,27.0,NBA,C,82,79,1961,5.5,10.1,0.54,0.0,0.1,0.0,5.5,10.0,0.55,2.9,4.3,0.67,6.9,10.1,17.1,1.8,2.0,0.8,1.7,5.3,13.9,,122,96
2005,12,945,IND,Indiana Pacers,28.0,NBA,C,61,43,1594,5.8,11.2,0.52,0.0,0.2,0.0,5.8,11.0,0.53,3.1,4.9,0.63,7.1,11.9,19.0,1.5,1.6,0.4,1.9,6.4,14.7,,118,102
2006,12,945,IND,Indiana Pacers,29.0,NBA,C,63,37,1581,4.7,8.5,0.55,0.0,0.1,0.0,4.7,8.3,0.56,3.3,5.4,0.6,7.6,11.9,19.4,1.7,1.4,0.9,2.2,6.5,12.6,,120,100
2007,12,945,IND,Indiana Pacers,30.0,NBA,C,75,43,1740,3.6,7.8,0.47,0.0,0.0,0.0,3.6,7.7,0.47,2.3,3.6,0.64,7.5,10.6,18.2,1.7,1.9,1.1,2.1,6.0,9.6,,113,102
2008,12,945,IND,Indiana Pacers,31.0,NBA,C,77,52,1884,5.3,9.7,0.55,0.0,0.1,0.0,5.3,9.7,0.55,2.2,3.8,0.59,6.9,10.5,17.4,3.4,1.5,0.8,1.6,5.8,12.9,,126,105
2009,12,945,IND,Indiana Pacers,32.0,NBA,C,74,26,1828,4.8,9.6,0.5,0.1,0.2,0.29,4.8,9.4,0.51,2.6,4.0,0.66,5.9,8.0,13.8,3.5,1.4,1.3,2.4,6.2,12.3,,115,108
2010,12,945,IND,Indiana Pacers,33.0,NBA,C,16,3,255,4.3,8.9,0.48,0.0,0.2,0.0,4.3,8.7,0.49,1.0,1.7,0.56,6.6,9.1,15.7,4.1,0.6,0.8,2.7,8.7,9.5,,107,107
2011,12,945,IND,Indiana Pacers,34.0,NBA,C,56,3,940,4.3,9.0,0.48,0.0,0.2,0.0,4.3,8.8,0.49,1.5,2.6,0.56,8.6,10.2,18.9,2.5,1.3,1.7,1.4,6.8,10.1,,122,104
2012,12,945,IND,Indiana Pacers,35.0,NBA,C,11,0,141,3.4,6.8,0.5,0.4,0.4,1.0,3.0,6.4,0.47,2.3,3.4,0.67,6.8,9.0,15.8,1.5,3.0,0.4,2.6,9.8,9.4,,112,99
