Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,20,2487,NYK,New York Knicks,Nate Robinson,"May 31, 1984",21.0,NBA,PG,72.0,26.0,1544.0,5.4,13.2,0.41,1.4,3.4,0.4,4.0,9.8,0.41,3.5,4.7,0.75,1.3,2.6,3.9,3.4,1.4,0.0,2.7,4.7,15.6
2007,20,2487,NYK,New York Knicks,Nate Robinson,"May 31, 1984",22.0,NBA,PG,64.0,5.0,1356.0,6.0,13.9,0.43,2.2,5.7,0.39,3.8,8.2,0.46,2.9,3.7,0.78,1.5,2.6,4.0,2.4,1.3,0.2,1.9,4.2,17.1
2008,20,2487,NYK,New York Knicks,Nate Robinson,"May 31, 1984",23.0,NBA,PG,72.0,17.0,1883.0,6.3,15.0,0.42,1.9,5.6,0.33,4.5,9.4,0.48,2.9,3.7,0.79,1.0,3.3,4.2,4.1,1.1,0.0,2.0,3.6,17.5
2009,20,2487,NYK,New York Knicks,Nate Robinson,"May 31, 1984",24.0,NBA,PG,74.0,11.0,2209.0,7.3,16.8,0.44,2.0,6.3,0.32,5.3,10.5,0.5,4.1,4.8,0.84,1.6,3.1,4.7,4.9,1.5,0.1,2.3,3.4,20.7
2010,31,2487,TOT,Total After Trade,Nate Robinson,"May 31, 1984",25.0,NBA,PG,56.0,2.0,1115.0,6.9,15.9,0.44,2.8,7.2,0.39,4.1,8.7,0.47,1.6,2.2,0.75,0.9,2.6,3.6,5.3,1.6,0.2,2.4,3.7,18.3
2010,20,2487,NYK,New York Knicks,Nate Robinson,"May 31, 1984",25.0,NBA,PG,30.0,2.0,733.0,7.5,16.5,0.45,2.5,6.7,0.38,5.0,9.8,0.5,2.1,2.7,0.78,1.1,2.4,3.5,5.5,1.3,0.2,2.6,3.2,19.5
2010,2,2487,BOS,Boston Celtics,Nate Robinson,"May 31, 1984",25.0,NBA,PG,26.0,0.0,382.0,5.9,14.8,0.4,3.4,8.2,0.41,2.5,6.6,0.39,0.8,1.2,0.62,0.5,3.1,3.6,4.8,2.1,0.0,1.9,4.7,16.0
2011,31,2487,TOT,Total After Trade,Nate Robinson,"May 31, 1984",26.0,NBA,PG,59.0,11.0,1013.0,5.3,13.4,0.4,2.3,7.1,0.32,3.0,6.3,0.48,1.3,1.6,0.82,0.5,2.7,3.2,3.9,1.0,0.1,2.4,4.1,14.3
2011,2,2487,BOS,Boston Celtics,Nate Robinson,"May 31, 1984",26.0,NBA,PG,55.0,11.0,983.0,5.3,13.2,0.4,2.3,7.0,0.33,3.0,6.2,0.49,1.2,1.5,0.82,0.5,2.7,3.3,3.8,1.1,0.1,2.4,3.9,14.2
2011,21,2487,OKC,Oklahoma City Thunder,Nate Robinson,"May 31, 1984",26.0,NBA,PG,4.0,0.0,30.0,4.8,18.0,0.27,2.4,9.6,0.25,2.4,8.4,0.29,3.6,4.8,0.75,0.0,1.2,1.2,7.2,0.0,0.0,2.4,9.6,15.6
2012,10,2487,GSW,Golden State Warriors,Nate Robinson,"May 31, 1984",27.0,NBA,PG,51.0,9.0,1192.0,6.2,14.6,0.42,2.0,5.5,0.36,4.2,9.2,0.46,2.8,3.4,0.83,0.5,2.6,3.0,7.0,1.8,0.1,2.3,3.6,17.2
2013,5,2487,CHI,Chicago Bulls,Nate Robinson,"May 31, 1984",28.0,NBA,PG,82.0,23.0,2086.0,6.9,15.9,0.43,2.4,6.0,0.4,4.5,9.9,0.45,2.3,2.9,0.8,0.5,2.7,3.2,6.2,1.5,0.2,2.5,3.6,18.5
2014,8,2487,DEN,Denver Nuggets,Nate Robinson,"May 31, 1984",29.0,NBA,PG,44.0,1.0,866.0,6.8,15.9,0.43,2.4,6.4,0.38,4.4,9.5,0.46,3.0,3.5,0.84,0.9,2.5,3.4,4.7,1.5,0.2,2.4,3.8,19.0
2015,31,2487,TOT,Total After Trade,Nate Robinson,"May 31, 1984",30.0,NBA,PG,42.0,1.0,591.0,5.4,15.5,0.34,1.9,6.8,0.28,3.5,8.7,0.4,1.9,2.8,0.67,1.0,2.0,3.0,5.9,1.2,0.2,1.8,4.6,14.5
2015,8,2487,DEN,Denver Nuggets,Nate Robinson,"May 31, 1984",30.0,NBA,PG,33.0,1.0,465.0,5.5,15.8,0.35,1.9,7.1,0.26,3.6,8.7,0.42,2.0,3.1,0.65,1.1,1.9,3.0,6.0,1.1,0.2,1.7,5.3,14.9
2015,13,2487,LAC,Los Angeles Clippers,Nate Robinson,"May 31, 1984",30.0,NBA,PG,9.0,0.0,126.0,4.9,14.6,0.33,2.0,5.7,0.35,2.9,8.9,0.32,1.4,1.7,0.83,0.9,2.3,3.1,5.7,1.7,0.0,2.3,2.3,13.1
2016,19,2487,NOP,New Orleans Pelicans,Nate Robinson,"May 31, 1984",31.0,NBA,PG,2.0,1.0,23.0,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.3,1.6,0.0,0.0,7.8,0.0
