Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2,951,Rick Fox,"July 24, 1969",930.0,587.0,23723.0,3382.0,7519.0,0.45,771.0,2208.0,0.35,2611.0,5311.0,0.49,0.5,1431.0,1858.0,0.77,996.0,2521.0,3517.0,2649.0,967.0,355.0,1611.0,2739.0,8966.0,0
