Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,24.0,MIN,NBA,SG,3.0,0.0,26.0,2.1,12.6,0.167,0.0,2.1,0.0,2.1,10.5,0.2,2.1,2.1,1.0,2.1,8.4,10.5,4.2,0.0,0.0,2.1,10.5,6.3,,62.0,105.0
2002,25.0,MIN,NBA,PG,3.0,3.0,134.0,8.5,18.9,0.451,2.2,5.6,0.4,6.3,13.3,0.472,5.2,7.4,0.7,0.4,5.2,5.6,6.3,1.1,0.4,3.3,5.2,24.5,,111.0,118.0
2003,26.0,DET,NBA,PG,14.0,14.0,485.0,8.1,21.7,0.374,3.0,9.6,0.31,5.1,12.1,0.425,9.6,10.3,0.933,0.5,4.9,5.4,7.6,1.0,0.2,3.9,4.3,28.8,,110.0,106.0
2004,27.0,DET,NBA,PG,23.0,23.0,881.0,7.0,18.1,0.385,2.3,6.8,0.346,4.6,11.3,0.408,7.7,8.6,0.89,0.9,3.5,4.4,8.6,2.0,0.1,3.8,3.6,23.9,,111.0,96.0
2005,28.0,DET,NBA,PG,25.0,25.0,985.0,8.3,19.4,0.428,2.5,7.2,0.349,5.8,12.2,0.474,7.6,8.5,0.893,1.3,4.9,6.2,9.3,1.4,0.3,2.8,4.1,26.7,,122.0,103.0
2006,29.0,DET,NBA,PG,18.0,18.0,705.0,7.5,18.4,0.406,2.6,7.5,0.34,4.9,10.8,0.452,8.4,9.3,0.905,0.6,4.3,4.9,9.4,1.8,0.2,3.4,3.4,25.9,,118.0,106.0
2007,30.0,DET,NBA,PG,16.0,16.0,649.0,7.2,16.6,0.435,3.0,7.8,0.389,4.2,8.9,0.476,8.1,9.7,0.832,0.6,4.0,4.6,7.8,1.6,0.2,4.0,3.4,25.6,,117.0,105.0
2008,31.0,DET,NBA,PG,15.0,15.0,480.0,8.1,20.3,0.401,2.8,7.6,0.375,5.3,12.8,0.417,9.3,11.2,0.832,0.7,4.5,5.2,9.8,1.4,0.1,2.4,3.8,28.5,,122.0,109.0
2009,32.0,DEN,NBA,PG,16.0,16.0,619.0,7.6,16.5,0.457,3.7,7.9,0.468,3.9,8.6,0.447,8.9,9.8,0.906,0.4,4.7,5.1,9.1,1.7,0.3,2.6,3.2,27.7,,135.0,110.0
2010,33.0,DEN,NBA,PG,6.0,6.0,207.0,8.9,20.1,0.446,2.7,7.5,0.355,6.3,12.6,0.5,8.9,10.1,0.881,0.2,3.1,3.4,9.2,1.4,0.7,4.3,5.8,29.5,,117.0,117.0
2011,34.0,NYK,NBA,PG,1.0,1.0,35.0,4.5,16.5,0.273,3.0,9.0,0.333,1.5,7.5,0.2,3.0,3.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,4.5,3.0,15.0,,84.0,115.0
2013,36.0,LAC,NBA,SG,6.0,6.0,115.0,5.2,17.1,0.306,2.8,8.1,0.353,2.4,9.0,0.263,4.3,5.2,0.818,0.9,4.7,5.7,2.8,0.5,0.5,3.8,4.7,17.5,,87.0,117.0
