Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,19,2261,NOH,New Orleans Hornets,22.0,NBA,PG,12.0,486.0,30.7,0.56,0.1,0.36,3.7,9.8,6.8,50.1,3.2,0.4,7.9,27.8,2.4,0.5,2.9,0.29,8.2,3.1,11.3,1.6
2009,19,2261,NOH,New Orleans Hornets,23.0,NBA,PG,5.0,201.0,16.1,0.5,0.22,0.29,2.3,11.4,6.7,60.2,2.1,0.0,22.6,25.1,0.0,-0.1,-0.1,-0.04,2.8,-1.3,1.5,0.2
2011,19,2261,NOH,New Orleans Hornets,25.0,NBA,PG,6.0,250.0,28.9,0.67,0.25,0.64,1.6,18.6,10.3,53.5,2.5,0.0,18.2,24.1,1.1,0.1,1.3,0.24,8.0,2.5,10.5,0.8
2012,13,2261,LAC,Los Angeles Clippers,26.0,NBA,PG,11.0,423.0,20.0,0.52,0.24,0.29,1.8,14.5,8.1,37.7,3.8,0.2,18.9,26.0,0.5,0.4,0.9,0.1,2.6,1.1,3.7,0.6
2013,13,2261,LAC,Los Angeles Clippers,27.0,NBA,PG,6.0,224.0,29.2,0.63,0.21,0.4,1.8,11.6,6.9,33.0,2.7,0.0,7.7,25.4,1.2,0.0,1.2,0.27,8.3,1.4,9.7,0.7
2014,13,2261,LAC,Los Angeles Clippers,28.0,NBA,PG,13.0,472.0,23.6,0.58,0.36,0.27,2.8,10.8,6.7,45.4,3.9,0.0,15.0,23.9,1.5,0.5,1.9,0.2,6.4,2.4,8.8,1.3
2015,13,2261,LAC,Los Angeles Clippers,29.0,NBA,PG,12.0,445.0,25.7,0.63,0.34,0.27,1.7,10.7,6.3,39.1,2.4,0.6,11.0,23.2,2.0,0.3,2.3,0.25,7.2,1.5,8.7,1.2
2016,13,2261,LAC,Los Angeles Clippers,30.0,NBA,PG,4.0,125.0,33.2,0.57,0.26,0.2,3.2,9.4,6.3,48.5,3.7,0.0,4.6,30.9,0.7,0.2,0.8,0.32,9.1,4.9,14.0,0.5
2017,13,2261,LAC,Los Angeles Clippers,31.0,NBA,PG,7.0,260.0,27.8,0.59,0.28,0.24,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,1.0,0.4,1.3,0.25,8.0,2.3,10.4,0.8
2018,11,2261,HOU,Houston Rockets,32.0,NBA,PG,15.0,517.0,22.8,0.56,0.38,0.21,1.9,17.4,9.5,30.8,2.9,0.7,9.1,26.7,1.4,0.7,2.1,0.19,4.2,2.5,6.6,1.1
2019,11,2261,HOU,Houston Rockets,33.0,NBA,PG,11.0,397.0,17.6,0.56,0.43,0.3,4.1,15.4,9.9,25.1,3.0,1.6,18.1,22.7,0.5,0.6,1.1,0.13,0.7,1.7,2.5,0.4
2020,21,2261,OKC,Oklahoma City Thunder,34.0,NBA,PG,7.0,261.0,19.3,0.6,0.38,0.23,1.2,18.9,10.4,26.1,2.0,1.4,15.7,24.2,0.4,0.4,0.8,0.14,1.9,2.2,4.2,0.4
