Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,21.0,TOR,NBA,SG,73.0,2.0,1239.0,8.0,19.6,0.407,2.8,8.4,0.332,5.2,11.2,0.464,1.3,1.8,0.714,1.5,4.7,6.2,2.3,1.8,0.6,2.1,5.2,20.0,,98.0,109.0
2014,22.0,TOR,NBA,SG,81.0,62.0,2159.0,7.7,18.2,0.423,3.9,9.9,0.395,3.8,8.3,0.458,2.0,2.4,0.837,1.0,5.1,6.1,1.9,1.5,0.7,2.1,4.4,21.3,,107.0,107.0
2015,23.0,TOR,NBA,SF,82.0,61.0,2092.0,7.6,18.6,0.41,3.6,9.6,0.372,4.1,9.0,0.452,1.1,1.4,0.786,0.8,4.8,5.6,2.1,1.3,0.6,1.7,3.4,19.9,,103.0,110.0
2016,24.0,TOR,NBA,SF,73.0,7.0,1747.0,8.0,18.5,0.431,3.9,10.0,0.386,4.1,8.5,0.484,1.4,1.8,0.79,0.6,4.9,5.5,1.7,1.6,0.7,1.4,3.5,21.3,,110.0,107.0
2017,25.0,TOT,NBA,SF,78.0,24.0,1955.0,8.4,19.2,0.437,3.6,10.1,0.363,4.7,9.1,0.518,1.6,2.0,0.831,0.5,4.8,5.3,2.3,2.2,0.8,1.7,3.7,22.1,,107.0,109.0
2017,25.0,TOR,NBA,SF,54.0,0.0,1207.0,8.9,20.1,0.441,4.0,10.8,0.375,4.8,9.4,0.516,1.7,2.1,0.82,0.6,5.2,5.8,1.9,2.2,0.8,1.4,3.4,23.5,,112.0,108.0
2017,25.0,ORL,NBA,SF,24.0,24.0,748.0,7.6,17.7,0.431,3.0,8.9,0.341,4.6,8.7,0.523,1.5,1.8,0.852,0.3,4.2,4.5,2.8,2.3,0.9,2.3,4.0,19.8,,99.0,110.0
2018,26.0,ORL,NBA,SG,24.0,20.0,600.0,6.2,15.6,0.398,2.4,7.6,0.323,3.8,8.0,0.469,2.2,2.9,0.75,0.8,5.1,6.0,3.1,2.2,0.9,2.4,3.7,17.1,,96.0,110.0
2019,27.0,ORL,NBA,SG,81.0,0.0,2150.0,10.0,23.4,0.428,4.9,12.9,0.383,5.1,10.5,0.484,2.9,3.3,0.875,0.6,5.8,6.4,3.1,1.6,0.7,2.0,2.7,27.8,,108.0,109.0
2020,28.0,ORL,NBA,SG,69.0,0.0,1889.0,8.8,21.8,0.403,4.6,13.0,0.351,4.2,8.8,0.48,4.0,4.7,0.853,0.3,5.4,5.7,2.1,2.0,0.6,1.8,2.8,26.2,,106.0,110.0
2021,29.0,ORL,NBA,SG,10.0,0.0,273.0,9.8,22.1,0.444,3.9,9.7,0.4,6.0,12.5,0.479,5.4,6.0,0.912,0.5,3.7,4.2,2.6,2.5,0.4,3.2,3.2,29.0,,110.0,110.0
