Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,28,2510,TOR,Toronto Raptors,Terrence Ross,"February 5, 1991",21.0,NBA,SG,73.0,2.0,1239.0,8.0,19.6,0.41,2.8,8.4,0.33,5.2,11.2,0.46,1.3,1.8,0.71,1.5,4.7,6.2,2.3,1.8,0.6,2.1,5.2,20.0,,98.0,109.0
2014,28,2510,TOR,Toronto Raptors,Terrence Ross,"February 5, 1991",22.0,NBA,SG,81.0,62.0,2159.0,7.7,18.2,0.42,3.9,9.9,0.4,3.8,8.3,0.46,2.0,2.4,0.84,1.0,5.1,6.1,1.9,1.5,0.7,2.1,4.4,21.3,,107.0,107.0
2015,28,2510,TOR,Toronto Raptors,Terrence Ross,"February 5, 1991",23.0,NBA,SF,82.0,61.0,2092.0,7.6,18.6,0.41,3.6,9.6,0.37,4.1,9.0,0.45,1.1,1.4,0.79,0.8,4.8,5.6,2.1,1.3,0.6,1.7,3.4,19.9,,103.0,110.0
2016,28,2510,TOR,Toronto Raptors,Terrence Ross,"February 5, 1991",24.0,NBA,SF,73.0,7.0,1747.0,8.0,18.5,0.43,3.9,10.0,0.39,4.1,8.5,0.48,1.4,1.8,0.79,0.6,4.9,5.5,1.7,1.6,0.7,1.4,3.5,21.3,,110.0,107.0
2017,31,2510,TOT,Total After Trade,Terrence Ross,"February 5, 1991",25.0,NBA,SF,78.0,24.0,1955.0,8.4,19.2,0.44,3.6,10.1,0.36,4.7,9.1,0.52,1.6,2.0,0.83,0.5,4.8,5.3,2.3,2.2,0.8,1.7,3.7,22.1,,107.0,109.0
2017,28,2510,TOR,Toronto Raptors,Terrence Ross,"February 5, 1991",25.0,NBA,SF,54.0,0.0,1207.0,8.9,20.1,0.44,4.0,10.8,0.38,4.8,9.4,0.52,1.7,2.1,0.82,0.6,5.2,5.8,1.9,2.2,0.8,1.4,3.4,23.5,,112.0,108.0
2017,22,2510,ORL,Orlando Magic,Terrence Ross,"February 5, 1991",25.0,NBA,SF,24.0,24.0,748.0,7.6,17.7,0.43,3.0,8.9,0.34,4.6,8.7,0.52,1.5,1.8,0.85,0.3,4.2,4.5,2.8,2.3,0.9,2.3,4.0,19.8,,99.0,110.0
2018,22,2510,ORL,Orlando Magic,Terrence Ross,"February 5, 1991",26.0,NBA,SG,24.0,20.0,600.0,6.2,15.6,0.4,2.4,7.6,0.32,3.8,8.0,0.47,2.2,2.9,0.75,0.8,5.1,6.0,3.1,2.2,0.9,2.4,3.7,17.1,,96.0,110.0
2019,22,2510,ORL,Orlando Magic,Terrence Ross,"February 5, 1991",27.0,NBA,SG,81.0,0.0,2150.0,10.0,23.4,0.43,4.9,12.9,0.38,5.1,10.5,0.48,2.9,3.3,0.88,0.6,5.8,6.4,3.1,1.6,0.7,2.0,2.7,27.8,,108.0,109.0
2020,22,2510,ORL,Orlando Magic,Terrence Ross,"February 5, 1991",28.0,NBA,SG,69.0,0.0,1889.0,8.8,21.8,0.4,4.6,13.0,0.35,4.2,8.8,0.48,4.0,4.7,0.85,0.3,5.4,5.7,2.1,2.0,0.6,1.8,2.8,26.2,,106.0,110.0
2021,22,2510,ORL,Orlando Magic,Terrence Ross,"February 5, 1991",29.0,NBA,SG,22.0,0.0,615.0,8.4,20.1,0.42,3.0,8.9,0.34,5.4,11.2,0.48,4.2,4.7,0.9,0.5,4.3,4.8,3.3,1.9,0.6,2.8,3.5,23.9,,103.0,113.0
