SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,24,PHO,Phoenix Suns,82,19905,3388,6855,0.49,785,1965,0.4,2603,4890,0.53,1476,1827,0.81,737,2583,3320,2122,553,394,1189,1659,9037
2007,10,GSW,Golden State Warriors,82,19755,3261,7048,0.46,700,1967,0.36,2561,5081,0.5,1515,2113,0.72,940,2456,3396,1950,750,466,1309,1933,8737
2007,8,DEN,Denver Nuggets,82,19780,3164,6805,0.46,484,1440,0.34,2680,5365,0.5,1827,2449,0.75,1001,2558,3559,1920,678,435,1352,1756,8639
2007,30,WAS,Washington Wizards,82,19830,3070,6820,0.45,561,1614,0.35,2509,5206,0.48,1855,2425,0.76,998,2379,3377,1660,635,375,1133,1823,8556
2007,14,LAL,Los Angeles Lakers,82,20030,3103,6664,0.47,608,1724,0.35,2495,4940,0.5,1660,2221,0.75,886,2495,3381,1850,600,421,1273,1889,8474
2007,15,MEM,Memphis Grizzlies,82,19980,2998,6448,0.46,500,1362,0.37,2498,5086,0.49,1835,2410,0.76,866,2375,3241,1680,564,407,1343,1827,8331
2007,29,UTA,Utah Jazz,82,19805,3069,6471,0.47,354,1056,0.34,2715,5415,0.5,1830,2462,0.74,1030,2456,3486,2024,577,339,1277,2067,8322
2007,26,SAC,Sacramento Kings,82,19805,2941,6532,0.45,530,1513,0.35,2411,5019,0.48,1891,2473,0.76,797,2396,3193,1665,671,265,1194,1792,8303
2007,7,DAL,Dallas Mavericks,82,19755,3010,6442,0.47,535,1404,0.38,2475,5038,0.49,1646,2045,0.8,920,2515,3435,1632,560,408,1140,1837,8201
2007,17,MIL,Milwaukee Bucks,82,19855,3121,6714,0.46,524,1472,0.36,2597,5242,0.5,1406,1919,0.73,941,2272,3213,1771,587,224,1240,1821,8172
2007,28,TOR,Toronto Raptors,82,19755,3032,6547,0.46,531,1464,0.36,2501,5083,0.49,1562,1982,0.79,755,2480,3235,1822,581,321,1104,1672,8157
2007,21,SEA,Seattle Supersonics,82,19830,3047,6628,0.46,525,1451,0.36,2522,5177,0.49,1511,1911,0.79,928,2322,3250,1695,631,301,1268,1801,8130
2007,5,CHI,Chicago Bulls,82,19780,3046,6663,0.46,480,1237,0.39,2566,5426,0.47,1528,2083,0.73,984,2597,3581,1832,639,445,1310,1908,8100
2007,27,SAS,San Antonio Spurs,82,19780,2999,6328,0.47,595,1561,0.38,2404,4767,0.5,1486,1980,0.75,761,2577,3338,1814,587,417,1137,1588,8079
2007,3,NJN,New Jersey Nets,82,19880,2913,6379,0.46,609,1676,0.36,2304,4703,0.49,1566,2153,0.73,822,2525,3347,1962,499,273,1212,1869,8001
2007,20,NYK,New York Knicks,82,20005,2903,6356,0.46,474,1370,0.35,2429,4986,0.49,1714,2396,0.72,1032,2516,3548,1532,543,260,1405,1932,7994
2007,11,HOU,Houston Rockets,82,19855,2906,6528,0.44,705,1893,0.37,2201,4635,0.48,1436,1906,0.75,880,2673,3553,1704,583,337,1162,1710,7953
2007,4,CHA,Charlotte Bobcats,82,20005,2960,6643,0.45,457,1280,0.36,2503,5363,0.47,1568,2136,0.73,920,2346,3266,1836,638,369,1224,1985,7945
2007,6,CLE,Cleveland Cavaliers,82,19880,2978,6658,0.45,494,1404,0.35,2484,5254,0.47,1484,2133,0.7,1039,2529,3568,1708,625,353,1177,1781,7934
2007,18,MIN,Minnesota Timberwolves,82,20005,2997,6503,0.46,384,1089,0.35,2613,5414,0.48,1499,1892,0.79,819,2474,3293,1848,532,325,1278,1758,7877
2007,9,DET,Detroit Pistons,82,19880,2942,6484,0.45,449,1305,0.34,2493,5179,0.48,1539,1988,0.77,948,2374,3322,1768,583,472,1001,1672,7872
2007,2,BOS,Boston Celtics,82,19855,2858,6454,0.44,471,1283,0.37,2387,5171,0.46,1670,2178,0.77,918,2391,3309,1630,589,382,1350,1971,7857
2007,13,LAC,Los Angeles Clippers,82,19730,2880,6318,0.46,314,903,0.35,2566,5415,0.47,1769,2245,0.79,888,2484,3372,1762,596,472,1239,1858,7843
2007,12,IND,Indiana Pacers,82,19780,2872,6561,0.44,481,1389,0.35,2391,5172,0.46,1615,2125,0.76,990,2441,3431,1680,599,447,1335,1912,7840
2007,19,NOK,New Orleans/Oklahoma City Hornets,82,19880,2971,6674,0.44,455,1256,0.36,2516,5418,0.46,1436,1941,0.74,1025,2512,3537,1537,522,347,1187,1620,7833
2007,23,PHI,Philadelphia 76Ers,82,19880,2932,6408,0.46,284,823,0.34,2648,5585,0.47,1637,2135,0.77,899,2353,3252,1669,590,390,1258,1671,7785
2007,22,ORL,Orlando Magic,82,19780,2875,6090,0.47,342,962,0.36,2533,5128,0.49,1679,2393,0.7,920,2418,3338,1525,565,416,1392,1904,7771
2007,16,MIA,Miami Heat,82,19855,2919,6288,0.46,528,1539,0.34,2391,4749,0.5,1393,2019,0.69,817,2526,3343,1681,566,442,1201,1749,7759
2007,25,POR,Portland Trail Blazers,82,19955,2874,6392,0.45,426,1232,0.35,2448,5160,0.47,1543,2006,0.77,923,2299,3222,1513,555,380,1236,1931,7717
2007,1,ALT,Atlanta Hawks,82,19880,2831,6372,0.44,341,1038,0.33,2490,5334,0.47,1677,2203,0.76,976,2312,3288,1573,609,446,1306,1970,7680
