Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2877,Klay Thompson,1990-02-08,123,4570,13.44,0.55,0.44,0.03,1.77,9.67,5.84,9.86,1.29,1.27,9.86,21.94,0.67,0.56,8.6,0.08,0.87,-0.41,0.43,0.43
