Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,28,2326,TOR,Toronto Raptors,Jakob Poeltl,"October 15, 1995",21.0,NBA,C,6.0,0.0,26.0,5.0,11.0,0.46,0.0,0.0,,5.0,11.0,0.46,0.46,0.0,2.0,0.0,6.0,6.0,12.0,0.0,1.0,1.0,0.0,3.0,10.0
2018,28,2326,TOR,Toronto Raptors,Jakob Poeltl,"October 15, 1995",22.0,NBA,C,9.0,0.0,140.0,17.0,31.0,0.55,0.0,1.0,0.0,17.0,30.0,0.57,0.55,15.0,19.0,0.79,15.0,21.0,36.0,6.0,3.0,4.0,8.0,25.0,49.0
2019,27,2326,SAS,San Antonio Spurs,Jakob Poeltl,"October 15, 1995",23.0,NBA,C,7.0,7.0,177.0,23.0,36.0,0.64,0.0,1.0,0.0,23.0,35.0,0.66,0.64,5.0,9.0,0.56,25.0,29.0,54.0,12.0,2.0,5.0,3.0,26.0,51.0
