Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2015,18,1610,MIN,Minnesota Timberwolves,Sean Kilpatrick,"January 6, 1990",25.0,NBA,SG,4.0,0.0,72.0,4.9,14.1,0.35,2.8,9.2,0.31,2.1,4.9,0.43,2.8,2.8,1.0,0.7,3.5,4.2,2.8,2.1,0.0,1.4,2.1,15.5,,105.0,114.0
2016,31,1610,TOT,Total After Trade,Sean Kilpatrick,"January 6, 1990",26.0,NBA,SG,31.0,0.0,616.0,10.1,22.1,0.46,3.2,9.3,0.34,6.9,12.8,0.54,4.9,5.5,0.9,1.0,3.6,4.6,2.4,1.0,0.2,2.5,3.0,28.2,,110.0,115.0
2016,8,1610,DEN,Denver Nuggets,Sean Kilpatrick,"January 6, 1990",26.0,NBA,SG,8.0,0.0,82.0,4.9,12.8,0.38,2.4,10.4,0.24,2.4,2.4,1.0,4.3,4.9,0.88,1.2,2.4,3.7,1.8,1.2,0.0,2.4,4.3,16.5,,105.0,113.0
2016,3,1610,BRK,Brooklyn Nets,Sean Kilpatrick,"January 6, 1990",26.0,NBA,SG,23.0,0.0,534.0,10.9,23.5,0.46,3.3,9.2,0.36,7.6,14.3,0.53,5.0,5.6,0.9,0.9,3.8,4.7,2.5,0.9,0.2,2.5,2.8,30.0,,110.0,115.0
2017,3,1610,BRK,Brooklyn Nets,Sean Kilpatrick,"January 6, 1990",27.0,NBA,SG,70.0,24.0,1754.0,8.2,19.9,0.42,2.8,8.3,0.34,5.4,11.5,0.47,5.5,6.5,0.84,0.6,7.0,7.6,4.2,1.2,0.2,3.6,3.2,24.8,,102.0,112.0
2018,31,1610,TOT,Total After Trade,Sean Kilpatrick,"January 6, 1990",28.0,NBA,SG,52.0,1.0,640.0,8.4,22.5,0.37,3.5,11.0,0.32,4.9,11.5,0.43,4.9,5.5,0.89,0.4,6.3,6.7,3.5,1.0,0.4,2.9,2.5,25.3,,97.0,113.0
2018,3,1610,BRK,Brooklyn Nets,Sean Kilpatrick,"January 6, 1990",28.0,NBA,SG,16.0,0.0,183.0,6.6,23.1,0.29,2.9,11.4,0.26,3.7,11.7,0.32,4.8,5.0,0.95,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,,80.0,112.0
2018,17,1610,MIL,Milwaukee Bucks,Sean Kilpatrick,"January 6, 1990",28.0,NBA,SG,23.0,0.0,205.0,7.5,19.9,0.38,3.2,11.2,0.28,4.4,8.8,0.5,4.4,4.6,0.95,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,,102.0,113.0
2018,13,1610,LAC,Los Angeles Clippers,Sean Kilpatrick,"January 6, 1990",28.0,NBA,SG,4.0,0.0,38.0,9.0,23.0,0.39,3.8,9.0,0.43,5.1,14.1,0.36,2.6,2.6,1.0,0.0,2.6,2.6,3.8,0.0,0.0,1.3,2.6,24.3,,105.0,118.0
2018,5,1610,CHI,Chicago Bulls,Sean Kilpatrick,"January 6, 1990",28.0,NBA,SG,9.0,1.0,214.0,10.7,24.4,0.44,4.3,10.9,0.4,6.4,13.5,0.48,5.9,7.3,0.81,0.7,5.0,5.7,3.0,1.4,0.7,2.7,1.8,31.7,,108.0,113.0
