Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1991,14,LAL,Los Angeles Lakers,35,Tony Brown,SF,6-6,185,1960-07-29,US,5,Arkansas
1991,14,LAL,Los Angeles Lakers,41,Elden Campbell,PF,6-11,215,1968-07-23,US,R,Clemson
1991,14,LAL,Los Angeles Lakers,12,Vlade Divac,C,7-1,243,1968-02-03,RS,1,
1991,14,LAL,Los Angeles Lakers,10,Larry Drew,PG,6-1,170,1958-04-02,US,9,Missouri
1991,14,LAL,Los Angeles Lakers,45,A.C. Green,PF,6-9,220,1963-10-04,US,5,Oregon State
1991,14,LAL,Los Angeles Lakers,32,Magic Johnson,PG,6-9,215,1959-08-14,US,11,Michigan State
1991,14,LAL,Los Angeles Lakers,14,Sam Perkins,PF,6-9,235,1961-06-14,US,6,UNC
1991,14,LAL,Los Angeles Lakers,4,Byron Scott,SG,6-3,195,1961-03-28,US,7,Arizona State
1991,14,LAL,Los Angeles Lakers,34,Tony Smith,SG,6-3,185,1968-06-14,US,R,Marquette
1991,14,LAL,Los Angeles Lakers,20,Terry Teagle,SG,6-5,195,1960-04-10,US,8,Baylor
1991,14,LAL,Los Angeles Lakers,30,Irving Thomas,PF,6-8,225,1966-01-02,US,R,"Kentucky, Florida State"
1991,14,LAL,Los Angeles Lakers,43,Mychal Thompson,C,6-10,226,1955-01-30,BS,11,Minnesota
1991,14,LAL,Los Angeles Lakers,42,James Worthy,SF,6-9,225,1961-02-27,US,8,UNC
