Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1991,24,PHO,Phoenix Suns,3,Kenny Battle,SG,6-6,210,1964-10-10,US,1,"Northern Illinois, Illinois"
1991,24,PHO,Phoenix Suns,2,Joe Barry Carroll,C,7-0,225,1958-07-24,US,9,Purdue
1991,24,PHO,Phoenix Suns,23,Cedric Ceballos,SF,6-6,190,1969-08-02,US,R,Cal State Fullerton
1991,24,PHO,Phoenix Suns,24,Tom Chambers,PF,6-10,220,1959-06-21,US,9,Utah
1991,24,PHO,Phoenix Suns,14,Jeff Hornacek,SG,6-3,190,1963-05-03,US,4,Iowa State
1991,24,PHO,Phoenix Suns,8,Eddie Johnson,SG,6-7,215,1959-05-01,US,9,Illinois
1991,24,PHO,Phoenix Suns,7,Kevin Johnson,PG,6-1,180,1966-03-04,US,3,California
1991,24,PHO,Phoenix Suns,32,Negele Knight,PG,6-1,175,1967-03-06,US,R,Dayton
1991,24,PHO,Phoenix Suns,28,Andrew Lang,C,6-11,245,1966-06-28,US,2,Arkansas
1991,24,PHO,Phoenix Suns,51,Ian Lockhart,SF,6-8,240,1967-06-25,BS,R,Tennessee
1991,24,PHO,Phoenix Suns,9,Dan Majerle,SF,6-6,215,1965-09-09,US,2,Central Michigan University
1991,24,PHO,Phoenix Suns,35,Xavier McDaniel,SF,6-7,205,1963-06-04,US,5,Wichita State
1991,24,PHO,Phoenix Suns,45,Ed Nealy,PF,6-7,238,1960-02-19,US,7,Kansas State
1991,24,PHO,Phoenix Suns,34,Tim Perry,C,6-9,200,1965-06-04,US,2,Temple
1991,24,PHO,Phoenix Suns,31,Kurt Rambis,PF,6-8,213,1958-02-25,US,9,Santa Clara
1991,24,PHO,Phoenix Suns,41,Mark West,C,6-10,230,1960-11-05,US,7,Old Dominion
