Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
616,169.0,2.0,129.8,4.9,11.75,0.42,0.06,0.09,0.67,4.84,11.66,0.42,2.25,3.35,0.67,2.72,3.38,6.09,0.94,0.92,0.98,1.97,5.46,12.09
