Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,1,3119,ATL,Atlanta Hawks,Dominique Wilkins,24,5,197,16.5,0.49,0.01,0.37,11.9,13.5,12.6,10.5,3.1,0.3,13.3,24.7,0.0,0.2,0.2,0.06,1.9,-0.2,1.7,0.2
1984,1,2513,ATL,Atlanta Hawks,Dan Roundfield,30,5,191,12.2,0.51,0.01,0.51,7.0,22.3,14.0,7.6,0.5,2.5,18.4,23.4,-0.2,0.2,0.0,0.0,-1.2,-0.8,-2.0,0.0
1984,1,2501,ATL,Atlanta Hawks,Tree Rollins,28,5,152,4.8,0.44,0.0,0.32,7.3,21.1,13.6,1.0,0.7,4.5,27.8,11.2,-0.3,0.2,-0.1,-0.03,-6.0,0.5,-5.5,-0.1
1984,1,690,ATL,Atlanta Hawks,Johnny Davis,28,5,131,11.9,0.43,0.0,0.11,1.7,8.1,4.6,33.9,0.4,0.0,6.5,20.3,0.0,0.0,0.1,0.02,0.0,-1.8,-1.7,0.0
1984,1,2455,ATL,Atlanta Hawks,Doc Rivers,22,5,130,23.5,0.68,0.09,1.28,6.0,3.1,4.7,21.0,4.8,2.1,15.2,19.6,0.5,0.2,0.7,0.25,5.4,4.8,10.2,0.4
1984,1,1484,ATL,Atlanta Hawks,Eddie Johnson,28,5,123,13.2,0.42,0.11,0.41,1.8,7.6,4.4,35.2,2.5,0.0,9.9,24.9,-0.1,0.1,0.0,0.01,0.1,-0.2,0.0,0.1
1984,1,3214,ATL,Atlanta Hawks,Randy Wittman,24,5,96,14.4,0.54,0.0,0.0,5.8,5.6,5.7,22.9,0.5,0.0,9.8,18.5,0.1,0.0,0.1,0.06,2.5,-1.2,1.3,0.1
1984,1,396,ATL,Atlanta Hawks,Rickey Brown,25,5,83,9.1,0.57,0.0,0.57,6.7,22.5,13.9,4.1,0.0,0.8,16.0,16.3,0.1,0.1,0.1,0.07,-4.0,-0.8,-4.9,-0.1
1984,1,1045,ATL,Atlanta Hawks,Mike Glenn,28,5,53,3.8,0.36,0.0,0.0,2.1,10.1,5.7,15.4,1.9,0.0,12.5,13.1,-0.1,0.0,0.0,-0.04,-6.5,0.6,-5.9,-0.1
1984,1,1224,ATL,Atlanta Hawks,Scott Hastings,23,5,32,3.6,0.32,0.0,0.44,7.0,25.0,15.2,4.8,1.6,0.0,15.7,17.2,-0.1,0.0,-0.1,-0.08,-6.2,-1.7,-7.9,0.0
1984,1,2262,ATL,Atlanta Hawks,Billy Paultz,35,2,7,1.6,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,-0.11,-3.9,-4.8,-8.7,0.0
1984,1,1688,ATL,Atlanta Hawks,Mark Landsberger,28,2,5,-3.4,0.0,0.0,0.0,22.3,0.0,12.2,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,-0.12,-7.8,-6.8,-14.6,0.0
