Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984.0,9.0,1678,DET,Detroit Pistons,Bill Laimbeer,26.0,5.0,165.0,19.1,0.64,0.0,0.39,9.0,33.3,20.6,10.7,1.2,1.0,16.7,17.4,0.4,0.3,0.6,0.18,2.5,1.1,3.6,0.2
1984.0,9.0,1741,DET,Detroit Pistons,Cliff Levingston,23.0,5.0,101.0,16.3,0.77,0.0,0.84,11.5,14.7,13.1,1.4,0.5,1.1,10.3,11.5,0.3,0.1,0.4,0.2,2.5,-0.6,1.9,0.1
,,2838,,,David Thirdkill,,,,,,,,,,,,,,,,,,,,,,,
1984.0,9.0,650,DET,Detroit Pistons,Earl Cureton,26.0,5.0,93.0,13.0,0.48,0.0,0.19,15.9,23.4,19.5,3.1,1.0,0.6,12.9,16.6,0.0,0.1,0.1,0.07,0.2,-2.1,-1.9,0.0
1984.0,9.0,2847,DET,Detroit Pistons,Isiah Thomas,22.0,5.0,198.0,20.6,0.54,0.07,0.42,3.7,6.9,5.3,42.3,3.1,1.7,18.9,24.6,0.3,0.2,0.5,0.13,5.1,1.6,6.7,0.4
1984.0,9.0,1770,DET,Detroit Pistons,John Long,27.0,5.0,149.0,6.7,0.45,0.02,0.27,5.0,3.1,4.1,1.9,2.2,0.0,14.0,19.2,-0.1,0.1,0.0,-0.01,-4.0,-0.8,-4.8,-0.1
1984.0,9.0,2910,DET,Detroit Pistons,Kelly Tripucka,24.0,5.0,208.0,18.1,0.55,0.01,0.5,5.1,7.2,6.1,11.6,2.5,0.0,12.6,27.4,0.3,0.2,0.5,0.12,2.1,0.0,2.1,0.2
,,122,,,Ken Austin,,,,,,,,,,,,,,,,,,,,,,,
1984.0,9.0,227,DET,Detroit Pistons,Kent Benson,29.0,5.0,129.0,12.9,0.46,0.0,0.27,7.4,18.6,12.8,7.4,1.8,3.1,6.8,13.8,0.1,0.2,0.3,0.1,0.4,1.8,2.2,0.1
1984.0,9.0,1312,DET,Detroit Pistons,Lionel Hollins,30.0,2.0,6.0,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,66.7,20.0,-0.1,0.0,-0.1,-0.55,-11.0,-4.8,-15.8,0.0
1984.0,9.0,2889,DET,Detroit Pistons,Ray Tolbert,25.0,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-2.2,-2.2,-4.3,0.0
1984.0,9.0,2934,DET,Detroit Pistons,Terry Tyler,27.0,5.0,42.0,15.8,0.45,0.0,0.38,12.6,5.5,9.2,3.9,0.0,4.1,3.5,27.6,0.0,0.0,0.1,0.06,1.9,-2.3,-0.4,0.0
1984.0,9.0,1516,DET,Detroit Pistons,Vinnie Johnson,27.0,5.0,132.0,11.0,0.47,0.02,0.41,4.0,7.8,5.8,12.6,0.4,0.4,6.9,17.7,0.1,0.1,0.2,0.07,-0.1,-1.3,-1.4,0.0
,,2536,,,Walker Russell,,,,,,,,,,,,,,,,,,,,,,,
