PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,29,20,20,38.2,9.6,17.0,0.565,1.8,4.3,0.40700000000000003,7.9,12.7,0.618,0.616,6.5,8.0,0.8059999999999999,0.7,6.4,7.1,4.8,1.8,0.6,3.1,2.3,27.4
Dwyane Wade,32,20,20,34.7,7.0,13.9,0.5,0.5,1.2,0.375,6.5,12.7,0.512,0.516,3.5,4.5,0.767,0.8,3.1,3.9,3.9,1.5,0.3,2.7,2.8,17.8
Chris Bosh,29,20,20,34.3,5.8,11.5,0.507,1.5,3.7,0.405,4.3,7.8,0.555,0.5720000000000001,1.8,2.4,0.75,1.2,4.4,5.6,1.1,0.9,1.0,0.7,2.6,14.9
Mario Chalmers,27,20,19,26.8,2.4,5.6,0.423,0.8,2.2,0.349,1.6,3.4,0.47100000000000003,0.491,1.0,1.3,0.76,0.1,2.2,2.3,3.6,1.0,0.3,1.5,2.4,6.4
Ray Allen,38,20,1,26.4,3.0,7.2,0.413,1.7,4.3,0.38799999999999996,1.3,2.9,0.44799999999999995,0.528,1.7,1.9,0.919,0.7,2.7,3.4,1.6,0.7,0.2,1.2,2.1,9.3
Norris Cole,25,20,0,20.2,1.6,3.9,0.41,0.8,2.0,0.375,0.9,1.9,0.447,0.506,0.7,0.8,0.867,0.1,1.1,1.1,1.8,0.5,0.1,1.0,1.7,4.6
Rashard Lewis,34,18,8,17.7,1.9,4.7,0.41200000000000003,1.2,3.3,0.373,0.7,1.4,0.5,0.541,0.2,0.2,0.75,0.2,1.8,2.1,0.3,0.4,0.3,0.3,1.6,5.3
Chris Andersen,35,18,0,17.6,1.8,3.2,0.579,0.0,0.1,0.0,1.8,3.1,0.589,0.579,1.4,2.1,0.684,1.4,4.5,5.9,0.3,0.3,1.0,0.5,1.9,5.1
Shane Battier,35,16,6,12.6,0.8,1.6,0.462,0.6,1.3,0.45,0.2,0.4,0.5,0.635,0.3,0.3,0.8,0.1,0.6,0.6,0.3,0.3,0.1,0.3,1.4,2.3
Udonis Haslem,33,16,6,10.6,1.1,2.3,0.45899999999999996,0.0,0.0,,1.1,2.3,0.45899999999999996,0.45899999999999996,0.4,0.6,0.6,0.8,1.8,2.6,0.3,0.1,0.2,0.1,1.8,2.5
James Jones,33,15,0,8.4,1.2,2.7,0.45,1.0,2.1,0.469,0.2,0.5,0.375,0.638,0.1,0.2,0.667,0.2,0.5,0.7,0.3,0.2,0.1,0.0,1.1,3.5
Michael Beasley,25,4,0,5.8,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.3,0.8,0.33299999999999996,0.5,0.5,1.0,0.5,0.0,0.0,0.3,0.8,2.8
Toney Douglas,27,10,0,2.9,0.3,0.9,0.33299999999999996,0.3,0.6,0.5,0.0,0.3,0.0,0.5,0.1,0.2,0.5,0.1,0.3,0.4,0.5,0.0,0.0,0.1,0.3,1.0
Greg Oden,26,3,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,0.0
