PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Joe Johnson,32,12,12,39.1,8.2,15.3,0.5329999999999999,1.8,4.4,0.415,6.3,10.9,0.58,0.5920000000000001,3.0,3.6,0.8370000000000001,0.8,3.1,3.8,2.9,0.5,0.3,1.6,1.7,21.2
Deron Williams,29,12,12,35.7,5.0,12.7,0.395,1.5,4.4,0.34,3.5,8.3,0.424,0.45399999999999996,3.0,3.8,0.8,0.6,2.6,3.2,5.8,1.1,0.2,2.3,2.6,14.5
Paul Pierce,36,12,12,30.7,5.0,10.8,0.465,1.6,4.4,0.358,3.4,6.3,0.539,0.539,2.1,2.7,0.7809999999999999,0.3,4.2,4.5,2.0,1.2,0.3,1.7,3.7,13.7
Shaun Livingston,28,12,10,27.1,3.7,7.2,0.512,0.1,0.1,1.0,3.6,7.1,0.506,0.517,2.3,3.1,0.73,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7
Alan Anderson,31,12,2,21.8,2.1,5.2,0.40299999999999997,0.8,2.6,0.29,1.3,2.6,0.516,0.47600000000000003,1.0,1.5,0.667,0.8,1.8,2.7,1.3,0.8,0.0,0.8,2.7,5.9
Kevin Garnett,37,12,12,20.8,2.8,5.3,0.524,0.0,0.2,0.0,2.8,5.1,0.541,0.524,1.4,1.9,0.7390000000000001,1.6,4.8,6.3,1.3,0.8,0.4,1.1,2.1,6.9
Mirza Teletović,28,12,0,18.3,3.0,6.8,0.439,1.6,4.7,0.33899999999999997,1.4,2.2,0.654,0.555,0.7,1.0,0.667,1.3,2.1,3.3,0.3,0.4,0.2,0.4,1.2,8.3
Andrei Kirilenko,32,10,0,14.4,0.7,1.5,0.467,0.0,0.0,,0.7,1.5,0.467,0.467,1.1,1.7,0.647,1.0,1.3,2.3,1.0,1.0,0.3,0.3,1.1,2.5
Andray Blatche,27,12,0,14.3,2.2,4.8,0.44799999999999995,0.0,0.2,0.0,2.2,4.7,0.46399999999999997,0.44799999999999995,2.1,2.5,0.833,2.1,2.9,5.0,0.3,0.5,0.2,0.8,1.8,6.4
Marcus Thornton,26,10,0,12.4,2.1,5.4,0.389,0.5,2.1,0.23800000000000002,1.6,3.3,0.485,0.435,1.2,1.8,0.667,0.7,1.2,1.9,0.1,0.2,0.1,0.2,0.4,5.9
Mason Plumlee,23,10,0,11.4,0.7,1.6,0.43799999999999994,0.0,0.0,,0.7,1.6,0.43799999999999994,0.43799999999999994,0.8,1.8,0.444,0.5,1.8,2.3,0.2,0.3,0.7,0.9,2.4,2.2
Jorge Gutiérrez,25,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
