PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DeMar DeRozan,24,7,7,40.3,6.4,16.7,0.385,0.9,2.6,0.33299999999999996,5.6,14.1,0.39399999999999996,0.41,10.1,11.3,0.899,0.4,3.7,4.1,3.6,1.1,0.3,2.6,3.3,23.9
Kyle Lowry,27,7,7,38.7,6.3,15.6,0.40399999999999997,2.4,6.1,0.395,3.9,9.4,0.409,0.48200000000000004,6.1,7.0,0.878,1.3,3.4,4.7,4.7,0.9,0.0,2.9,3.9,21.1
Jonas Valančiūnas,21,7,7,28.6,4.4,7.0,0.633,0.0,0.0,,4.4,7.0,0.633,0.633,2.0,3.1,0.636,2.7,7.0,9.7,0.3,0.0,1.0,2.7,3.1,10.9
Patrick Patterson,24,7,0,28.4,3.7,6.9,0.542,1.0,2.6,0.389,2.7,4.3,0.633,0.615,2.0,2.6,0.778,1.7,5.0,6.7,1.3,0.4,0.4,0.9,1.9,10.4
Amir Johnson,26,7,7,27.3,4.9,7.4,0.654,0.0,0.3,0.0,4.9,7.1,0.68,0.654,1.3,1.7,0.75,2.3,3.7,6.0,1.0,0.4,0.6,1.7,4.1,11.0
Greivis Vásquez,27,7,0,27.1,3.9,9.1,0.42200000000000004,1.4,3.9,0.37,2.4,5.3,0.45899999999999996,0.5,1.0,1.3,0.778,0.4,3.3,3.7,5.1,0.6,0.1,1.4,3.1,10.1
Terrence Ross,22,7,7,22.6,2.0,6.7,0.298,0.6,3.4,0.16699999999999998,1.4,3.3,0.435,0.34,0.4,0.7,0.6,0.1,1.9,2.0,0.3,0.9,0.4,1.1,2.7,5.0
John Salmons,34,6,0,12.8,0.8,2.8,0.294,0.3,2.0,0.16699999999999998,0.5,0.8,0.6,0.353,0.2,0.2,1.0,0.0,1.0,1.0,0.8,0.3,0.0,0.2,1.5,2.2
Tyler Hansbrough,28,3,0,9.7,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,1.7,2.0,0.833,0.7,1.3,2.0,0.3,0.0,0.0,0.7,2.7,2.3
Landry Fields,25,3,0,8.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.7,1.7,2.3,0.3,1.3,0.3,0.3,0.7,0.0
Chuck Hayes,30,5,0,7.6,0.4,1.6,0.25,0.0,0.0,,0.4,1.6,0.25,0.25,0.4,0.4,1.0,0.8,0.8,1.6,0.4,0.6,0.0,0.2,1.0,1.2
Nando De Colo,26,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Steve Novak,30,4,0,3.8,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.3,1.3,0.3,0.0,0.0,0.0,0.0,0.0
