Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,23.0,SAC,NBA,PG,18.0,0.0,139.0,5.4,14.9,0.364,0.0,1.0,0.0,5.4,13.9,0.39,2.7,4.1,0.667,0.7,1.4,2.0,7.5,3.0,0.3,3.7,3.0,13.5,,86.0,109.0
1987,24.0,WSB,NBA,PG,63.0,0.0,1303.0,5.9,14.5,0.407,1.0,3.8,0.275,4.9,10.7,0.454,3.9,4.6,0.847,1.4,3.1,4.5,9.0,3.1,0.2,3.0,3.2,16.7,,109.0,108.0
1988,25.0,DEN,NBA,PG,82.0,75.0,2778.0,6.8,15.2,0.449,2.3,6.2,0.367,4.5,9.0,0.505,2.7,3.3,0.834,0.7,3.0,3.7,8.2,2.8,0.3,2.4,2.3,18.6,,115.0,107.0
1989,26.0,DEN,NBA,PG,77.0,77.0,2787.0,7.5,17.3,0.433,2.7,7.5,0.356,4.8,9.9,0.49,5.2,6.3,0.819,1.1,3.4,4.5,7.8,2.7,0.2,2.9,2.4,22.8,,115.0,108.0
1990,27.0,DEN,NBA,PG,79.0,74.0,2690.0,6.7,16.7,0.402,2.7,7.3,0.366,4.1,9.4,0.431,4.5,5.3,0.85,0.8,3.0,3.8,8.4,2.0,0.1,2.4,2.3,20.7,,114.0,109.0
1991,28.0,DEN,NBA,PG,66.0,66.0,2346.0,10.1,25.6,0.394,3.0,10.2,0.296,7.1,15.4,0.459,8.4,9.5,0.879,1.0,3.6,4.6,12.5,2.6,0.1,4.3,2.9,31.5,,113.0,115.0
1992,29.0,WSB,NBA,PG,78.0,78.0,2795.0,8.5,21.7,0.393,2.2,6.8,0.324,6.3,14.9,0.425,5.5,6.3,0.869,1.0,4.4,5.4,10.4,2.5,0.2,3.7,2.8,24.8,,106.0,109.0
1993,30.0,WSB,NBA,PG,70.0,70.0,2499.0,7.2,16.3,0.439,1.3,4.2,0.321,5.8,12.2,0.48,4.7,5.4,0.856,1.0,3.7,4.7,10.3,2.0,0.1,3.4,2.9,20.4,,110.0,113.0
1994,31.0,WSB,NBA,PG,70.0,67.0,2337.0,6.1,15.0,0.408,1.2,4.1,0.288,4.9,10.9,0.454,4.8,5.8,0.83,0.8,3.1,3.9,10.3,2.1,0.1,3.6,3.0,18.2,,108.0,114.0
1995,32.0,CHH,NBA,PG,29.0,0.0,443.0,8.0,17.6,0.453,3.4,9.6,0.358,4.5,8.0,0.567,3.0,3.6,0.833,0.7,2.7,3.4,11.3,2.7,0.1,3.1,4.9,22.3,,119.0,107.0
1996,33.0,CHH,NBA,PG,21.0,3.0,329.0,5.9,13.2,0.446,2.2,6.5,0.341,3.7,6.7,0.548,4.1,5.6,0.743,0.8,2.7,3.5,10.7,3.3,0.6,4.0,4.0,18.2,,114.0,110.0
