Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
223,Tony Bennett,"June 1, 1969",152,1886,8.13,0.5,0.43,0.16,1.17,6.37,3.87,18.9,1.23,0.03,15.63,15.1,0.8,0.9,1.6,0.02,-3.13,-0.93,-4.07,-0.1
