SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,9,DET,Allan Houston,24,3,3,136,6.6,15.4,0.43,1.9,5.6,0.33,4.8,9.8,0.49,4.8,5.3,0.9,0.3,1.9,2.1,1.6,0.0,0.3,2.9,2.9,19.9
1996,9,DET,Joe Dumars,32,3,3,123,4.7,10.2,0.46,1.5,4.1,0.36,3.2,6.1,0.52,1.2,1.2,1.0,1.5,2.3,3.8,3.2,0.0,0.0,2.0,1.5,12.0
1996,9,DET,Grant Hill,23,3,3,115,6.9,12.2,0.56,0.3,0.6,0.5,6.6,11.6,0.57,3.8,4.4,0.86,1.3,5.6,6.9,3.4,0.9,0.0,2.5,4.1,17.8
1996,9,DET,Otis Thorpe,33,3,3,101,4.6,8.6,0.54,0.0,0.0,,4.6,8.6,0.54,3.2,4.3,0.75,5.0,7.5,12.5,2.5,0.0,0.0,2.5,3.2,12.5
1996,9,DET,Mark West,35,3,3,78,5.1,9.7,0.52,0.0,0.0,,5.1,9.7,0.52,2.8,6.0,0.46,2.8,4.6,7.4,0.5,0.5,0.5,0.9,5.5,12.9
1996,9,DET,Terry Mills,28,3,0,48,3.7,15.0,0.25,0.7,6.0,0.12,3.0,9.0,0.33,3.7,4.5,0.83,2.3,1.5,3.7,3.0,0.7,0.0,0.7,4.5,12.0
1996,9,DET,Michael Curry,27,3,0,43,2.5,5.9,0.43,0.0,0.8,0.0,2.5,5.0,0.5,0.0,0.0,,0.8,1.7,2.5,0.8,0.8,0.8,0.0,4.2,5.0
1996,9,DET,Lindsey Hunter,25,2,0,36,2.0,8.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0
1996,9,DET,Don Reid,22,3,0,26,1.4,4.2,0.33,0.0,0.0,,1.4,4.2,0.33,1.4,4.2,0.33,0.0,1.4,1.4,1.4,0.0,2.8,1.4,11.1,4.2
1996,9,DET,Lou Roe,23,2,0,7,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,0.0,0.0,0.0,,5.1,5.1,10.3,0.0,5.1,0.0,0.0,5.1,0.0
1996,9,DET,Theo Ratliff,22,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,9,DET,Eric Leckner,29,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
