PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mark Jackson,30,5,5,186,3.5,9.9,0.353,0.8,3.5,0.222,2.7,6.4,0.424,2.5,3.3,0.765,0.6,4.3,4.8,5.8,1.2,0.0,2.5,1.7,10.3
Dale Davis,26,5,5,184,3.1,6.1,0.516,0.0,0.0,,3.1,6.1,0.516,0.8,2.2,0.364,3.9,7.0,11.0,0.8,0.6,1.2,2.0,3.1,7.0
Derrick McKey,29,5,5,180,4.8,11.4,0.42100000000000004,1.0,2.4,0.41700000000000004,3.8,9.0,0.42200000000000004,2.2,2.6,0.846,1.6,5.0,6.6,2.0,1.4,0.2,2.8,4.0,12.8
Rik Smits,29,5,5,166,9.1,16.7,0.545,0.0,0.0,,9.1,16.7,0.545,2.4,3.0,0.7859999999999999,2.8,5.2,8.0,1.7,0.4,0.4,3.0,4.3,20.6
Ricky Pierce,36,5,4,133,4.3,12.7,0.34,0.5,2.2,0.25,3.8,10.6,0.359,4.6,5.4,0.85,0.8,0.3,1.1,4.1,2.2,0.3,3.2,3.5,13.8
Antonio Davis,27,5,0,127,3.7,7.1,0.52,0.0,0.0,,3.7,7.1,0.52,3.7,4.3,0.867,3.4,5.4,8.8,0.9,0.9,1.7,2.8,3.4,11.1
Travis Best,23,5,0,84,4.7,9.4,0.5,0.4,2.6,0.16699999999999998,4.3,6.9,0.625,2.6,3.0,0.857,1.3,3.4,4.7,3.9,2.6,0.0,4.3,4.3,12.4
Duane Ferrell,30,5,0,69,3.7,9.9,0.368,0.0,0.0,,3.7,9.9,0.368,2.1,4.2,0.5,3.1,1.6,4.7,1.6,2.1,0.0,2.1,5.2,9.4
Haywoode Workman,30,5,0,53,4.8,10.9,0.43799999999999994,2.0,3.4,0.6,2.7,7.5,0.364,1.4,1.4,1.0,0.7,1.4,2.0,1.4,1.4,0.0,1.4,3.4,12.9
Reggie Miller,30,1,1,31,8.1,19.7,0.41200000000000003,2.3,7.0,0.33299999999999996,5.8,12.8,0.455,15.1,17.4,0.867,1.2,0.0,1.2,1.2,1.2,0.0,0.0,1.2,33.7
Eddie Johnson,36,1,0,9,0.0,20.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Adrian Caldwell,29,1,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0
