Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,22.0,POR,NBA,PG,79.0,1214.0,14.8,0.545,0.094,0.347,3.3,7.7,5.5,22.2,3.1,0.0,17.1,20.2,,1.2,1.1,2.3,0.093,,-0.4,0.7,0.3,0.7
1987,23.0,POR,NBA,PG,80.0,2714.0,16.2,0.57,0.078,0.434,3.0,10.8,6.9,33.6,2.7,0.2,21.8,17.0,,4.0,2.8,6.8,0.12,,1.4,0.5,1.9,2.7
1988,24.0,POR,NBA,PG,82.0,2991.0,18.1,0.592,0.078,0.364,2.3,11.3,6.8,35.9,2.3,0.3,19.1,16.8,,6.5,3.3,9.8,0.157,,2.6,0.6,3.2,4.0
1989,25.0,POR,NBA,PG,81.0,3102.0,17.7,0.555,0.191,0.283,2.9,10.2,6.4,32.8,2.2,0.2,16.1,19.1,,6.5,2.6,9.2,0.142,,2.6,-0.4,2.3,3.3
1990,26.0,POR,NBA,PG,80.0,2781.0,20.0,0.597,0.246,0.487,2.3,8.4,5.3,35.4,2.5,0.1,17.2,20.1,,7.9,3.8,11.7,0.202,,4.5,1.3,5.8,5.4
1991,27.0,POR,NBA,PG,81.0,2665.0,21.7,0.632,0.332,0.359,2.2,9.4,5.9,34.0,2.8,0.3,14.7,19.6,,9.2,3.9,13.0,0.235,,5.6,1.8,7.4,6.2
1992,28.0,POR,NBA,PG,82.0,2784.0,18.1,0.575,0.287,0.326,2.0,8.0,5.0,24.9,2.2,0.3,12.7,21.6,,7.0,3.5,10.6,0.182,,3.2,0.6,3.7,4.0
1993,29.0,POR,NBA,PG,81.0,2883.0,17.0,0.577,0.311,0.35,2.1,10.1,6.0,21.7,1.7,0.2,13.5,21.1,,5.7,3.1,8.8,0.147,,2.5,0.1,2.6,3.3
1994,30.0,POR,NBA,PG,77.0,2074.0,16.4,0.538,0.337,0.28,2.3,9.3,5.6,28.2,1.9,0.6,15.0,21.7,,3.5,1.8,5.4,0.124,,2.3,-0.1,2.2,2.2
1995,31.0,POR,NBA,PG,35.0,770.0,13.7,0.515,0.427,0.307,2.5,9.7,5.9,25.4,2.0,0.2,16.1,19.8,,0.9,0.8,1.7,0.106,,0.3,0.1,0.3,0.5
1996,32.0,MIN,NBA,PG,82.0,2072.0,15.4,0.552,0.372,0.344,2.1,10.2,6.1,35.1,2.2,0.6,19.8,18.7,,2.3,1.3,3.7,0.085,,1.1,-0.7,0.4,1.2
1997,33.0,MIN,NBA,PG,82.0,1568.0,14.5,0.544,0.445,0.37,2.4,10.9,6.6,30.2,1.8,0.5,19.7,19.0,,1.5,1.2,2.7,0.082,,0.4,-0.5,-0.1,0.7
1998,34.0,MIN,NBA,PG,82.0,1786.0,17.3,0.586,0.404,0.338,2.4,8.2,5.3,23.5,1.8,0.6,13.6,19.1,,4.3,0.9,5.2,0.139,,2.9,-0.4,2.4,2.0
1999,35.0,MIA,NBA,PG,50.0,1365.0,16.9,0.603,0.381,0.4,1.2,10.5,6.2,19.6,2.0,0.6,14.5,18.4,,3.3,1.7,5.0,0.178,,1.9,0.9,2.9,1.7
2001,37.0,SAS,NBA,PG,80.0,1678.0,15.5,0.583,0.466,0.264,1.7,11.4,6.8,24.5,1.7,0.5,17.5,16.7,,3.0,2.3,5.4,0.154,,1.6,1.0,2.6,2.0
2002,38.0,SAS,NBA,PG,72.0,1294.0,13.9,0.558,0.442,0.259,1.1,13.1,7.3,25.2,1.9,0.9,19.2,15.9,,1.6,1.9,3.5,0.131,,0.4,1.3,1.7,1.2
