Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,24.0,SAS,NBA,C,82,81,3002,8.3,15.6,0.531,0.0,0.0,0.0,8.3,15.6,0.532,7.4,10.0,0.732,3.6,8.2,11.8,2.0,1.7,3.8,3.1,3.1,23.9
1991,25.0,SAS,NBA,C,82,81,3095,8.8,15.9,0.552,0.0,0.1,0.143,8.8,15.8,0.554,6.9,9.0,0.762,3.9,8.5,12.4,2.4,1.5,3.7,3.1,3.1,24.4
1992,26.0,SAS,NBA,C,68,68,2564,8.3,15.1,0.551,0.0,0.1,0.125,8.3,15.0,0.554,5.5,7.9,0.701,3.7,8.0,11.6,2.5,2.2,4.3,2.6,3.1,22.2
1993,27.0,SAS,NBA,C,82,82,3211,7.6,15.1,0.501,0.0,0.2,0.176,7.5,14.9,0.506,6.3,8.6,0.732,2.6,8.2,10.7,3.4,1.4,3.0,2.7,2.7,21.5
1994,28.0,SAS,NBA,C,80,80,3241,9.3,18.4,0.507,0.1,0.3,0.345,9.2,18.1,0.51,7.7,10.3,0.749,2.7,6.8,9.5,4.2,1.5,2.9,2.8,2.5,26.5
1995,29.0,SAS,NBA,C,81,81,3074,9.2,17.4,0.53,0.1,0.2,0.3,9.2,17.2,0.533,7.7,9.9,0.774,2.7,7.5,10.3,2.8,1.6,3.1,2.7,2.7,26.2
1996,30.0,SAS,NBA,C,82,82,3019,8.5,16.4,0.516,0.0,0.1,0.333,8.4,16.3,0.517,7.5,9.8,0.761,3.8,8.1,11.9,2.9,1.3,3.2,2.3,3.1,24.5
1997,31.0,SAS,NBA,C,6,6,147,8.8,17.6,0.5,0.0,0.0,,8.8,17.6,0.5,8.3,12.7,0.654,4.7,7.8,12.5,2.0,1.5,1.5,2.0,2.2,26.0
1998,32.0,SAS,NBA,C,73,73,2457,8.0,15.6,0.511,0.0,0.1,0.25,8.0,15.5,0.512,7.1,9.7,0.735,3.5,7.9,11.4,2.9,0.9,2.8,3.0,3.0,23.1
1999,33.0,SAS,NBA,C,49,49,1554,6.2,12.2,0.509,0.0,0.0,0.0,6.2,12.2,0.51,5.5,8.4,0.658,3.4,8.0,11.4,2.4,1.6,2.8,2.5,3.3,18.0
2001,35.0,SAS,NBA,C,80,80,2371,6.1,12.5,0.486,0.0,0.0,0.0,6.1,12.5,0.487,5.3,7.1,0.747,3.2,7.3,10.5,1.8,1.2,3.0,1.9,3.2,17.5
2002,36.0,SAS,NBA,C,78,78,2303,5.3,10.5,0.507,0.0,0.0,,5.3,10.5,0.507,4.2,6.2,0.681,3.0,7.1,10.1,1.5,1.3,2.2,1.6,3.0,14.9
2003,37.0,SAS,NBA,C,64,64,1676,4.2,9.0,0.469,0.0,0.0,,4.2,9.0,0.469,3.3,4.6,0.71,3.5,7.4,10.9,1.3,1.1,2.4,1.8,2.7,11.7
