Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",24.0,NBA,C,82,81,3002,8.3,15.6,0.53,0.0,0.0,0.0,8.3,15.6,0.53,7.4,10.0,0.73,3.6,8.2,11.8,2.0,1.7,3.8,3.1,3.1,23.9
1991,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",25.0,NBA,C,82,81,3095,8.8,15.9,0.55,0.0,0.1,0.14,8.8,15.8,0.55,6.9,9.0,0.76,3.9,8.5,12.4,2.4,1.5,3.7,3.1,3.1,24.4
1992,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",26.0,NBA,C,68,68,2564,8.3,15.1,0.55,0.0,0.1,0.12,8.3,15.0,0.55,5.5,7.9,0.7,3.7,8.0,11.6,2.5,2.2,4.3,2.6,3.1,22.2
1993,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",27.0,NBA,C,82,82,3211,7.6,15.1,0.5,0.0,0.2,0.18,7.5,14.9,0.51,6.3,8.6,0.73,2.6,8.2,10.7,3.4,1.4,3.0,2.7,2.7,21.5
1994,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",28.0,NBA,C,80,80,3241,9.3,18.4,0.51,0.1,0.3,0.34,9.2,18.1,0.51,7.7,10.3,0.75,2.7,6.8,9.5,4.2,1.5,2.9,2.8,2.5,26.5
1995,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",29.0,NBA,C,81,81,3074,9.2,17.4,0.53,0.1,0.2,0.3,9.2,17.2,0.53,7.7,9.9,0.77,2.7,7.5,10.3,2.8,1.6,3.1,2.7,2.7,26.2
1996,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",30.0,NBA,C,82,82,3019,8.5,16.4,0.52,0.0,0.1,0.33,8.4,16.3,0.52,7.5,9.8,0.76,3.8,8.1,11.9,2.9,1.3,3.2,2.3,3.1,24.5
1997,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",31.0,NBA,C,6,6,147,8.8,17.6,0.5,0.0,0.0,,8.8,17.6,0.5,8.3,12.7,0.65,4.7,7.8,12.5,2.0,1.5,1.5,2.0,2.2,26.0
1998,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",32.0,NBA,C,73,73,2457,8.0,15.6,0.51,0.0,0.1,0.25,8.0,15.5,0.51,7.1,9.7,0.74,3.5,7.9,11.4,2.9,0.9,2.8,3.0,3.0,23.1
1999,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",33.0,NBA,C,49,49,1554,6.2,12.2,0.51,0.0,0.0,0.0,6.2,12.2,0.51,5.5,8.4,0.66,3.4,8.0,11.4,2.4,1.6,2.8,2.5,3.3,18.0
2001,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",35.0,NBA,C,80,80,2371,6.1,12.5,0.49,0.0,0.0,0.0,6.1,12.5,0.49,5.3,7.1,0.75,3.2,7.3,10.5,1.8,1.2,3.0,1.9,3.2,17.5
2002,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",36.0,NBA,C,78,78,2303,5.3,10.5,0.51,0.0,0.0,,5.3,10.5,0.51,4.2,6.2,0.68,3.0,7.1,10.1,1.5,1.3,2.2,1.6,3.0,14.9
2003,27,2471,SAS,San Antonio Spurs,David Robinson,"August 6, 1965",37.0,NBA,C,64,64,1676,4.2,9.0,0.47,0.0,0.0,,4.2,9.0,0.47,3.3,4.6,0.71,3.5,7.4,10.9,1.3,1.1,2.4,1.8,2.7,11.7
