Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016.0,4.0,1211,CHO,Charlotte Hornets,Aaron Harrison,21.0,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,5.1,0.0
2016.0,4.0,1440,CHO,Charlotte Hornets,Al Jefferson,31.0,7.0,5.0,168.0,9.0,17.8,0.51,0.0,0.0,,9.0,17.8,0.51,1.9,2.8,0.69,3.0,6.2,9.2,1.7,0.9,0.6,1.3,2.6,19.9
,,2460,,,Brian Roberts,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,4.0,3266,CHO,Charlotte Hornets,Cody Zeller,23.0,7.0,2.0,137.0,5.5,10.0,0.55,0.0,0.0,,5.5,10.0,0.55,4.5,5.5,0.81,2.4,7.4,9.7,0.5,0.3,0.8,1.8,5.3,15.5
2016.0,4.0,1718,CHO,Charlotte Hornets,Courtney Lee,30.0,7.0,7.0,257.0,2.9,7.1,0.41,0.6,1.3,0.44,2.4,5.9,0.4,2.0,2.1,0.93,0.7,2.1,2.8,1.3,0.8,0.4,0.7,2.7,8.4
2016.0,4.0,1578,CHO,Charlotte Hornets,Frank Kaminsky,22.0,7.0,5.0,190.0,2.7,8.7,0.3,0.9,3.2,0.29,1.7,5.5,0.31,3.2,4.0,0.81,0.6,5.1,5.7,1.5,1.1,0.9,0.4,2.8,9.5
2016.0,4.0,1680,CHO,Charlotte Hornets,Jeremy Lamb,23.0,3.0,0.0,12.0,15.0,27.0,0.56,3.0,3.0,1.0,12.0,24.0,0.5,0.0,0.0,,3.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,33.0
2016.0,4.0,1753,CHO,Charlotte Hornets,Jeremy Lin,27.0,7.0,0.0,189.0,5.0,12.0,0.41,0.6,2.7,0.21,4.4,9.3,0.47,6.1,7.4,0.82,0.6,2.5,3.0,3.4,1.0,0.0,2.1,4.0,16.6
2016.0,4.0,1139,CHO,Charlotte Hornets,Jorge Gutierrez,27.0,3.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
2016.0,4.0,3002,CHO,Charlotte Hornets,Kemba Walker,25.0,7.0,7.0,260.0,7.8,21.2,0.37,1.9,6.0,0.33,5.8,15.2,0.38,4.6,4.8,0.94,0.4,2.5,2.9,3.9,1.2,0.6,1.7,1.4,22.0
2016.0,4.0,3160,CHO,Charlotte Hornets,Marvin Williams,29.0,7.0,7.0,228.0,2.2,8.1,0.28,0.9,2.7,0.35,1.3,5.4,0.24,0.3,0.6,0.5,1.1,6.5,7.6,0.9,0.9,0.5,0.3,1.7,5.7
,,1607,,,Michael Kidd-Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,4.0,193,CHO,Charlotte Hornets,Nicolas Batum,27.0,5.0,2.0,144.0,4.2,11.3,0.38,1.5,5.5,0.27,2.7,5.7,0.48,4.2,5.0,0.85,0.5,4.0,4.5,2.5,0.5,0.0,2.0,1.5,14.2
,,1147,,,P.J. Hairston,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,4.0,1226,CHO,Charlotte Hornets,Spencer Hawes,27.0,5.0,0.0,53.0,4.1,8.8,0.46,0.7,2.7,0.25,3.4,6.1,0.56,3.4,4.1,0.83,2.0,8.8,10.9,2.0,0.7,1.4,2.7,3.4,12.2
2016.0,4.0,667,CHO,Charlotte Hornets,Troy Daniels,24.0,4.0,0.0,18.0,2.0,16.0,0.12,0.0,6.0,0.0,2.0,10.0,0.2,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0
2016.0,4.0,1173,CHO,Charlotte Hornets,Tyler Hansbrough,30.0,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
