Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1179,720.0,23553.0,14.41,0.49,0.18,0.3,3.77,11.43,7.57,21.05,2.35,0.78,15.24,20.09,32.1,24.0,56.2,0.09,0.01,0.69,0.71,1.59
