Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",22.0,NBA,SF,39.0,0.0,352.0,10.6,22.8,0.46,0.0,0.5,0.0,10.6,22.2,0.48,4.1,7.0,0.58,4.5,2.0,6.5,2.1,2.4,0.4,4.5,7.8,25.3,96.0,108.0
1983,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",23.0,NBA,SF,39.0,7.0,381.0,8.4,19.8,0.42,0.1,0.8,0.14,8.3,18.9,0.44,2.1,2.8,0.74,4.0,2.4,6.4,3.2,1.3,0.6,3.3,6.1,18.9,96.0,109.0
1984,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",24.0,NBA,SF,77.0,45.0,1425.0,11.3,19.0,0.59,0.1,0.4,0.17,11.2,18.6,0.6,2.0,3.7,0.54,3.8,2.5,6.3,2.6,1.6,0.2,3.6,5.7,24.6,110.0,111.0
1985,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",25.0,NBA,SF,76.0,3.0,1170.0,13.1,24.3,0.54,0.9,2.4,0.36,12.2,21.9,0.56,3.7,6.4,0.59,3.9,2.7,6.6,2.8,1.6,0.3,3.2,5.8,30.8,112.0,110.0
1986,14,1931,LAL,Los Angeles Lakers,Mike McGee,"July 29, 1959",26.0,NBA,SF,71.0,19.0,1213.0,9.7,21.0,0.46,1.6,4.4,0.36,8.1,16.6,0.49,1.6,2.5,0.66,2.0,3.4,5.4,3.2,2.0,0.3,2.7,5.0,22.6,103.0,107.0
1987,1,1931,ATL,Atlanta Hawks,Mike McGee,"July 29, 1959",27.0,NBA,SF,76.0,6.0,1420.0,10.8,23.5,0.46,3.0,7.9,0.38,7.8,15.5,0.5,2.8,4.8,0.58,2.5,3.1,5.5,5.2,2.1,0.1,3.6,5.4,27.3,108.0,108.0
1988,31,1931,TOT,Total After Trade,Mike McGee,"July 29, 1959",28.0,NBA,"SF,SG",48.0,0.0,1003.0,10.6,25.3,0.42,2.5,7.6,0.33,8.1,17.6,0.46,3.6,4.9,0.74,2.6,3.5,6.1,3.4,2.5,0.3,3.1,3.9,27.4,103.0,112.0
1988,1,1931,ATL,Atlanta Hawks,Mike McGee,"July 29, 1959",28.0,NBA,SG,11.0,0.0,117.0,9.4,22.1,0.42,2.1,8.1,0.26,7.2,14.0,0.52,0.9,2.6,0.33,1.7,5.1,6.8,5.5,2.1,0.0,3.0,2.6,21.7,98.0,109.0
1988,26,1931,SAC,Sacramento Kings,Mike McGee,"July 29, 1959",28.0,NBA,SF,37.0,0.0,886.0,10.8,25.7,0.42,2.6,7.6,0.34,8.2,18.1,0.45,4.0,5.2,0.77,2.7,3.3,6.0,3.1,2.5,0.3,3.1,4.0,28.1,104.0,112.0
1989,3,1931,NJN,New Jersey Nets,Mike McGee,"July 29, 1959",29.0,NBA,SG,80.0,49.0,2027.0,10.3,21.7,0.47,2.2,6.0,0.36,8.1,15.7,0.52,1.8,3.4,0.54,1.7,2.7,4.5,2.7,1.9,0.3,2.9,4.4,24.6,104.0,112.0
1990,24,1931,PHO,Phoenix Suns,Mike McGee,"July 29, 1959",30.0,NBA,SF,14.0,7.0,280.0,7.2,14.8,0.48,1.4,3.9,0.35,5.8,10.9,0.53,1.7,3.6,0.48,1.9,4.3,6.1,2.7,1.4,0.2,2.4,4.8,17.4,104.0,109.0
