Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1987,30,3149,WSB,Washington Bullets,John Williams,"October 26, 1966",20.0,NBA,SF,78.0,6.0,1773.0,283.0,624.0,0.45,8.0,36.0,0.22,275.0,588.0,0.47,0.46,144.0,223.0,0.65,130.0,236.0,366.0,191.0,129.0,30.0,122.0,173.0,718.0,,0.0
1988,30,3149,WSB,Washington Bullets,John Williams,"October 26, 1966",21.0,NBA,SF,82.0,37.0,2428.0,427.0,910.0,0.47,5.0,38.0,0.13,422.0,872.0,0.48,0.47,188.0,256.0,0.73,127.0,317.0,444.0,232.0,117.0,34.0,145.0,217.0,1047.0,,0.0
1989,30,3149,WSB,Washington Bullets,John Williams,"October 26, 1966",22.0,NBA,SF,82.0,1.0,2413.0,438.0,940.0,0.47,19.0,71.0,0.27,419.0,869.0,0.48,0.48,225.0,290.0,0.78,158.0,415.0,573.0,356.0,142.0,70.0,157.0,213.0,1120.0,,1.0
1990,30,3149,WSB,Washington Bullets,John Williams,"October 26, 1966",23.0,NBA,SF,18.0,18.0,632.0,130.0,274.0,0.47,2.0,18.0,0.11,128.0,256.0,0.5,0.48,65.0,84.0,0.77,27.0,109.0,136.0,84.0,21.0,9.0,43.0,33.0,327.0,,0.0
1991,30,3149,WSB,Washington Bullets,John Williams,"October 26, 1966",24.0,NBA,SF,33.0,11.0,941.0,164.0,393.0,0.42,10.0,41.0,0.24,154.0,352.0,0.44,0.43,73.0,97.0,0.75,42.0,135.0,177.0,133.0,39.0,6.0,68.0,63.0,411.0,,1.0
1993,13,3149,LAC,Los Angeles Clippers,John Williams,"October 26, 1966",26.0,NBA,SF,74.0,8.0,1638.0,205.0,477.0,0.43,12.0,53.0,0.23,193.0,424.0,0.46,0.44,70.0,129.0,0.54,88.0,228.0,316.0,142.0,83.0,23.0,79.0,188.0,492.0,,0.0
1994,13,3149,LAC,Los Angeles Clippers,John Williams,"October 26, 1966",27.0,NBA,SF,34.0,6.0,725.0,81.0,188.0,0.43,5.0,20.0,0.25,76.0,168.0,0.45,0.44,24.0,36.0,0.67,37.0,90.0,127.0,97.0,25.0,10.0,35.0,85.0,191.0,,0.0
1995,12,3149,IND,Indiana Pacers,John Williams,"October 26, 1966",28.0,NBA,SF,34.0,0.0,402.0,41.0,115.0,0.36,4.0,12.0,0.33,37.0,103.0,0.36,0.37,14.0,25.0,0.56,23.0,39.0,62.0,27.0,10.0,2.0,35.0,48.0,100.0,,0.0
