Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,22.0,NOH,NBA,PG,12.0,12.0,486.0,8.2,16.4,0.502,0.4,1.6,0.238,7.9,14.8,0.53,4.6,5.9,0.785,1.2,3.2,4.4,10.0,2.1,0.1,1.6,3.2,21.4
2009,23.0,NOH,NBA,PG,5.0,5.0,201.0,5.4,13.1,0.411,0.9,2.9,0.313,4.5,10.2,0.439,3.2,3.8,0.857,0.7,3.2,3.9,9.3,1.4,0.0,4.3,1.4,14.9
2011,25.0,NOH,NBA,PG,6.0,6.0,250.0,6.0,11.1,0.545,1.3,2.7,0.474,4.8,8.4,0.569,5.6,7.1,0.796,0.4,5.3,5.8,9.9,1.6,0.0,3.2,1.6,19.0
2012,26.0,LAC,NBA,PG,11.0,11.0,423.0,6.0,14.0,0.427,1.1,3.3,0.333,4.9,10.6,0.456,3.5,4.0,0.872,0.5,4.3,4.8,7.4,2.6,0.1,3.7,2.6,16.5
2013,27.0,LAC,NBA,PG,6.0,6.0,224.0,7.9,14.8,0.533,1.0,3.1,0.316,6.9,11.7,0.589,5.3,5.9,0.892,0.5,3.4,3.9,6.1,1.8,0.0,1.4,2.7,22.0
2014,28.0,LAC,NBA,PG,13.0,13.0,472.0,7.0,15.0,0.467,2.4,5.3,0.457,4.6,9.7,0.472,3.1,4.0,0.774,0.9,3.3,4.2,10.2,2.8,0.0,3.0,3.8,19.6
2015,29.0,LAC,NBA,PG,12.0,12.0,445.0,7.7,15.3,0.503,2.2,5.3,0.415,5.5,10.0,0.548,3.9,4.1,0.941,0.6,3.7,4.3,8.5,1.8,0.2,2.1,3.0,21.4
2016,30.0,LAC,NBA,PG,4.0,4.0,125.0,10.7,21.9,0.487,1.7,5.8,0.3,8.9,16.1,0.554,4.3,4.3,1.0,1.2,3.5,4.6,8.4,2.6,0.0,1.2,3.5,27.4
2017,31.0,LAC,NBA,PG,7.0,7.0,260.0,9.3,18.7,0.496,1.9,5.3,0.368,7.3,13.4,0.546,4.0,4.6,0.879,0.6,4.3,4.8,9.6,1.7,0.1,2.6,3.3,24.5
2018,32.0,HOU,NBA,PG,15.0,15.0,517.0,8.2,17.9,0.459,2.6,6.9,0.374,5.6,11.0,0.513,3.1,3.7,0.83,0.6,5.6,6.2,6.1,2.1,0.3,1.9,3.3,22.1
2019,33.0,HOU,NBA,PG,11.0,11.0,397.0,6.0,13.4,0.446,1.5,5.7,0.27,4.4,7.7,0.576,3.4,4.1,0.844,1.3,5.1,6.3,5.4,2.2,0.6,3.4,3.3,17.0
2020,34.0,OKC,NBA,PG,7.0,7.0,261.0,7.6,15.4,0.491,2.2,5.9,0.372,5.4,9.5,0.565,3.2,3.6,0.885,0.4,6.8,7.2,5.1,1.5,0.4,3.2,2.5,20.6
