Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1311,25,0,87.5,1.75,6.1,0.29,1.15,3.7,0.31,0.6,2.4,0.25,0.95,1.35,0.7,0.6,1.85,2.5,0.5,0.7,0.2,0.85,1.05,5.6
