PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Karl Malone,27.0,82.0,3302.0,0.527,0.529,0.28600000000000003,0.528,0.77,0.596,0.552,0.009000000000000001,111.0,108.0,89.0,108.0,101.0,112.0,173.0,11.0,130.8,245.8
John Stockton,28.0,82.0,3103.0,0.507,0.541,0.345,0.537,0.836,0.604,0.444,0.172,107.0,111.0,108.0,110.0,109.0,113.0,139.0,210.0,96.8,163.6
Jeff Malone,29.0,69.0,2466.0,0.508,0.51,0.16699999999999998,0.508,0.917,0.56,0.244,0.006,107.0,104.0,52.0,104.0,120.0,105.0,76.0,7.0,43.3,58.4
Thurl Bailey,29.0,82.0,2486.0,0.45799999999999996,0.45899999999999996,0.0,0.45799999999999996,0.8079999999999999,0.513,0.311,0.003,96.0,94.0,,94.0,106.0,96.0,97.0,4.0,-51.9,-42.4
Blue Edwards,25.0,62.0,1611.0,0.526,0.541,0.25,0.532,0.701,0.5589999999999999,0.252,0.052000000000000005,111.0,111.0,78.0,109.0,92.0,105.0,79.0,63.0,41.8,25.1
Darrell Griffith,32.0,75.0,1005.0,0.391,0.41,0.348,0.445,0.7559999999999999,0.46299999999999997,0.10099999999999999,0.31,82.0,84.0,109.0,91.0,99.0,87.0,32.0,379.0,-37.7,-66.8
Mark Eaton,34.0,80.0,2580.0,0.579,0.579,,0.579,0.634,0.599,0.384,0.0,122.0,119.0,,119.0,83.0,112.0,120.0,,53.4,44.2
Mike Brown,27.0,82.0,1391.0,0.45399999999999996,0.45399999999999996,,0.45399999999999996,0.742,0.5379999999999999,0.627,0.0,96.0,93.0,,93.0,97.0,101.0,196.0,,-18.8,2.8
Delaney Rudd,28.0,82.0,874.0,0.435,0.478,0.27899999999999997,0.465,0.831,0.512,0.249,0.214,92.0,98.0,87.0,95.0,109.0,96.0,78.0,261.0,-12.8,-14.0
Andy Toolson,25.0,47.0,470.0,0.40299999999999997,0.413,0.375,0.452,0.758,0.494,0.266,0.258,85.0,85.0,117.0,93.0,99.0,93.0,83.0,315.0,-8.9,-11.0
Tony Brown,30.0,23.0,267.0,0.364,0.39399999999999996,0.182,0.377,0.87,0.44799999999999995,0.299,0.14300000000000002,77.0,81.0,57.0,77.0,114.0,84.0,93.0,174.0,-17.0,-15.1
Walter Palmer,22.0,28.0,85.0,0.33299999999999996,0.341,0.0,0.33299999999999996,0.667,0.38799999999999996,0.33299999999999996,0.022000000000000002,70.0,70.0,,68.0,87.0,73.0,104.0,27.0,-13.9,-15.1
Dan O'Sullivan,22.0,21.0,85.0,0.43799999999999994,0.43799999999999994,,0.43799999999999994,0.636,0.504,0.688,0.0,92.0,90.0,,90.0,83.0,94.0,215.0,,-1.6,-1.3
Pat Cummings,34.0,4.0,26.0,0.667,0.667,,0.667,0.7,0.721,1.6669999999999998,0.0,141.0,137.0,,137.0,92.0,135.0,521.0,,2.2,3.9
Chris Munk,23.0,11.0,29.0,0.429,0.429,,0.429,0.583,0.529,1.714,0.0,90.0,88.0,,88.0,76.0,99.0,536.0,,-0.8,-0.1
Team,,,,0.493,0.506,0.327,0.504,0.789,0.56,0.379,0.069,104.0,104.0,102.0,104.0,103.0,105.0,119.0,84.0,222.0,393.0
League Average,,,,0.474,0.488,0.32,0.48700000000000004,0.765,0.534,0.32,0.08199999999999999,,,,,,,,,,
