PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Charles Smith,25.0,74.0,2703.0,0.469,0.47200000000000003,0.0,0.469,0.7929999999999999,0.536,0.414,0.006,99.0,97.0,,96.0,104.0,100.0,130.0,7.0,-42.3,4.1
Ken Norman,26.0,70.0,2309.0,0.501,0.511,0.188,0.504,0.629,0.526,0.265,0.031,106.0,105.0,59.0,103.0,82.0,98.0,83.0,38.0,35.3,-18.6
Danny Manning,24.0,73.0,2197.0,0.519,0.521,0.0,0.519,0.716,0.557,0.33799999999999997,0.003,110.0,107.0,,107.0,94.0,104.0,106.0,4.0,58.0,47.9
Ron Harper,27.0,39.0,1383.0,0.391,0.408,0.324,0.424,0.6679999999999999,0.46299999999999997,0.298,0.203,82.0,84.0,101.0,87.0,87.0,87.0,93.0,248.0,-92.5,-118.2
Gary Grant,25.0,68.0,2105.0,0.451,0.467,0.231,0.45899999999999996,0.6890000000000001,0.47600000000000003,0.126,0.066,95.0,96.0,72.0,94.0,90.0,89.0,39.0,81.0,-33.1,-72.2
Benoit Benjamin,26.0,39.0,1337.0,0.49200000000000005,0.49200000000000005,,0.49200000000000005,0.728,0.539,0.363,0.0,104.0,101.0,,101.0,95.0,101.0,114.0,,4.8,4.5
Winston Garland,26.0,69.0,1702.0,0.426,0.44,0.154,0.43,0.752,0.479,0.302,0.05,90.0,90.0,48.0,88.0,98.0,90.0,95.0,61.0,-59.8,-64.5
Jeff Martin,24.0,74.0,1334.0,0.42200000000000004,0.446,0.307,0.449,0.68,0.475,0.19699999999999998,0.174,89.0,91.0,96.0,92.0,89.0,89.0,62.0,212.0,-39.1,-65.9
Bo Kimble,24.0,62.0,1004.0,0.38,0.397,0.292,0.40299999999999997,0.773,0.456,0.285,0.155,80.0,81.0,91.0,83.0,101.0,85.0,89.0,190.0,-70.4,-73.7
Loy Vaught,22.0,73.0,1178.0,0.48700000000000004,0.49,0.0,0.48700000000000004,0.662,0.509,0.20600000000000002,0.006,103.0,100.0,,100.0,87.0,95.0,64.0,7.0,0.1,-19.5
Olden Polynice,26.0,31.0,1132.0,0.579,0.581,0.0,0.579,0.573,0.5920000000000001,0.529,0.004,122.0,119.0,,119.0,75.0,111.0,165.0,5.0,47.6,37.2
Tom Garrick,24.0,67.0,949.0,0.424,0.467,0.0,0.424,0.759,0.48,0.335,0.09300000000000001,89.0,96.0,,87.0,99.0,90.0,105.0,114.0,-30.0,-29.4
Ken Bannister,30.0,47.0,339.0,0.531,0.537,0.0,0.531,0.385,0.506,0.802,0.012,112.0,110.0,,109.0,50.0,95.0,251.0,15.0,7.1,-6.1
Greg Butler,24.0,9.0,37.0,0.263,0.263,,0.263,0.667,0.324,0.316,0.0,55.0,54.0,,54.0,87.0,61.0,99.0,,-8.5,-9.1
Mike Smrek,28.0,10.0,70.0,0.188,0.188,,0.188,0.5,0.256,0.5,0.0,40.0,38.0,,38.0,65.0,48.0,156.0,,-9.6,-10.9
Cedric Ball,22.0,7.0,26.0,0.375,0.375,,0.375,1.0,0.451,0.25,0.0,79.0,77.0,,77.0,131.0,84.0,78.0,,-1.8,-1.5
Team,,,,0.45799999999999996,0.47200000000000003,0.261,0.466,0.71,0.506,0.298,0.066,97.0,97.0,82.0,96.0,93.0,95.0,93.0,80.0,-277.1,-426.9
League Average,,,,0.474,0.488,0.32,0.48700000000000004,0.765,0.534,0.32,0.08199999999999999,,,,,,,,,,
