PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Michael Jordan,27.0,82.0,3034.0,0.539,0.551,0.312,0.547,0.851,0.605,0.365,0.051,114.0,113.0,98.0,112.0,111.0,113.0,114.0,62.0,218.6,301.1
Scottie Pippen,25.0,82.0,3014.0,0.52,0.534,0.309,0.529,0.706,0.561,0.295,0.059000000000000004,110.0,109.0,97.0,109.0,92.0,105.0,92.0,72.0,97.3,68.8
Horace Grant,25.0,78.0,2641.0,0.547,0.55,0.16699999999999998,0.5479999999999999,0.711,0.585,0.37799999999999995,0.008,115.0,113.0,52.0,112.0,93.0,109.0,118.0,10.0,88.6,86.3
Bill Cartwright,33.0,79.0,2273.0,0.49,0.49,,0.49,0.6970000000000001,0.522,0.27399999999999997,0.0,103.0,100.0,,101.0,91.0,98.0,86.0,,3.5,-17.3
B.J. Armstrong,23.0,82.0,1731.0,0.48100000000000004,0.48,0.5,0.493,0.8740000000000001,0.529,0.17600000000000002,0.048,101.0,98.0,156.0,101.0,114.0,99.0,55.0,58.0,7.0,-7.7
John Paxson,30.0,82.0,1971.0,0.5479999999999999,0.5710000000000001,0.43799999999999994,0.585,0.8290000000000001,0.596,0.071,0.166,116.0,117.0,137.0,120.0,108.0,111.0,22.0,203.0,112.7,73.0
Stacey King,24.0,76.0,1198.0,0.467,0.47,0.0,0.467,0.7040000000000001,0.523,0.455,0.006,98.0,96.0,,96.0,92.0,98.0,142.0,7.0,-13.5,-9.5
Craig Hodges,30.0,73.0,843.0,0.424,0.445,0.38299999999999995,0.488,0.963,0.509,0.079,0.33399999999999996,89.0,91.0,120.0,100.0,126.0,95.0,25.0,408.0,0.7,-18.4
Cliff Levingston,30.0,78.0,1013.0,0.45,0.45299999999999996,0.25,0.452,0.648,0.48700000000000004,0.32299999999999995,0.013999999999999999,95.0,93.0,78.0,93.0,85.0,91.0,101.0,17.0,-19.8,-30.2
Will Perdue,25.0,74.0,972.0,0.494,0.5,0.0,0.494,0.67,0.54,0.47700000000000004,0.013000000000000001,104.0,102.0,,101.0,88.0,101.0,149.0,16.0,3.0,3.2
Dennis Hopson,25.0,61.0,728.0,0.426,0.431,0.2,0.428,0.6629999999999999,0.47100000000000003,0.34,0.021,90.0,88.0,63.0,88.0,87.0,88.0,106.0,25.0,-28.8,-35.8
Scott Williams,22.0,51.0,337.0,0.51,0.51,0.5,0.514,0.7140000000000001,0.546,0.26899999999999996,0.019,107.0,104.0,156.0,106.0,93.0,102.0,84.0,23.0,5.6,2.7
Team,,,,0.51,0.519,0.366,0.521,0.76,0.56,0.29600000000000004,0.06,107.0,106.0,114.0,107.0,99.0,105.0,93.0,73.0,474.9,416.2
League Average,,,,0.474,0.488,0.32,0.48700000000000004,0.765,0.534,0.32,0.08199999999999999,,,,,,,,,,
