PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Tony Campbell,28.0,77.0,2893.0,0.434,0.441,0.262,0.439,0.8029999999999999,0.494,0.297,0.040999999999999995,92.0,90.0,82.0,90.0,105.0,92.0,93.0,50.0,-143.9,-137.0
Tyrone Corbin,28.0,82.0,3196.0,0.44799999999999995,0.45,0.2,0.449,0.7979999999999999,0.499,0.28300000000000003,0.008,94.0,92.0,63.0,92.0,104.0,93.0,88.0,9.0,-101.7,-103.6
Pooh Richardson,24.0,82.0,3154.0,0.47,0.485,0.32799999999999996,0.486,0.539,0.49200000000000005,0.122,0.095,99.0,99.0,103.0,100.0,71.0,92.0,38.0,116.0,-3.7,-119.4
Sam Mitchell,27.0,82.0,3121.0,0.441,0.445,0.0,0.441,0.775,0.505,0.392,0.009000000000000001,93.0,91.0,,90.0,101.0,95.0,123.0,11.0,-94.4,-68.7
Felton Spencer,23.0,81.0,2099.0,0.512,0.513,0.0,0.512,0.722,0.581,0.6609999999999999,0.003,108.0,105.0,,105.0,94.0,109.0,207.0,3.0,18.7,46.3
Randy Breuer,30.0,73.0,1505.0,0.45299999999999996,0.45299999999999996,,0.45299999999999996,0.44299999999999995,0.457,0.182,0.0,96.0,93.0,,93.0,58.0,85.0,57.0,,-30.0,-73.1
Scott Brooks,25.0,80.0,980.0,0.43,0.485,0.33299999999999996,0.491,0.847,0.528,0.195,0.365,91.0,99.0,104.0,101.0,111.0,99.0,61.0,445.0,2.4,-5.3
Gerald Glass,23.0,51.0,606.0,0.43799999999999994,0.455,0.11800000000000001,0.441,0.684,0.47100000000000003,0.22399999999999998,0.05,92.0,93.0,37.0,91.0,89.0,88.0,70.0,61.0,-31.4,-47.1
Doug West,23.0,75.0,824.0,0.48,0.48200000000000004,0.0,0.48,0.691,0.519,0.342,0.004,101.0,99.0,,98.0,90.0,97.0,107.0,5.0,-3.8,-8.4
Tod Murphy,27.0,52.0,1063.0,0.397,0.424,0.059000000000000004,0.39899999999999997,0.667,0.45899999999999996,0.46299999999999997,0.075,84.0,87.0,18.0,82.0,87.0,86.0,145.0,91.0,-40.2,-41.0
Richard Coffey,25.0,52.0,320.0,0.373,0.37799999999999995,0.0,0.373,0.545,0.402,0.293,0.013000000000000001,79.0,78.0,,77.0,71.0,75.0,92.0,16.0,-17.1,-22.5
Bob Thornton,28.0,12.0,110.0,0.308,0.308,,0.308,0.8,0.46,0.769,0.0,65.0,63.0,,63.0,105.0,86.0,241.0,,-4.7,-2.6
Dan Godfread,23.0,10.0,20.0,0.41700000000000004,0.455,0.0,0.41700000000000004,0.75,0.47200000000000003,0.33299999999999996,0.083,88.0,93.0,,86.0,98.0,88.0,104.0,102.0,-1.7,-1.7
Jim Thomas,30.0,3.0,14.0,0.25,0.25,,0.25,,0.25,0.0,0.0,53.0,51.0,,51.0,,47.0,,,-1.9,-2.3
Team,,,,0.449,0.45799999999999996,0.28300000000000003,0.456,0.735,0.499,0.28600000000000003,0.052000000000000005,95.0,94.0,89.0,94.0,96.0,93.0,89.0,64.0,-453.3,-586.5
League Average,,,,0.474,0.488,0.32,0.48700000000000004,0.765,0.534,0.32,0.08199999999999999,,,,,,,,,,
