Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2015,28,715,TOR,Toronto Raptors,DeMar DeRozan,25,4,4,159,10.2,25.6,0.4,1.0,2.6,0.38,9.3,23.0,0.4,4.5,5.4,0.82,1.6,6.4,8.0,7.3,1.9,0.0,3.2,3.8,25.9,96,114
2015,28,1781,TOR,Toronto Raptors,Kyle Lowry,28,4,4,131,7.0,22.1,0.32,1.9,8.9,0.22,5.0,13.2,0.38,3.1,4.3,0.73,2.7,5.8,8.5,7.4,1.9,0.0,4.7,7.0,19.0,82,114
2015,28,1463,TOR,Toronto Raptors,Amir Johnson,27,4,2,112,9.1,13.2,0.69,0.0,0.5,0.0,9.1,12.7,0.71,2.7,5.4,0.5,3.2,9.5,12.7,1.8,0.5,1.4,3.2,7.3,20.9,114,113
2015,28,2510,TOR,Toronto Raptors,Terrence Ross,23,4,4,107,5.2,13.8,0.38,2.8,8.5,0.33,2.4,5.2,0.46,0.0,0.0,,0.0,2.8,2.8,1.9,1.4,1.9,0.9,4.7,13.3,94,115
2015,28,2257,TOR,Toronto Raptors,Patrick Patterson,25,4,0,106,7.2,12.9,0.56,3.4,7.2,0.47,3.8,5.8,0.67,1.9,1.9,1.0,1.9,4.8,6.7,2.4,1.4,0.0,1.4,2.4,19.6,132,116
2015,28,2945,TOR,Toronto Raptors,Jonas Valanciunas,22,4,4,106,9.1,18.2,0.5,0.0,0.0,,9.1,18.2,0.5,3.4,3.8,0.88,4.3,13.4,17.7,1.0,1.0,0.5,1.9,3.4,21.6,108,111
2015,28,3157,TOR,Toronto Raptors,Lou Williams,28,4,0,102,8.0,25.4,0.31,2.0,10.5,0.19,6.0,14.9,0.4,7.5,9.0,0.83,1.0,2.5,3.5,2.5,3.0,0.0,1.5,4.5,25.4,91,114
2015,28,2960,TOR,Toronto Raptors,Greivis Vasquez,28,4,0,101,5.5,14.6,0.38,2.5,7.0,0.36,3.0,7.5,0.4,1.5,1.5,1.0,0.0,3.5,3.5,6.0,1.0,0.0,2.0,7.5,15.1,99,117
2015,28,1173,TOR,Toronto Raptors,Tyler Hansbrough,29,4,2,48,1.1,5.3,0.2,0.0,0.0,,1.1,5.3,0.2,3.2,4.2,0.75,1.1,5.3,6.4,3.2,2.1,1.1,2.1,8.5,5.3,78,112
2015,28,1492,TOR,Toronto Raptors,James Johnson,27,2,0,12,8.5,25.4,0.33,0.0,0.0,,8.5,25.4,0.33,0.0,25.4,0.0,0.0,8.5,8.5,4.2,0.0,0.0,0.0,0.0,16.9,52,117
2015,28,2755,TOR,Toronto Raptors,Greg Stiemsma,29,1,0,2,50.8,50.8,1.0,0.0,0.0,,50.8,50.8,1.0,25.4,50.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,178,122
