SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,27,SAS,Tim Duncan,22,17,17,43.1,8.5,16.6,0.51,0.0,0.2,0.0,8.5,16.4,0.52,0.51,6.3,8.4,0.75,3.2,8.2,11.5,2.8,0.8,2.6,3.1,2.9,23.2
1999,27,SAS,Avery Johnson,33,17,17,38.4,5.4,11.0,0.49,0.1,0.2,0.33,5.3,10.8,0.49,0.49,1.9,2.8,0.68,0.5,1.9,2.5,7.4,1.2,0.1,2.9,1.8,12.6
1999,27,SAS,David Robinson,33,17,17,35.3,5.1,10.6,0.48,0.0,0.0,,5.1,10.6,0.48,0.48,5.4,7.4,0.72,2.1,7.8,9.9,2.5,1.6,2.4,2.4,3.6,15.6
1999,27,SAS,Sean Elliott,30,17,17,33.8,4.0,9.0,0.44,1.3,3.2,0.4,2.7,5.8,0.47,0.52,2.6,3.5,0.76,0.6,2.8,3.4,2.6,0.5,0.2,1.2,2.9,11.9
1999,27,SAS,Mario Elie,35,17,17,30.9,2.5,6.6,0.38,0.5,1.8,0.27,2.1,4.8,0.43,0.42,2.4,2.9,0.84,0.5,2.9,3.5,2.9,1.3,0.1,1.5,2.5,7.9
1999,27,SAS,Jaren Jackson,31,17,0,20.3,2.9,7.7,0.38,1.8,5.1,0.36,1.1,2.6,0.42,0.5,0.5,0.8,0.69,0.4,2.1,2.4,1.1,0.8,0.0,1.2,1.9,8.2
1999,27,SAS,Malik Rose,24,17,0,11.4,0.8,2.2,0.37,0.0,0.0,,0.8,2.2,0.37,0.37,1.1,1.5,0.69,1.0,1.3,2.3,0.2,0.4,0.2,0.6,3.1,2.7
1999,27,SAS,Jerome Kersey,36,14,0,10.9,1.1,3.1,0.35,0.1,0.3,0.25,1.0,2.8,0.36,0.36,0.4,0.5,0.71,0.7,1.4,2.1,0.3,0.4,0.1,0.4,1.4,2.6
1999,27,SAS,Steve Kerr,33,11,0,8.8,0.7,2.7,0.27,0.3,1.2,0.23,0.5,1.5,0.29,0.32,0.5,0.5,0.83,0.3,0.5,0.8,0.7,0.2,0.0,0.4,0.5,2.2
1999,27,SAS,Will Perdue,33,12,0,7.2,0.5,0.9,0.55,0.0,0.0,,0.5,0.9,0.55,0.55,0.1,0.2,0.5,0.8,1.6,2.3,0.0,0.0,0.1,0.3,1.6,1.1
1999,27,SAS,Antonio Daniels,23,15,0,7.1,0.6,1.4,0.43,0.3,0.4,0.67,0.3,1.0,0.33,0.52,0.3,0.4,0.83,0.1,0.6,0.7,1.1,0.3,0.0,0.7,0.5,1.8
1999,27,SAS,Gerard King,26,8,0,1.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.1,0.0,0.1,0.1,0.3,0.5
