Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,18,MIN,Minnesota Timberwolves,Kevin Garnett,22,4,4,42.5,8.8,19.8,0.44,0.0,0.5,0.0,8.8,19.3,0.46,0.44,4.3,5.8,0.74,4.0,8.0,12.0,3.8,1.8,2.0,3.3,2.5,21.8
1999,18,MIN,Minnesota Timberwolves,Terrell Brandon,28,4,4,40.3,7.8,17.3,0.45,0.8,1.3,0.6,7.0,16.0,0.44,0.47,3.0,3.3,0.92,0.5,7.0,7.5,7.0,2.3,0.5,3.5,2.8,19.3
1999,18,MIN,Minnesota Timberwolves,Sam Mitchell,35,4,1,32.8,3.8,10.0,0.38,0.3,1.5,0.17,3.5,8.5,0.41,0.39,2.3,3.0,0.75,1.3,2.3,3.5,1.5,0.3,0.5,2.0,3.3,10.0
1999,18,MIN,Minnesota Timberwolves,Anthony Peeler,29,4,4,31.3,2.8,8.8,0.31,1.3,3.3,0.38,1.5,5.5,0.27,0.39,0.0,0.0,,1.8,2.3,4.0,1.5,1.0,0.0,1.0,3.0,6.8
1999,18,MIN,Minnesota Timberwolves,Joe Smith,23,4,4,30.0,2.8,9.3,0.3,0.0,0.0,,2.8,9.3,0.3,0.3,2.0,2.8,0.73,2.5,4.0,6.5,1.3,0.5,2.0,1.3,3.8,7.5
1999,18,MIN,Minnesota Timberwolves,Dean Garrett,32,4,3,23.0,2.5,4.5,0.56,0.0,0.0,,2.5,4.5,0.56,0.56,0.5,1.3,0.4,2.3,1.8,4.0,1.3,0.5,0.8,0.5,4.0,5.5
1999,18,MIN,Minnesota Timberwolves,Malik Sealy,28,4,0,17.5,2.0,5.8,0.35,0.0,0.0,,2.0,5.8,0.35,0.35,1.0,1.3,0.8,0.5,1.0,1.5,0.8,0.3,0.3,0.5,1.0,5.0
1999,18,MIN,Minnesota Timberwolves,Rasho Nesterovic,22,3,0,9.7,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.5,0.0,0.0,,1.3,1.0,2.3,1.0,0.0,0.0,0.3,1.3,2.7
1999,18,MIN,Minnesota Timberwolves,Bobby Jackson,25,4,0,6.8,0.5,2.5,0.2,0.0,0.8,0.0,0.5,1.8,0.29,0.2,0.0,0.0,,0.3,0.8,1.0,0.5,0.0,0.0,0.3,0.8,1.0
1999,18,MIN,Minnesota Timberwolves,Tom Hammonds,31,4,0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.0
1999,18,MIN,Minnesota Timberwolves,Andrae Patterson,23,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,1.5,2.0,1.0,0.0,0.0,0.5,0.5,0.0
1999,18,MIN,Minnesota Timberwolves,James Robinson,28,4,0,2.5,0.3,1.0,0.25,0.3,0.8,0.33,0.0,0.3,0.0,0.38,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.8,0.8
