Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,25,2176,POR,Portland Trail Blazers,18.0,NBA,PF,45.0,0.0,458.0,8.0,17.6,0.45,0.0,0.1,0.0,8.0,17.5,0.45,5.4,9.0,0.6,4.5,9.8,14.3,0.9,0.2,3.0,3.1,5.3,21.3,,100.0,102.0
1998,25,2176,POR,Portland Trail Blazers,19.0,NBA,PF,60.0,9.0,808.0,7.4,15.2,0.48,0.0,0.1,0.0,7.4,15.1,0.49,3.0,5.9,0.51,5.3,8.0,13.3,1.1,1.0,3.8,3.6,6.7,17.8,,96.0,100.0
1999,25,2176,POR,Portland Trail Blazers,20.0,NBA,PF,36.0,1.0,311.0,6.2,14.4,0.43,0.0,0.2,0.0,6.2,14.2,0.44,3.1,6.1,0.51,7.3,9.5,16.8,2.2,0.7,2.4,2.4,7.1,15.6,,102.0,97.0
2001,12,2176,IND,Indiana Pacers,22.0,NBA,C,81.0,80.0,2641.0,8.2,17.6,0.46,0.0,0.1,0.0,8.2,17.5,0.47,4.7,7.9,0.6,5.1,11.1,16.1,2.0,1.0,4.6,3.3,5.7,21.2,,100.0,97.0
2002,12,2176,IND,Indiana Pacers,23.0,NBA,PF,72.0,72.0,2707.0,10.5,21.9,0.48,0.0,0.3,0.07,10.5,21.6,0.48,5.5,8.0,0.69,3.6,11.0,14.6,2.3,0.9,3.2,3.4,5.2,26.4,,102.0,101.0
2003,12,2176,IND,Indiana Pacers,24.0,NBA,PF,77.0,76.0,2864.0,11.2,23.1,0.48,0.1,0.4,0.33,11.0,22.7,0.49,6.8,9.3,0.73,3.7,10.9,14.6,2.8,1.2,3.3,3.3,5.1,29.3,,107.0,97.0
2004,12,2176,IND,Indiana Pacers,25.0,NBA,PF,78.0,78.0,2788.0,12.0,27.5,0.43,0.0,0.4,0.11,11.9,27.2,0.44,6.8,9.1,0.76,3.8,11.5,15.3,3.2,1.2,3.9,3.6,4.9,30.8,,100.0,93.0
2005,12,2176,IND,Indiana Pacers,26.0,NBA,PF,44.0,41.0,1530.0,13.9,30.7,0.45,0.0,0.2,0.17,13.9,30.5,0.45,10.6,14.1,0.75,3.1,10.9,14.0,3.0,0.9,3.2,4.7,6.2,38.4,,102.0,101.0
2006,12,2176,IND,Indiana Pacers,27.0,NBA,PF,51.0,47.0,1802.0,11.3,23.9,0.47,0.1,0.3,0.3,11.2,23.6,0.47,7.8,10.9,0.71,3.0,11.1,14.1,4.0,0.8,3.5,4.5,5.3,30.4,,102.0,99.0
2007,12,2176,IND,Indiana Pacers,28.0,NBA,C,69.0,69.0,2459.0,10.5,24.1,0.44,0.0,0.1,0.0,10.5,23.9,0.44,7.2,9.4,0.77,3.2,10.7,14.0,3.5,1.1,3.8,4.3,4.9,28.3,,99.0,101.0
2008,12,2176,IND,Indiana Pacers,29.0,NBA,C,42.0,34.0,1206.0,9.2,20.9,0.44,0.0,0.2,0.0,9.2,20.7,0.44,4.9,6.6,0.74,3.3,8.2,11.5,3.8,0.8,3.5,4.3,5.3,23.3,,95.0,105.0
2009,31,2176,TOT,Total After Trade,30.0,NBA,C,68.0,61.0,2027.0,9.5,20.0,0.47,0.0,0.0,0.0,9.5,20.0,0.48,4.5,5.8,0.79,3.3,8.0,11.2,3.2,0.8,3.5,3.7,5.5,23.5,,100.0,107.0
2009,28,2176,TOR,Toronto Raptors,30.0,NBA,C,41.0,34.0,1216.0,9.4,20.0,0.47,0.0,0.0,0.0,9.4,19.9,0.47,4.9,6.1,0.81,3.0,9.3,12.4,2.9,0.8,3.5,3.9,5.6,23.8,,99.0,107.0
2009,16,2176,MIA,Miami Heat,30.0,NBA,C,27.0,27.0,811.0,9.5,20.1,0.48,0.0,0.0,,9.5,20.1,0.48,4.0,5.3,0.75,3.6,5.9,9.5,3.6,0.7,3.6,3.4,5.3,23.0,,102.0,108.0
2010,16,2176,MIA,Miami Heat,31.0,NBA,C,70.0,70.0,1991.0,10.6,20.0,0.53,0.0,0.1,0.0,10.6,20.0,0.53,4.4,6.1,0.72,3.3,9.7,13.1,2.5,0.7,2.6,3.4,5.7,25.6,,108.0,103.0
2011,2,2176,BOS,Boston Celtics,32.0,NBA,C,24.0,10.0,431.0,6.2,13.4,0.46,0.0,0.1,0.0,6.2,13.3,0.46,3.6,5.3,0.67,3.1,7.8,10.8,1.5,0.2,3.7,3.3,8.0,15.9,,93.0,100.0
2012,2,2176,BOS,Boston Celtics,33.0,NBA,C,25.0,24.0,570.0,4.8,11.2,0.43,0.0,0.0,,4.8,11.2,0.43,2.0,2.9,0.68,3.4,9.1,12.6,0.9,0.7,4.0,2.0,7.5,11.6,,94.0,96.0
2013,24,2176,PHO,Phoenix Suns,34.0,NBA,C,55.0,4.0,1029.0,8.9,18.5,0.48,0.0,0.0,,8.9,18.5,0.48,4.8,5.7,0.84,4.1,10.5,14.6,2.1,0.9,3.9,3.6,6.3,22.7,,103.0,104.0
2014,10,2176,GSW,Golden State Warriors,35.0,NBA,PF,44.0,13.0,883.0,7.1,14.0,0.5,0.0,0.0,,7.1,14.0,0.5,5.6,7.5,0.75,4.8,8.9,13.7,1.4,0.8,2.3,2.9,5.8,19.7,,111.0,102.0
