Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,25,2946,POR,Portland Trail Blazers,22.0,NBA,PG,82.0,1387.0,13.1,0.49,0.02,0.44,3.9,8.1,6.0,24.9,3.2,0.1,19.0,19.8,0.3,1.4,1.7,0.06,-2.0,0.5,-1.6,0.2
1983,25,2946,POR,Portland Trail Blazers,23.0,NBA,PG,47.0,1298.0,17.3,0.53,0.0,0.46,2.9,7.2,5.1,31.6,3.7,0.2,19.1,21.4,1.7,1.7,3.4,0.12,0.9,1.1,2.0,1.3
1984,25,2946,POR,Portland Trail Blazers,24.0,NBA,PG,68.0,1893.0,13.8,0.52,0.0,0.44,3.0,5.0,4.0,26.6,2.7,0.2,18.2,17.4,2.1,1.6,3.7,0.09,0.0,-0.1,-0.2,0.9
1985,25,2946,POR,Portland Trail Blazers,25.0,NBA,PG,75.0,2278.0,15.1,0.54,0.0,0.43,2.7,8.1,5.4,28.9,2.9,0.1,19.4,17.4,2.6,2.4,5.0,0.11,0.1,0.5,0.6,1.5
1986,31,2946,TOT,Total After Trade,26.0,NBA,PG,62.0,1217.0,12.4,0.49,0.04,0.45,2.9,8.6,5.8,26.9,2.7,0.1,19.8,19.0,0.1,0.9,1.0,0.04,-1.5,-0.2,-1.7,0.1
1986,25,2946,POR,Portland Trail Blazers,26.0,NBA,PG,28.0,734.0,12.7,0.51,0.02,0.48,3.1,8.0,5.6,24.2,3.1,0.1,18.8,16.6,0.4,0.7,1.1,0.07,-1.0,1.0,0.0,0.4
1986,13,2946,LAC,Los Angeles Clippers,26.0,NBA,PG,34.0,483.0,11.8,0.46,0.06,0.41,2.7,9.5,6.1,31.0,2.2,0.1,21.0,22.6,-0.3,0.2,-0.2,-0.02,-2.2,-2.1,-4.3,-0.3
1987,13,2946,LAC,Los Angeles Clippers,27.0,NBA,PG,65.0,1759.0,14.5,0.48,0.08,0.3,2.2,7.6,4.7,37.3,3.1,0.3,18.0,21.0,0.0,1.1,1.1,0.03,-0.4,-0.5,-1.0,0.5
1988,13,2946,LAC,Los Angeles Clippers,28.0,NBA,PG,79.0,1636.0,13.5,0.47,0.06,0.26,2.3,8.0,5.1,34.9,3.6,0.3,20.0,18.4,-0.5,2.0,1.5,0.04,-1.8,1.0,-0.8,0.5
1989,6,2946,CLE,Cleveland Cavaliers,29.0,NBA,SG,77.0,1086.0,11.5,0.5,0.04,0.35,2.4,8.0,5.3,21.3,2.6,0.4,18.4,17.7,0.1,1.5,1.7,0.07,-2.5,1.0,-1.5,0.1
1991,6,2946,CLE,Cleveland Cavaliers,31.0,NBA,PG,65.0,1841.0,13.5,0.53,0.05,0.35,2.3,8.5,5.4,27.4,2.7,0.4,18.1,16.5,1.5,1.7,3.1,0.08,-1.6,0.6,-0.9,0.5
