SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,6,CLE,LeBron James,20,80,80,3388,8.4,17.9,0.47,1.1,3.3,0.35,7.3,14.6,0.5,5.1,6.8,0.75,1.2,5.1,6.2,6.1,1.9,0.6,2.8,1.6,23.1
2005,6,CLE,Jeff McInnis,30,76,69,2651,5.1,12.4,0.41,1.2,3.6,0.34,3.9,8.8,0.44,1.8,2.2,0.81,0.4,1.7,2.1,5.3,0.8,0.0,1.6,2.4,13.2
2005,6,CLE,Zydrunas Ilgauskas,29,78,78,2615,6.3,13.5,0.47,0.0,0.1,0.29,6.3,13.4,0.47,5.5,6.9,0.8,4.1,5.1,9.3,1.4,0.7,2.3,2.6,4.3,18.2
2005,6,CLE,Drew Gooden,23,82,80,2523,6.6,13.5,0.49,0.1,0.4,0.18,6.5,13.1,0.5,3.6,4.4,0.81,3.0,7.8,10.7,1.9,1.1,1.1,1.9,3.3,16.9
2005,6,CLE,Eric Snow,31,81,15,1844,2.4,6.4,0.38,0.3,0.9,0.29,2.2,5.5,0.4,1.2,1.6,0.74,0.7,2.3,3.0,6.2,1.3,0.3,1.7,3.7,6.3
2005,6,CLE,Ira Newble,30,74,69,1832,3.6,8.3,0.43,0.4,1.0,0.36,3.2,7.3,0.44,1.1,1.4,0.8,1.5,2.8,4.3,1.8,1.0,0.4,1.2,2.8,8.6
2005,6,CLE,Robert Traylor,27,74,6,1327,4.8,10.8,0.44,0.0,0.2,0.0,4.8,10.6,0.45,1.5,2.8,0.54,3.7,5.3,9.0,1.7,1.5,1.4,2.0,5.8,11.1
2005,6,CLE,Lucious Harris,34,73,4,1128,3.8,9.5,0.4,0.7,2.1,0.32,3.1,7.5,0.42,1.8,2.2,0.81,1.2,2.6,3.9,1.6,0.9,0.2,0.9,2.2,10.0
2005,6,CLE,Anderson VarejAo,22,54,0,863,4.1,8.1,0.51,0.0,0.1,0.0,4.1,8.0,0.52,2.8,5.3,0.54,4.5,6.2,10.7,1.1,1.7,1.6,1.1,5.1,11.1
2005,6,CLE,Sasha PavloviA,21,65,9,862,5.0,11.5,0.44,1.3,3.3,0.38,3.8,8.3,0.46,1.8,2.7,0.69,0.6,2.3,3.0,2.0,1.2,0.2,2.0,5.1,13.1
2005,6,CLE,DeSagana Diop,23,39,0,306,2.4,8.1,0.29,0.0,0.2,0.0,2.4,7.9,0.3,0.0,0.6,0.0,3.5,4.7,8.2,1.8,0.9,3.2,1.4,6.2,4.7
2005,6,CLE,JiAA Welsch,25,16,0,192,2.3,9.6,0.24,0.4,2.1,0.18,1.9,7.5,0.25,3.7,5.2,0.71,1.1,4.1,5.2,3.6,0.9,0.0,2.8,3.0,8.6
2005,6,CLE,Scott Williams,36,19,0,152,2.8,9.7,0.29,0.0,0.2,0.0,2.8,9.5,0.3,2.1,2.6,0.82,3.6,3.6,7.1,1.9,0.9,1.4,1.2,7.1,7.8
2005,6,CLE,Dajuan Wagner,21,11,0,102,6.4,19.4,0.33,1.8,9.2,0.19,4.6,10.2,0.45,1.1,1.4,0.75,0.0,0.7,0.7,4.6,1.8,0.0,3.2,5.3,15.5
2005,6,CLE,Luke Jackson,23,10,0,43,8.4,22.6,0.37,3.3,5.0,0.67,5.0,17.6,0.29,4.2,5.0,0.83,1.7,3.3,5.0,2.5,0.0,0.0,1.7,3.3,24.3
2005,6,CLE,JArAme MoAso,26,4,0,27,4.0,6.7,0.6,0.0,0.0,,4.0,6.7,0.6,0.0,0.0,,1.3,8.0,9.3,1.3,1.3,2.7,0.0,5.3,8.0
