PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dwyane Wade,23,77,77,2974,7.6,16.0,0.478,0.2,0.5,0.289,7.5,15.4,0.485,7.0,9.2,0.762,1.3,3.5,4.8,6.3,1.5,1.0,3.9,2.8,22.4
Eddie Jones,33,80,80,2839,4.5,10.4,0.428,1.8,4.8,0.37200000000000005,2.7,5.6,0.47700000000000004,2.2,2.7,0.8059999999999999,0.5,4.7,5.1,2.7,1.1,0.5,1.3,3.2,12.9
Udonis Haslem,24,80,80,2675,4.7,8.6,0.54,0.0,0.1,0.0,4.7,8.6,0.5429999999999999,2.4,3.0,0.7909999999999999,3.2,6.6,9.8,1.5,0.8,0.6,1.5,3.5,11.7
Damon Jones,28,82,66,2576,4.6,10.1,0.456,3.1,7.3,0.43200000000000005,1.5,2.9,0.517,1.0,1.2,0.7909999999999999,0.2,3.0,3.2,4.9,0.6,0.1,1.4,1.7,13.3
Shaquille O'Neal,32,73,73,2492,9.5,15.8,0.601,0.0,0.0,,9.5,15.8,0.601,5.1,11.1,0.461,3.7,7.3,11.0,2.9,0.5,2.5,2.9,3.8,24.1
Rasual Butler,25,65,15,1203,4.9,12.2,0.39899999999999997,1.7,4.6,0.373,3.2,7.7,0.414,1.1,1.4,0.7709999999999999,0.4,4.1,4.5,1.9,0.5,0.9,1.1,3.1,12.6
Keyon Dooling,24,74,0,1184,4.2,10.5,0.40299999999999997,0.6,2.3,0.253,3.6,8.2,0.444,2.6,3.3,0.78,0.3,2.4,2.7,4.0,1.2,0.3,2.0,3.6,11.6
Michael Doleac,27,80,8,1175,4.5,10.1,0.447,0.0,0.1,0.0,4.5,10.1,0.45,0.8,1.3,0.61,2.3,5.7,7.9,1.4,0.7,0.7,1.1,4.9,9.8
Shandon Anderson,31,65,5,1151,3.1,6.7,0.456,0.2,0.9,0.179,2.9,5.8,0.49700000000000005,1.7,2.1,0.818,1.3,4.7,5.9,2.2,1.3,0.4,1.5,4.3,8.0
Christian Laettner,35,49,0,739,5.2,9.0,0.5820000000000001,0.0,0.3,0.14300000000000002,5.2,8.6,0.599,2.2,2.9,0.763,1.8,4.6,6.4,2.0,1.6,0.7,1.4,3.8,12.7
Malik Allen,26,14,0,248,5.1,11.0,0.461,0.0,0.0,,5.1,11.0,0.461,1.9,2.0,0.929,3.5,4.1,7.5,1.6,0.6,1.6,1.6,4.2,12.0
Alonzo Mourning,34,19,3,245,4.7,9.1,0.516,0.0,0.0,,4.7,9.1,0.516,4.6,8.1,0.564,3.2,7.2,10.4,0.6,0.4,4.8,1.8,4.7,14.0
Wesley Person,33,16,3,206,4.4,10.0,0.439,1.4,3.7,0.381,3.0,6.3,0.47200000000000003,0.7,0.7,1.0,0.2,3.7,3.8,1.9,1.0,0.0,1.2,1.0,10.8
Steve Smith,35,13,0,114,2.8,9.5,0.3,0.9,4.7,0.2,1.9,4.7,0.4,0.6,0.9,0.667,0.6,4.4,5.1,4.4,0.6,0.0,0.9,2.5,7.3
Wang Zhizhi,27,20,0,92,6.7,14.1,0.47200000000000003,0.8,1.2,0.667,5.9,12.9,0.455,2.7,4.7,0.583,2.3,4.7,7.0,2.0,1.2,0.8,2.0,3.5,16.8
Qyntel Woods,23,3,0,40,4.5,10.8,0.41700000000000004,0.0,0.0,,4.5,10.8,0.41700000000000004,0.0,0.0,,1.8,3.6,5.4,0.0,3.6,0.0,1.8,5.4,9.0
Dorell Wright,19,3,0,27,4.0,14.7,0.273,0.0,5.3,0.0,4.0,9.3,0.429,1.3,1.3,1.0,0.0,1.3,1.3,4.0,5.3,0.0,4.0,2.7,9.3
