SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,3,NJN,Jason Collins,26,80,80,2542,2.6,6.4,0.41,0.0,0.1,0.33,2.6,6.3,0.41,1.9,3.0,0.66,2.2,4.7,6.9,1.5,1.0,1.0,1.3,4.6,7.2
2005,3,NJN,Jason Kidd,31,66,65,2435,5.0,12.6,0.4,1.9,5.3,0.36,3.1,7.3,0.42,2.1,2.8,0.74,1.4,5.8,7.2,8.1,1.8,0.1,2.5,1.6,14.1
2005,3,NJN,Vince Carter,28,57,56,2220,9.3,20.1,0.46,1.8,4.1,0.42,7.5,16.0,0.47,5.1,6.3,0.82,1.3,4.2,5.4,4.3,1.4,0.5,2.4,3.0,25.4
2005,3,NJN,Nenad KrstiA,21,75,57,1965,5.1,10.4,0.49,0.0,0.0,0.0,5.1,10.4,0.5,3.4,4.7,0.72,2.9,4.4,7.3,1.4,0.6,1.2,2.1,5.1,13.7
2005,3,NJN,Travis Best,32,76,6,1461,4.7,11.1,0.42,0.6,2.1,0.31,4.0,9.0,0.45,2.7,3.0,0.88,0.5,2.2,2.6,3.5,1.6,0.2,1.7,3.6,12.7
2005,3,NJN,Jacque Vaughn,29,71,34,1410,3.7,8.3,0.45,0.1,0.4,0.33,3.6,7.9,0.46,1.9,2.3,0.84,0.4,2.3,2.7,3.4,1.0,0.0,1.6,3.5,9.5
2005,3,NJN,Richard Jefferson,24,33,33,1355,6.3,15.0,0.42,0.8,2.4,0.34,5.5,12.6,0.44,6.0,7.1,0.84,1.3,5.1,6.4,3.5,0.9,0.5,3.5,2.9,19.5
2005,3,NJN,Rodney Buford,27,64,17,1313,5.1,13.4,0.38,0.9,3.0,0.32,4.2,10.4,0.4,1.0,1.2,0.82,0.9,4.3,5.2,1.7,1.1,0.1,1.0,2.8,12.2
2005,3,NJN,Brian Scalabrine,26,54,14,1167,4.1,10.2,0.4,0.7,2.1,0.32,3.4,8.1,0.42,1.6,2.1,0.77,2.6,5.0,7.5,2.7,1.0,0.6,2.0,3.4,10.5
2005,3,NJN,Eric Williams,32,21,21,739,4.2,9.0,0.47,0.8,1.9,0.42,3.4,7.1,0.48,3.6,5.3,0.68,1.4,3.3,4.6,2.0,0.8,0.1,1.7,3.9,12.9
2005,3,NJN,Jabari Smith,27,45,2,648,3.4,8.2,0.42,0.1,0.1,0.5,3.4,8.1,0.42,2.3,3.1,0.74,1.6,4.6,6.2,2.1,1.4,0.8,2.2,5.7,9.2
2005,3,NJN,Clifford Robinson,38,29,0,599,3.7,10.2,0.36,1.5,4.0,0.38,2.2,6.2,0.35,1.6,2.3,0.69,1.4,4.3,5.7,1.8,1.1,0.8,1.5,4.4,10.5
2005,3,NJN,Zoran PlaniniA,22,43,8,515,5.5,12.2,0.45,1.0,2.8,0.38,4.4,9.4,0.47,3.2,4.6,0.7,1.3,3.5,4.8,3.1,1.7,0.0,2.9,5.3,15.2
2005,3,NJN,Alonzo Mourning,34,18,14,457,5.4,11.8,0.45,0.0,0.0,,5.4,11.8,0.45,4.0,6.8,0.59,2.4,7.6,10.0,1.1,0.4,3.2,3.5,3.9,14.7
2005,3,NJN,Ron Mercer,28,18,3,390,6.0,14.6,0.41,0.0,0.3,0.0,6.0,14.3,0.42,0.6,0.9,0.7,0.8,2.9,3.7,1.8,1.5,0.2,1.3,1.8,12.6
2005,3,NJN,Billy Thomas,29,25,0,356,3.4,9.5,0.36,1.7,5.7,0.3,1.7,3.8,0.45,0.7,0.9,0.78,0.7,2.9,3.6,1.7,1.4,0.1,0.9,2.9,9.3
2005,3,NJN,Aaron Williams,33,19,0,150,3.4,6.5,0.52,0.0,0.0,,3.4,6.5,0.52,2.2,2.4,0.9,1.7,5.8,7.4,1.4,1.0,1.2,2.6,6.0,8.9
2005,3,NJN,Kaniel Dickens,26,11,0,61,2.4,8.3,0.29,1.8,5.3,0.33,0.6,3.0,0.2,1.2,1.2,1.0,1.8,3.5,5.3,0.6,1.2,0.6,1.2,3.0,7.7
2005,3,NJN,Elden Campbell,36,10,0,50,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,0.0,1.4,2.9,0.5,2.2,5.8,7.9,2.2,0.0,0.7,0.7,7.2,1.4
2005,3,NJN,Awvee Storey,27,9,0,32,3.4,11.3,0.3,1.1,2.3,0.5,2.3,9.0,0.25,1.1,2.3,0.5,4.5,1.1,5.6,1.1,0.0,0.0,0.0,3.4,9.0
2005,3,NJN,JArAme MoAso,26,8,0,24,4.5,6.0,0.75,0.0,0.0,,4.5,6.0,0.75,3.0,6.0,0.5,4.5,6.0,10.5,0.0,0.0,1.5,1.5,3.0,12.0
2005,3,NJN,Donnell Harvey,24,3,0,16,4.5,4.5,1.0,0.0,0.0,,4.5,4.5,1.0,9.0,9.0,1.0,4.5,11.3,15.8,2.3,2.3,2.3,2.3,4.5,18.0
