PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pierce,27,82,82,2960,6.8,14.9,0.455,1.3,3.6,0.37,5.4,11.3,0.48100000000000004,6.7,8.1,0.8220000000000001,0.9,5.6,6.6,4.2,1.6,0.5,2.8,3.1,21.5
Ricky Davis,25,82,11,2696,6.4,13.9,0.462,0.8,2.4,0.33899999999999997,5.6,11.5,0.488,3.8,4.7,0.815,0.9,2.4,3.3,3.3,1.2,0.4,2.7,2.3,17.5
Gary Payton,36,77,77,2541,4.8,10.3,0.46799999999999997,0.6,1.8,0.326,4.2,8.4,0.498,2.2,2.8,0.7609999999999999,0.7,2.7,3.3,6.6,1.2,0.2,2.1,1.7,12.4
Raef LaFrentz,28,80,80,2196,5.6,11.3,0.496,1.3,3.7,0.364,4.2,7.6,0.5589999999999999,2.0,2.4,0.8109999999999999,2.5,6.5,9.1,1.6,0.7,1.6,1.1,4.3,14.5
Mark Blount,29,82,57,2130,5.5,10.4,0.529,0.0,0.0,0.0,5.5,10.4,0.53,2.0,2.8,0.713,2.4,4.3,6.7,2.2,0.6,1.1,2.7,3.9,13.0
Tony Allen,23,77,34,1262,5.2,11.0,0.475,0.3,0.9,0.387,4.9,10.2,0.483,3.2,4.3,0.737,2.4,3.9,6.3,1.8,2.2,0.7,2.2,4.5,14.0
Marcus Banks,23,81,2,1145,3.6,9.0,0.402,0.7,1.9,0.35600000000000004,3.0,7.1,0.414,3.8,5.1,0.742,0.9,3.0,4.0,4.9,2.0,0.4,2.5,4.6,11.7
Justin Reed,25,55,32,1125,4.4,10.2,0.428,1.0,3.2,0.32299999999999995,3.4,7.1,0.475,3.5,4.5,0.773,0.6,3.8,4.4,2.7,1.2,0.2,1.9,3.4,13.3
Al Jefferson,20,71,1,1051,6.7,12.6,0.528,0.0,0.1,0.0,6.7,12.5,0.5329999999999999,2.9,4.6,0.63,4.1,6.6,10.7,0.8,0.8,1.9,2.3,6.7,16.3
Antoine Walker,28,24,24,827,7.0,15.8,0.442,1.1,3.2,0.342,5.9,12.7,0.467,1.9,3.4,0.557,2.4,6.2,8.6,3.1,1.1,1.1,3.0,3.0,17.0
Walter McCarty,30,44,0,553,4.0,9.8,0.413,2.0,5.9,0.33299999999999996,2.1,3.9,0.5329999999999999,0.5,1.0,0.5329999999999999,1.4,3.6,5.0,1.7,1.0,0.6,1.1,5.5,10.5
Kendrick Perkins,20,60,3,548,3.7,7.8,0.47100000000000003,0.0,0.0,,3.7,7.8,0.47100000000000003,2.4,3.8,0.638,3.5,8.1,11.6,1.4,0.6,2.4,2.8,6.4,9.8
Delonte West,21,39,7,507,4.7,11.0,0.426,1.7,4.8,0.358,3.0,6.2,0.47700000000000004,1.3,1.9,0.7040000000000001,1.0,3.6,4.6,3.8,1.5,0.6,1.7,4.9,12.4
Tom Gugliotta,35,20,0,218,1.8,6.1,0.297,0.0,0.0,,1.8,6.1,0.297,0.7,1.0,0.667,2.5,4.6,7.1,2.0,1.5,0.7,1.5,3.8,4.3
Justin Reed,23,23,0,121,4.5,8.6,0.517,0.0,0.9,0.0,4.5,7.7,0.5770000000000001,3.3,4.5,0.733,2.4,2.4,4.8,3.0,0.9,0.3,1.5,3.6,12.2
