PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Gilbert Arenas,24,6,6,284,12.2,26.3,0.46399999999999997,3.8,8.7,0.435,8.5,17.7,0.479,10.2,13.2,0.7709999999999999,1.3,4.9,6.2,6.0,2.4,0.8,3.8,4.0,38.4,,119,108
Caron Butler,25,6,6,262,8.6,20.6,0.41600000000000004,0.6,2.9,0.214,8.0,17.7,0.44799999999999995,4.9,5.9,0.828,3.3,9.6,12.8,3.3,2.4,0.8,2.9,6.3,22.6,,102,105
Antawn Jamison,29,6,6,253,8.9,20.9,0.424,2.1,6.8,0.313,6.8,14.1,0.478,4.4,5.7,0.778,1.9,7.2,9.1,3.8,1.3,0.4,2.3,4.9,24.3,,108,109
Antonio Daniels,30,6,0,216,6.9,12.9,0.5379999999999999,0.7,2.7,0.273,6.2,10.1,0.61,4.9,5.4,0.909,0.5,3.7,4.2,4.9,0.7,0.2,2.5,1.0,19.5,,122,114
Jared Jeffries,24,6,6,215,4.2,10.7,0.395,0.2,1.7,0.14300000000000002,4.0,8.9,0.444,3.2,4.2,0.765,5.0,4.2,9.2,2.2,0.2,1.7,2.7,4.7,11.9,,101,113
Brendan Haywood,26,6,6,155,5.2,7.6,0.682,0.0,0.0,,5.2,7.6,0.682,4.5,8.6,0.52,2.4,4.1,6.5,1.7,0.7,3.8,2.4,7.6,14.8,,116,110
Michael Ruffin,29,6,0,70,0.8,1.5,0.5,0.0,0.0,,0.8,1.5,0.5,0.0,1.5,0.0,4.6,7.6,12.2,3.1,0.8,1.5,1.5,7.6,1.5,,107,109
Etan Thomas,27,3,0,18,5.9,14.8,0.4,0.0,0.0,,5.9,14.8,0.4,5.9,11.9,0.5,5.9,11.9,17.8,0.0,5.9,5.9,0.0,8.9,17.8,,109,91
Billy Thomas,30,3,0,14,0.0,26.7,0.0,0.0,15.3,0.0,0.0,11.4,0.0,7.6,15.3,0.5,0.0,3.8,3.8,0.0,0.0,0.0,0.0,11.4,7.6,,28,115
Donell Taylor,23,1,0,3,0.0,17.8,0.0,0.0,17.8,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,17.8,17.8,0.0,0.0,0.0,0.0,,52,81
