SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,24,PHO,Shawn Marion,27,20,20,849,10.0,20.4,0.49,1.3,4.3,0.31,8.6,16.1,0.54,3.6,4.1,0.88,3.5,10.8,14.3,1.9,2.3,1.4,1.3,4.0,24.9,,116,107
2006,24,PHO,Steve Nash,31,20,20,798,9.5,19.0,0.5,2.1,5.7,0.37,7.4,13.3,0.56,5.4,5.9,0.91,0.6,4.2,4.8,13.3,0.5,0.3,4.4,2.5,26.5,,120,116
2006,24,PHO,Boris Diaw,23,20,20,796,9.9,18.9,0.53,0.2,0.5,0.43,9.7,18.4,0.53,4.4,5.7,0.76,2.5,6.1,8.7,6.8,1.2,1.4,3.6,4.2,24.4,,112,112
2006,24,PHO,Raja Bell,29,17,17,673,6.1,12.7,0.48,3.1,6.6,0.46,3.0,6.1,0.49,2.6,3.2,0.83,0.6,3.1,3.7,2.9,0.8,0.3,0.8,5.4,17.9,,126,116
2006,24,PHO,Tim Thomas,28,20,14,636,8.8,18.0,0.49,3.9,8.8,0.44,4.9,9.2,0.54,3.1,4.0,0.78,1.3,9.0,10.3,2.0,1.5,0.7,1.8,7.4,24.7,,117,110
2006,24,PHO,Leandro Barbosa,23,20,3,632,8.5,18.0,0.47,2.2,5.7,0.39,6.3,12.3,0.51,4.1,4.8,0.86,0.4,2.2,2.6,4.4,1.2,0.3,2.4,5.4,23.3,,111,116
2006,24,PHO,James Jones,25,20,6,353,4.1,12.1,0.34,1.2,3.8,0.31,2.9,8.2,0.36,3.2,3.8,0.85,2.4,8.2,10.6,0.7,0.7,2.7,1.3,3.7,12.7,,97,111
2006,24,PHO,Eddie House,27,14,0,130,7.6,20.8,0.36,1.2,5.6,0.21,6.4,15.2,0.42,1.2,1.6,0.75,0.0,3.6,3.6,2.4,0.4,0.8,2.0,4.0,17.6,,80,116
2006,24,PHO,Brian Grant,33,5,0,12,4.3,13.0,0.33,0.0,0.0,,4.3,13.0,0.33,0.0,8.7,0.0,8.7,0.0,8.7,0.0,0.0,0.0,0.0,30.3,8.7,,84,119
2006,24,PHO,Nikoloz Tskitishvili,22,4,0,8,0.0,19.5,0.0,0.0,6.5,0.0,0.0,13.0,0.0,6.5,13.0,0.5,0.0,6.5,6.5,13.0,0.0,0.0,6.5,6.5,6.5,,44,116
2006,24,PHO,Pat Burke,32,3,0,7,14.9,29.7,0.5,7.4,14.9,0.5,7.4,14.9,0.5,0.0,7.4,0.0,7.4,14.9,22.3,0.0,0.0,7.4,0.0,0.0,37.1,,113,103
2006,24,PHO,Kurt Thomas,33,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.7,17.3,0.5,0.0,8.7,8.7,0.0,0.0,0.0,0.0,17.3,8.7,,123,114
