Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,5,114,CHI,Chicago Bulls,Omer Asik,"July 4, 1986",24.0,NBA,C,82.0,0.0,989.0,2.8,5.1,0.55,0.0,0.0,,2.8,5.1,0.55,2.7,5.3,0.5,4.1,7.1,11.1,1.2,0.7,2.0,2.3,5.6,8.3
2012,5,114,CHI,Chicago Bulls,Omer Asik,"July 4, 1986",25.0,NBA,C,66.0,2.0,971.0,2.9,5.8,0.51,0.0,0.0,,2.9,5.8,0.51,1.7,3.8,0.46,4.7,8.3,13.0,1.2,1.1,2.5,2.5,4.5,7.6
2013,11,114,HOU,Houston Rockets,Omer Asik,"July 4, 1986",26.0,NBA,C,82.0,82.0,2464.0,4.9,9.0,0.54,0.0,0.0,0.0,4.9,9.0,0.54,2.5,4.4,0.56,4.0,9.9,14.0,1.1,0.7,1.3,2.5,3.3,12.2
2014,11,114,HOU,Houston Rockets,Omer Asik,"July 4, 1986",27.0,NBA,C,48.0,19.0,968.0,3.8,7.1,0.53,0.0,0.0,,3.8,7.1,0.53,2.9,4.7,0.62,3.8,10.3,14.1,0.9,0.5,1.4,2.2,3.4,10.4
2015,19,114,NOP,New Orleans Pelicans,Omer Asik,"July 4, 1986",28.0,NBA,C,76.0,76.0,1982.0,3.9,7.5,0.52,0.0,0.0,,3.9,7.5,0.52,2.4,4.1,0.58,4.4,9.2,13.6,1.3,0.5,1.0,1.7,2.6,10.1
2016,19,114,NOP,New Orleans Pelicans,Omer Asik,"July 4, 1986",29.0,NBA,C,68.0,64.0,1178.0,3.2,6.0,0.53,0.0,0.0,,3.2,6.0,0.53,1.9,3.4,0.55,3.7,9.0,12.7,0.8,0.6,0.7,1.8,3.8,8.2
2017,19,114,NOP,New Orleans Pelicans,Omer Asik,"July 4, 1986",30.0,NBA,C,31.0,19.0,482.0,2.3,4.9,0.48,0.0,0.0,,2.3,4.9,0.48,1.7,2.9,0.59,3.6,8.6,12.2,1.1,0.4,0.7,1.0,3.8,6.3
2018,31,114,TOT,Total After Trade,Omer Asik,"July 4, 1986",31.0,NBA,C,18.0,0.0,182.0,1.8,4.4,0.41,0.0,0.0,,1.8,4.4,0.41,0.8,2.6,0.31,1.8,7.5,9.3,0.6,0.4,0.8,1.8,4.0,4.4
2018,19,114,NOP,New Orleans Pelicans,Omer Asik,"July 4, 1986",31.0,NBA,C,14.0,0.0,121.0,2.1,4.8,0.44,0.0,0.0,,2.1,4.8,0.44,1.2,3.6,0.33,2.1,8.9,11.0,0.6,0.3,0.6,1.5,4.2,5.4
2018,5,114,CHI,Chicago Bulls,Omer Asik,"July 4, 1986",31.0,NBA,C,4.0,0.0,61.0,1.2,3.5,0.33,0.0,0.0,,1.2,3.5,0.33,0.0,0.6,0.0,1.2,4.7,5.9,0.6,0.6,1.2,2.4,3.5,2.4
