Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,7,3078,DAL,Dallas Mavericks,Mark West,"November 5, 1960",23.0,NBA,C,34.0,202.0,4.1,0.36,0.0,0.52,10.9,15.5,13.2,7.7,0.2,4.2,18.8,13.1,-0.3,0.2,-0.1,-0.02,-6.7,0.4,-6.3,-0.3
1985,31,3078,TOT,Total After Trade,Mark West,"November 5, 1960",24.0,NBA,C,66.0,888.0,9.0,0.55,0.0,0.45,11.0,19.6,15.3,2.2,0.7,3.1,20.3,13.2,0.1,1.0,1.1,0.06,-4.7,0.4,-4.3,-0.5
1985,17,3078,MIL,Milwaukee Bucks,Mark West,"November 5, 1960",24.0,NBA,C,1.0,6.0,-7.7,0.53,0.0,2.0,18.6,0.0,9.2,0.0,0.0,9.9,51.5,26.3,0.0,0.0,0.0,-0.21,-23.6,0.9,-22.8,0.0
1985,6,3078,CLE,Cleveland Cavaliers,Mark West,"November 5, 1960",24.0,NBA,C,65.0,882.0,9.1,0.55,0.0,0.44,10.9,19.8,15.3,2.2,0.7,3.0,19.8,13.1,0.1,1.0,1.1,0.06,-4.5,0.3,-4.2,-0.5
1986,6,3078,CLE,Cleveland Cavaliers,Mark West,"November 5, 1960",25.0,NBA,C,67.0,1172.0,7.7,0.55,0.0,0.49,9.1,21.2,15.2,2.2,1.1,3.0,26.4,12.1,-0.6,1.5,0.9,0.04,-5.0,1.0,-4.0,-0.6
1987,6,3078,CLE,Cleveland Cavaliers,Mark West,"November 5, 1960",26.0,NBA,C,78.0,1333.0,11.5,0.55,0.0,0.45,10.2,17.2,13.7,4.5,0.8,3.4,18.7,17.0,0.1,1.8,1.9,0.07,-3.7,0.7,-3.0,-0.4
1988,31,3078,TOT,Total After Trade,Mark West,"November 5, 1960",27.0,NBA,C,83.0,2098.0,13.1,0.57,0.0,0.5,9.2,19.5,14.4,5.0,1.1,4.1,19.9,17.4,0.4,2.7,3.1,0.07,-2.5,0.6,-2.0,0.0
1988,6,3078,CLE,Cleveland Cavaliers,Mark West,"November 5, 1960",27.0,NBA,C,54.0,1183.0,13.9,0.6,0.0,0.48,8.5,19.2,14.0,6.2,1.0,3.9,19.2,17.1,0.7,1.8,2.5,0.1,-2.0,1.2,-0.8,0.3
1988,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",27.0,NBA,C,29.0,915.0,12.2,0.54,0.0,0.51,10.0,19.8,14.9,3.5,1.1,4.3,20.7,17.7,-0.3,0.9,0.6,0.03,-3.2,-0.2,-3.4,-0.3
1989,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",28.0,NBA,C,82.0,2019.0,12.9,0.64,0.0,0.54,9.2,19.4,14.5,2.3,0.8,5.1,18.3,11.1,2.2,3.3,5.5,0.13,-1.1,2.1,1.0,1.5
