Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1995,25,1942,POR,Portland Trail Blazers,22.0,NBA,SG,45.0,827.0,13.3,0.5,0.11,0.28,4.6,13.5,8.8,15.9,2.2,1.4,11.7,17.0,,0.8,1.2,2.0,0.12,,-1.4,1.7,0.3,0.5
1996,25,1942,POR,Portland Trail Blazers,23.0,NBA,SG,81.0,2259.0,13.4,0.53,0.16,0.28,4.4,10.9,7.7,14.6,2.1,0.7,14.3,18.3,,2.1,3.2,5.3,0.11,,-1.3,1.7,0.4,1.4
1997,31,1942,TOT,Total After Trade,24.0,NBA,SG,83.0,1625.0,12.1,0.52,0.28,0.3,3.1,13.2,8.3,15.4,2.6,1.1,17.9,14.7,,1.0,2.4,3.5,0.1,,-1.1,2.0,0.9,1.2
1997,25,1942,POR,Portland Trail Blazers,24.0,NBA,SG,41.0,775.0,9.1,0.48,0.35,0.31,2.0,11.9,7.1,15.8,2.3,1.5,21.3,13.1,,-0.1,1.1,1.1,0.07,,-2.1,2.3,0.2,0.4
1997,9,1942,DET,Detroit Pistons,24.0,NBA,SG,42.0,850.0,14.8,0.56,0.23,0.29,4.0,14.5,9.4,15.1,2.9,0.7,15.1,16.2,,1.1,1.3,2.4,0.14,,-0.2,1.7,1.5,0.7
1998,31,1942,TOT,Total After Trade,25.0,NBA,"SF,SG",81.0,1813.0,8.6,0.41,0.16,0.14,3.7,11.2,7.4,15.0,3.0,0.5,15.8,12.0,,-0.7,2.0,1.4,0.04,,-3.5,2.0,-1.5,0.2
1998,9,1942,DET,Detroit Pistons,25.0,NBA,SF,24.0,472.0,10.1,0.48,0.16,0.22,6.0,11.2,8.6,12.9,2.7,0.2,17.4,13.6,,0.1,0.6,0.7,0.07,,-2.3,2.0,-0.3,0.2
1998,23,1942,PHI,Philadelphia 76Ers,25.0,NBA,SG,57.0,1341.0,8.1,0.38,0.17,0.12,2.9,11.1,7.0,15.8,3.1,0.7,15.2,11.5,,-0.8,1.4,0.7,0.02,,-4.0,2.0,-1.9,0.0
1999,23,1942,PHI,Philadelphia 76Ers,26.0,NBA,SG,50.0,959.0,11.4,0.45,0.13,0.26,3.2,14.0,8.5,17.9,3.6,0.2,17.7,15.2,,-0.1,1.7,1.6,0.08,,-2.9,2.5,-0.4,0.4
2001,23,1942,PHI,Philadelphia 76Ers,28.0,NBA,SG,76.0,2394.0,15.1,0.55,0.24,0.27,1.6,12.9,7.3,26.7,2.3,0.2,20.3,18.9,,2.3,3.5,5.9,0.12,,0.1,1.3,1.4,2.1
2002,23,1942,PHI,Philadelphia 76Ers,29.0,NBA,SG,48.0,1471.0,15.8,0.54,0.26,0.25,2.0,12.7,7.4,21.7,2.1,0.7,14.6,19.8,,1.8,2.1,3.9,0.13,,1.3,1.4,2.7,1.7
2003,23,1942,PHI,Philadelphia 76Ers,30.0,NBA,SF,80.0,2374.0,13.7,0.5,0.17,0.2,3.0,14.5,8.7,18.6,2.9,0.3,13.1,15.8,,2.1,3.0,5.1,0.1,,-0.6,1.6,1.1,1.9
2004,23,1942,PHI,Philadelphia 76Ers,31.0,NBA,SF,75.0,2112.0,13.9,0.55,0.3,0.19,2.5,11.5,7.1,16.8,2.2,0.9,14.1,16.2,,2.5,2.3,4.8,0.11,,0.2,1.1,1.3,1.8
2005,23,1942,PHI,Philadelphia 76Ers,32.0,NBA,SG,68.0,1118.0,8.4,0.51,0.44,0.11,2.0,15.5,8.7,13.4,2.2,1.2,17.2,7.1,,0.5,1.5,2.0,0.08,,-3.0,2.4,-0.6,0.4
2006,14,1942,LAL,Los Angeles Lakers,33.0,NBA,PG,14.0,121.0,6.1,0.27,0.17,0.17,2.9,16.5,9.7,12.5,2.2,0.0,13.4,5.6,,0.0,0.1,0.1,0.04,,-4.5,2.1,-2.4,0.0
2007,14,1942,LAL,Los Angeles Lakers,34.0,NBA,SF,10.0,131.0,7.5,0.65,0.0,0.0,0.9,15.1,8.0,14.4,1.6,0.0,32.0,8.6,,0.0,0.1,0.1,0.04,,-4.0,-0.1,-4.2,-0.1
