Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,13,217,LAC,Los Angeles Clippers,21.0,NBA,C,79.0,2088.0,16.1,0.55,0.0,0.46,8.4,23.6,15.9,5.4,1.4,5.3,15.4,18.1,,1.7,2.3,4.0,0.09,,-1.6,1.1,-0.5,0.8
1987,13,217,LAC,Los Angeles Clippers,22.0,NBA,C,72.0,2230.0,12.6,0.5,0.0,0.37,6.1,24.1,14.4,8.7,1.3,4.8,18.2,18.1,,-1.3,2.4,1.1,0.02,,-3.3,1.2,-2.1,-0.1
1988,13,217,LAC,Los Angeles Clippers,23.0,NBA,C,66.0,2171.0,14.1,0.53,0.01,0.37,5.3,21.2,13.0,12.2,1.1,5.9,21.7,19.3,,-1.4,3.5,2.0,0.04,,-2.8,2.8,-0.1,1.0
1989,13,217,LAC,Los Angeles Clippers,24.0,NBA,C,79.0,2585.0,17.4,0.59,0.0,0.47,6.8,21.9,14.4,8.7,1.0,4.7,17.8,20.3,,2.3,2.9,5.1,0.1,,-0.4,0.8,0.3,1.5
1990,13,217,LAC,Los Angeles Clippers,25.0,NBA,C,71.0,2313.0,16.7,0.58,0.0,0.47,7.8,24.4,16.2,10.1,1.2,4.8,18.4,18.4,,1.7,3.7,5.4,0.11,,-0.5,2.1,1.6,2.1
1991,31,217,TOT,Total After Trade,26.0,NBA,C,70.0,2236.0,15.1,0.54,0.0,0.38,7.8,28.7,18.1,7.7,1.2,4.0,20.6,21.0,,-0.7,3.7,3.0,0.06,,-1.9,0.8,-1.1,0.5
1991,13,217,LAC,Los Angeles Clippers,26.0,NBA,C,39.0,1337.0,15.2,0.54,0.0,0.36,7.5,30.7,18.9,8.1,0.9,4.1,20.4,20.6,,-0.5,2.4,1.9,0.07,,-2.1,1.1,-1.0,0.3
1991,21,217,SEA,Seattle Supersonics,26.0,NBA,C,31.0,899.0,15.1,0.54,0.0,0.4,8.1,25.9,16.9,7.1,1.6,3.9,20.8,21.8,,-0.2,1.3,1.1,0.06,,-1.6,0.3,-1.2,0.2
1992,21,217,SEA,Seattle Supersonics,27.0,NBA,C,63.0,1941.0,14.1,0.52,0.0,0.34,7.6,23.2,15.2,5.9,1.0,3.9,17.1,22.2,,-0.3,2.5,2.2,0.05,,-1.9,0.0,-1.9,0.0
1993,31,217,TOT,Total After Trade,28.0,NBA,C,59.0,754.0,13.2,0.53,0.0,0.38,7.7,24.5,16.0,4.3,2.1,4.2,19.8,22.2,,-0.5,1.4,0.9,0.06,,-4.6,0.8,-3.8,-0.3
1993,21,217,SEA,Seattle Supersonics,28.0,NBA,C,31.0,448.0,14.7,0.54,0.0,0.41,6.9,22.8,14.7,3.8,1.9,5.2,17.9,22.0,,0.0,0.9,0.9,0.09,,-3.5,1.3,-2.2,0.0
1993,14,217,LAL,Los Angeles Lakers,28.0,NBA,C,28.0,306.0,11.0,0.51,0.0,0.34,8.9,27.1,17.9,4.9,2.3,2.6,22.5,22.4,,-0.5,0.5,0.0,0.0,,-6.2,0.1,-6.1,-0.3
1994,3,217,NJN,New Jersey Nets,29.0,NBA,C,77.0,1817.0,14.2,0.52,0.0,0.36,7.7,21.5,14.5,3.8,1.0,3.1,12.4,18.1,,1.4,2.6,4.1,0.11,,-2.0,0.0,-2.1,0.0
1995,3,217,NJN,New Jersey Nets,30.0,NBA,C,61.0,1598.0,13.9,0.56,0.0,0.33,6.4,23.7,15.1,4.2,0.7,2.8,17.1,20.1,,0.1,2.1,2.2,0.07,,-2.6,-0.2,-2.8,-0.3
1996,31,217,TOT,Total After Trade,31.0,NBA,C,83.0,1896.0,14.4,0.54,0.0,0.33,8.8,26.1,17.3,5.7,1.3,3.4,17.6,19.8,,0.1,2.2,2.3,0.06,,-2.3,-0.3,-2.6,-0.3
1996,15,217,VAN,Vancouver Grizzlies,31.0,NBA,C,13.0,404.0,13.6,0.49,0.0,0.35,8.7,21.7,15.0,7.6,1.3,2.8,15.5,24.8,,-0.4,0.5,0.1,0.01,,-2.6,-1.2,-3.8,-0.2
1996,17,217,MIL,Milwaukee Bucks,31.0,NBA,C,70.0,1492.0,14.6,0.56,0.01,0.32,8.9,27.3,17.9,5.2,1.2,3.6,18.3,18.4,,0.5,1.7,2.2,0.07,,-2.2,-0.1,-2.3,-0.1
1997,28,217,TOR,Toronto Raptors,32.0,NBA,C,4.0,44.0,8.9,0.47,0.0,0.33,7.8,16.5,12.0,3.7,1.2,0.0,12.7,16.0,,0.0,0.0,0.0,0.03,,-3.8,-1.6,-5.4,0.0
1998,23,217,PHI,Philadelphia 76Ers,33.0,NBA,C,14.0,197.0,12.5,0.58,0.0,0.73,10.4,20.6,15.5,2.5,1.1,1.5,18.1,15.1,,0.2,0.2,0.4,0.1,,-2.1,-1.1,-3.2,-0.1
1999,23,217,PHI,Philadelphia 76Ers,34.0,NBA,C,6.0,33.0,-1.5,0.29,0.0,0.0,10.4,18.0,14.1,4.9,0.0,0.0,30.0,13.7,,-0.1,0.0,-0.1,-0.1,,-9.1,-2.6,-11.7,-0.1
