Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2015,25,POR,Portland Trail Blazers,Damian Lillard,24,82,82,35.7,7.2,16.6,0.43,2.4,7.0,0.34,4.8,9.6,0.5,0.51,4.2,4.9,0.86,0.6,4.0,4.6,6.2,1.2,0.3,2.7,2.0,21.0
2015,25,POR,Portland Trail Blazers,LaMarcus Aldridge,29,71,71,35.4,9.3,19.9,0.47,0.5,1.5,0.35,8.8,18.5,0.48,0.48,4.3,5.1,0.84,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,23.4
2015,25,POR,Portland Trail Blazers,Wesley Matthews,28,60,60,33.7,5.6,12.5,0.45,2.9,7.4,0.39,2.7,5.1,0.53,0.56,1.8,2.4,0.75,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9
2015,25,POR,Portland Trail Blazers,Nicolas Batum,26,71,71,33.5,3.4,8.5,0.4,1.4,4.4,0.32,2.0,4.1,0.48,0.48,1.2,1.4,0.86,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,9.4
2015,25,POR,Portland Trail Blazers,Arron Afflalo,29,25,19,30.1,3.8,9.1,0.41,1.4,3.6,0.4,2.3,5.5,0.42,0.49,1.6,1.9,0.85,0.2,2.4,2.7,1.1,0.4,0.1,1.3,2.4,10.6
2015,25,POR,Portland Trail Blazers,Robin Lopez,26,59,59,27.8,4.0,7.4,0.54,0.0,0.0,0.0,4.0,7.4,0.54,0.54,1.7,2.2,0.77,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6
2015,25,POR,Portland Trail Blazers,Steve Blake,34,81,0,18.9,1.5,4.0,0.37,1.0,2.7,0.35,0.6,1.3,0.42,0.49,0.4,0.5,0.71,0.2,1.5,1.7,3.6,0.5,0.1,1.3,1.5,4.3
2015,25,POR,Portland Trail Blazers,Chris Kaman,32,74,13,18.9,3.8,7.4,0.52,0.0,0.0,,3.8,7.4,0.52,0.52,1.0,1.4,0.71,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6
2015,25,POR,Portland Trail Blazers,CJ McCollum,23,62,3,15.7,2.6,5.9,0.44,0.9,2.2,0.4,1.7,3.6,0.46,0.51,0.8,1.2,0.7,0.2,1.2,1.5,1.0,0.7,0.1,0.8,1.3,6.8
2015,25,POR,Portland Trail Blazers,Meyers Leonard,22,55,7,15.4,2.3,4.5,0.51,0.9,2.0,0.42,1.4,2.4,0.59,0.61,0.5,0.6,0.94,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9
2015,25,POR,Portland Trail Blazers,Tim Frazier,24,5,0,13.6,1.6,3.6,0.44,0.4,1.2,0.33,1.2,2.4,0.5,0.5,1.0,1.2,0.83,0.4,1.4,1.8,3.4,0.4,0.0,1.4,2.0,4.6
2015,25,POR,Portland Trail Blazers,Allen Crabbe,22,51,9,13.4,1.2,3.0,0.41,0.6,1.7,0.35,0.6,1.3,0.48,0.51,0.2,0.3,0.75,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,3.3
2015,25,POR,Portland Trail Blazers,Joel Freeland,27,48,8,12.9,1.5,3.1,0.49,0.0,0.0,,1.5,3.1,0.49,0.49,0.4,0.5,0.84,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,3.5
2015,25,POR,Portland Trail Blazers,Dorell Wright,29,48,2,12.3,1.5,4.0,0.38,0.9,2.3,0.38,0.6,1.7,0.38,0.49,0.7,0.9,0.81,0.3,2.0,2.3,0.9,0.4,0.2,0.4,1.1,4.6
2015,25,POR,Portland Trail Blazers,Thomas Robinson,23,32,4,12.2,1.5,2.8,0.52,0.0,0.0,,1.5,2.8,0.52,0.52,0.7,1.5,0.44,1.0,3.1,4.2,0.3,0.5,0.3,1.0,1.7,3.6
2015,25,POR,Portland Trail Blazers,Alonzo Gee,27,15,2,10.1,1.4,3.3,0.43,0.2,0.7,0.27,1.2,2.5,0.47,0.46,0.4,0.8,0.5,0.5,1.1,1.6,0.4,0.5,0.1,0.5,1.1,3.4
2015,25,POR,Portland Trail Blazers,Will Barton,24,30,0,10.0,1.3,3.3,0.38,0.1,0.6,0.22,1.1,2.7,0.42,0.4,0.3,0.5,0.67,0.1,1.0,1.1,0.9,0.5,0.1,0.6,0.7,3.0
2015,25,POR,Portland Trail Blazers,Victor Claver,26,10,0,7.6,0.9,2.0,0.45,0.6,1.1,0.55,0.3,0.9,0.33,0.6,0.0,0.0,,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4
