Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,3,BRK,Brooklyn Nets,Joe Johnson,33,80,80,34.9,5.6,12.8,0.44,1.5,4.2,0.36,4.1,8.6,0.47,0.49,1.8,2.2,0.8,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4,1493
2015,3,BRK,Brooklyn Nets,Deron Williams,30,68,55,31.1,4.4,11.3,0.39,1.3,3.5,0.37,3.1,7.9,0.4,0.44,3.0,3.5,0.83,0.4,3.1,3.5,6.6,0.9,0.3,2.3,2.3,13.0,3132
2015,3,BRK,Brooklyn Nets,Thaddeus Young,26,28,20,29.6,5.8,11.7,0.5,0.7,1.8,0.38,5.1,9.9,0.52,0.52,1.5,2.5,0.61,1.9,4.1,5.9,1.4,1.4,0.3,1.5,2.0,13.8,3262
2015,3,BRK,Brooklyn Nets,Brook Lopez,26,72,44,29.2,7.0,13.7,0.51,0.0,0.1,0.1,7.0,13.6,0.52,0.51,3.1,3.8,0.81,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,1774
2015,3,BRK,Brooklyn Nets,Jarrett Jack,31,80,27,28.0,4.5,10.2,0.44,0.5,1.8,0.27,4.0,8.4,0.48,0.46,2.5,2.8,0.88,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12.0,1393
2015,3,BRK,Brooklyn Nets,Bojan Bogdanovic,25,78,28,23.8,3.3,7.4,0.45,1.2,3.3,0.36,2.2,4.1,0.53,0.53,1.1,1.4,0.82,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3,9.0,277
2015,3,BRK,Brooklyn Nets,Alan Anderson,32,74,19,23.6,2.6,5.9,0.44,1.0,2.8,0.35,1.6,3.1,0.53,0.53,1.1,1.4,0.81,0.4,2.3,2.8,1.1,0.8,0.1,0.8,2.0,7.4,68
2015,3,BRK,Brooklyn Nets,Mirza Teletovic,29,40,4,22.3,3.1,8.0,0.38,1.6,4.8,0.32,1.5,3.2,0.48,0.48,0.8,1.2,0.72,0.7,4.2,4.9,1.2,0.4,0.4,1.3,1.9,8.5,2825
2015,3,BRK,Brooklyn Nets,Mason Plumlee,24,82,45,21.3,3.4,6.0,0.57,0.0,0.0,0.0,3.4,5.9,0.58,0.57,1.9,3.9,0.5,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,8.7,2319
2015,3,BRK,Brooklyn Nets,Kevin Garnett,38,42,42,20.3,3.0,6.5,0.46,0.0,0.1,0.17,3.0,6.4,0.46,0.46,0.8,1.0,0.83,1.1,5.7,6.8,1.6,1.0,0.3,1.1,2.3,6.8,997
2015,3,BRK,Brooklyn Nets,Sergey Karasev,21,33,16,16.8,1.6,4.1,0.4,0.5,1.6,0.3,1.2,2.4,0.48,0.46,0.9,1.2,0.76,0.7,1.3,2.0,1.4,0.7,0.0,0.7,1.4,4.6,1581
2015,3,BRK,Brooklyn Nets,Markel Brown,23,47,29,16.6,1.6,4.5,0.36,0.4,1.4,0.27,1.3,3.1,0.4,0.4,1.0,1.2,0.82,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6,389
2015,3,BRK,Brooklyn Nets,Cory Jefferson,24,50,1,10.6,1.5,3.3,0.45,0.0,0.3,0.13,1.5,3.0,0.48,0.46,0.6,1.1,0.57,0.9,2.0,2.9,0.3,0.2,0.4,0.4,1.2,3.7,1442
2015,3,BRK,Brooklyn Nets,Earl Clark,27,10,0,9.3,1.1,3.0,0.37,0.4,1.4,0.29,0.7,1.6,0.44,0.43,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7,540
2015,3,BRK,Brooklyn Nets,Jerome Jordan,28,44,0,8.7,1.1,2.1,0.53,0.0,0.0,,1.1,2.1,0.53,0.53,0.9,1.0,0.86,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1,1566
2015,3,BRK,Brooklyn Nets,Darius Morris,24,38,0,7.9,0.9,2.8,0.34,0.2,0.9,0.21,0.8,1.9,0.4,0.37,0.1,0.2,0.44,0.2,0.5,0.7,1.3,0.2,0.0,0.6,0.5,2.2,2049
2015,3,BRK,Brooklyn Nets,Brandon Davies,23,7,0,6.3,0.9,2.6,0.33,0.1,0.6,0.25,0.7,2.0,0.36,0.36,0.4,0.6,0.75,0.4,1.0,1.4,0.3,0.1,0.4,0.6,0.7,2.3,675
2015,3,BRK,Brooklyn Nets,Andrei Kirilenko,33,7,0,5.1,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.4,0.6,0.75,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,0.4,1626
2015,3,BRK,Brooklyn Nets,Jorge Gutierrez,26,10,0,4.4,0.7,1.4,0.5,0.0,0.1,0.0,0.7,1.3,0.54,0.5,0.2,0.3,0.67,0.0,0.7,0.7,0.7,0.1,0.0,0.3,0.9,1.6,1139
