Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,20,3168,NYK,New York Knicks,25.0,NBA,PG,82.0,2582.0,21.6,0.55,0.03,0.31,6.2,11.2,8.7,28.5,2.9,0.5,14.0,27.2,6.0,2.2,8.2,0.15,3.7,0.3,3.9,3.9
1981,20,3168,NYK,New York Knicks,26.0,NBA,PG,79.0,2742.0,19.0,0.52,0.05,0.29,4.9,8.6,6.7,23.9,3.2,0.8,13.5,25.7,3.8,3.4,7.2,0.13,2.0,1.1,3.0,3.5
1982,3,3168,NJN,New Jersey Nets,27.0,NBA,SG,82.0,2732.0,19.0,0.53,0.04,0.34,4.8,8.7,6.7,27.4,3.4,0.9,15.4,27.4,3.3,4.6,7.9,0.14,2.0,1.7,3.6,3.9
1983,26,3168,KCK,Kansas City Kings,28.0,NBA,PG,72.0,2170.0,14.4,0.46,0.07,0.31,4.6,11.7,8.1,35.1,2.5,0.7,21.6,27.5,-1.5,2.4,0.9,0.02,-0.3,-0.9,-1.1,0.5
1984,20,3168,NYK,New York Knicks,29.0,NBA,SG,76.0,2230.0,17.4,0.52,0.09,0.34,3.7,10.9,7.3,30.3,3.5,0.7,16.9,24.3,2.1,4.1,6.2,0.13,1.0,2.1,3.1,2.9
1985,2,3168,BOS,Boston Celtics,30.0,NBA,PG,23.0,459.0,10.9,0.45,0.16,0.32,4.0,9.4,6.9,23.8,3.1,0.6,20.5,18.2,-0.2,0.6,0.4,0.04,-2.8,1.2,-1.6,0.1
1986,31,3168,TOT,Total After Trade,31.0,NBA,PG,47.0,827.0,13.5,0.49,0.06,0.41,4.8,6.8,5.8,30.0,3.5,0.3,21.8,22.6,0.0,1.0,1.0,0.06,-1.3,0.5,-0.8,0.3
1986,1,3168,ATL,Atlanta Hawks,31.0,NBA,PG,19.0,367.0,13.7,0.48,0.08,0.34,5.7,7.8,6.8,25.5,3.7,0.2,20.0,22.8,0.0,0.5,0.5,0.06,-0.8,1.6,0.8,0.3
1986,27,3168,SAS,San Antonio Spurs,31.0,NBA,PG,23.0,397.0,14.2,0.52,0.05,0.49,3.8,6.7,5.3,35.8,3.3,0.4,24.3,21.3,0.2,0.4,0.6,0.07,-1.0,-0.1,-1.1,0.1
1986,3,3168,NJN,New Jersey Nets,31.0,NBA,PG,5.0,63.0,7.8,0.42,0.06,0.44,5.3,1.8,3.6,19.4,3.7,0.0,19.1,29.9,-0.1,0.1,-0.1,-0.06,-6.2,-1.7,-7.9,-0.1
1987,3,3168,NJN,New Jersey Nets,32.0,NBA,PG,32.0,800.0,11.9,0.5,0.1,0.21,3.7,6.9,5.3,33.7,2.2,0.7,22.9,20.7,-0.2,0.5,0.4,0.02,-1.0,-0.9,-1.9,0.0
