Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3125,838,88,13.27,1.75,3.5,0.5,0.0,0.0,0,1.75,3.47,0.51,0.5,0.92,1.26,0.74,1.16,2.02,3.18,0.45,0.31,0.68,0.89,2.02,4.42
