Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,23.0,TOT,NBA,SG,14.0,0.0,62.0,6.4,18.0,0.355,0.0,2.9,0.0,6.4,15.1,0.423,2.9,4.6,0.625,0.0,2.3,2.3,2.9,2.3,0.0,4.6,0.0,15.7
2003,23.0,MIL,NBA,SG,12.0,0.0,42.0,7.7,22.3,0.346,0.0,3.4,0.0,7.7,18.9,0.409,4.3,6.9,0.625,0.0,0.9,0.9,2.6,3.4,0.0,3.4,0.0,19.7
2003,23.0,SEA,NBA,SG,2.0,0.0,20.0,3.6,9.0,0.4,0.0,1.8,0.0,3.6,7.2,0.5,0.0,0.0,,0.0,5.4,5.4,3.6,0.0,0.0,7.2,0.0,7.2
2004,24.0,SEA,NBA,PG,82.0,18.0,2021.0,6.9,16.3,0.425,1.2,4.1,0.293,5.7,12.2,0.469,3.0,4.2,0.715,0.8,2.8,3.6,3.7,1.4,0.5,2.7,2.8,18.0
2005,25.0,SEA,NBA,SG,49.0,6.0,883.0,5.3,14.8,0.361,1.0,3.9,0.253,4.4,10.9,0.399,2.4,3.3,0.738,0.6,3.4,4.0,2.7,1.2,0.4,2.3,2.4,14.1
2006,26.0,TOT,NBA,SG,76.0,27.0,2112.0,5.5,13.1,0.418,0.6,2.4,0.262,4.8,10.7,0.453,2.9,4.1,0.711,0.6,2.0,2.6,3.4,1.2,0.2,2.3,2.3,14.5
2006,26.0,SEA,NBA,SG,48.0,2.0,1085.0,5.9,15.0,0.397,0.6,2.5,0.224,5.4,12.4,0.432,3.3,4.6,0.717,0.6,2.3,2.9,4.0,1.0,0.1,2.6,2.3,15.7
2006,26.0,CLE,NBA,SG,28.0,25.0,1027.0,5.0,11.1,0.448,0.7,2.3,0.308,4.3,8.8,0.484,2.6,3.6,0.702,0.5,1.8,2.3,2.7,1.3,0.2,2.0,2.2,13.2
2007,27.0,DET,NBA,SG,69.0,18.0,1477.0,4.3,10.7,0.404,0.6,2.0,0.289,3.7,8.7,0.431,2.1,2.9,0.725,0.6,2.1,2.8,4.6,1.2,0.3,2.2,2.3,11.3
2008,28.0,TOT,NBA,PG,42.0,19.0,874.0,6.3,15.1,0.42,0.8,2.6,0.317,5.5,12.5,0.441,2.8,4.0,0.694,0.9,2.5,3.4,5.9,1.6,0.2,3.5,2.1,16.3
2008,28.0,DET,NBA,PG,19.0,2.0,347.0,5.9,14.4,0.41,0.6,2.8,0.222,5.3,11.6,0.455,2.3,3.8,0.595,1.3,2.4,3.7,6.6,1.3,0.1,3.2,2.0,14.7
2008,28.0,IND,NBA,PG,23.0,17.0,527.0,6.6,15.6,0.425,1.0,2.5,0.389,5.7,13.1,0.432,3.1,4.2,0.754,0.7,2.5,3.2,5.5,1.7,0.2,3.6,2.1,17.4
2009,29.0,ATL,NBA,SG,80.0,2.0,1975.0,6.5,14.5,0.447,1.6,4.4,0.36,4.9,10.1,0.485,3.2,4.2,0.76,0.4,2.7,3.1,2.9,1.6,0.3,2.3,3.2,17.8
2010,30.0,TOT,NBA,SG,75.0,2.0,1673.0,5.8,14.7,0.392,1.5,4.8,0.312,4.3,9.9,0.431,3.0,4.2,0.727,0.6,3.3,3.9,2.9,1.0,0.3,2.0,2.7,16.1
2010,30.0,CHA,NBA,SG,46.0,1.0,993.0,5.8,14.9,0.389,1.5,4.7,0.313,4.3,10.2,0.425,3.4,4.7,0.71,0.5,3.0,3.6,3.0,1.0,0.4,2.4,2.8,16.5
2010,30.0,CHI,NBA,SG,29.0,1.0,680.0,5.7,14.4,0.397,1.5,4.8,0.311,4.2,9.6,0.44,2.5,3.3,0.762,0.7,3.8,4.5,2.7,1.0,0.2,1.4,2.6,15.5
