PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shawn Marion,28,11,11,41.4,6.9,13.8,0.5,1.1,3.1,0.353,5.8,10.7,0.542,0.539,2.0,3.0,0.667,2.5,7.9,10.4,1.2,1.5,1.7,1.1,2.5,16.9
Raja Bell,30,11,11,39.8,3.6,7.9,0.46,1.8,4.1,0.444,1.8,3.8,0.47600000000000003,0.575,1.1,1.3,0.857,0.5,2.5,3.0,1.8,0.9,0.2,1.4,3.6,10.2
Steve Nash,32,11,11,37.5,6.7,14.5,0.46299999999999997,1.7,3.5,0.48700000000000004,5.0,11.0,0.455,0.522,3.7,4.2,0.8909999999999999,0.4,2.8,3.2,13.3,0.4,0.1,4.4,1.9,18.9
Amar'e Stoudemire,24,10,10,34.3,9.1,17.4,0.523,0.1,0.3,0.33299999999999996,9.0,17.1,0.526,0.526,7.0,9.1,0.769,3.0,9.1,12.1,0.6,1.3,1.9,1.9,3.9,25.3
Leandro Barbosa,24,11,1,31.7,5.8,14.4,0.405,1.6,5.4,0.305,4.2,9.0,0.465,0.462,2.5,3.5,0.718,0.6,2.8,3.5,2.2,1.1,0.2,2.0,2.7,15.8
Boris Diaw,24,10,0,23.5,2.8,5.9,0.475,0.0,0.6,0.0,2.8,5.3,0.528,0.475,1.0,1.5,0.667,1.3,1.9,3.2,3.0,0.7,0.2,1.7,1.8,6.6
Kurt Thomas,34,11,5,19.3,3.1,5.9,0.523,0.0,0.0,,3.1,5.9,0.523,0.523,1.4,1.5,0.882,1.0,3.9,4.9,1.1,0.5,0.8,0.8,2.3,7.5
James Jones,26,11,6,15.5,1.7,3.3,0.528,0.7,1.6,0.444,1.0,1.6,0.611,0.639,0.8,1.0,0.818,0.3,1.1,1.4,0.3,0.2,0.2,0.4,1.0,5.0
Jalen Rose,34,1,0,9.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.33299999999999996,0.25,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0
Marcus Banks,25,2,0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
Eric Piatkowski,36,1,0,3.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Pat Burke,33,3,0,2.3,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.0,0.7
