PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Antonio Daniels,31,4,4,44.0,4.3,9.5,0.447,0.3,1.3,0.2,4.0,8.3,0.485,0.461,4.5,5.3,0.857,0.5,4.0,4.5,11.8,1.3,0.3,1.8,1.0,13.3
Antawn Jamison,30,4,4,43.3,12.3,25.8,0.47600000000000003,2.3,6.5,0.34600000000000003,10.0,19.3,0.519,0.519,5.3,7.0,0.75,3.3,6.5,9.8,1.3,0.5,1.0,1.8,3.3,32.0
Jarvis Hayes,25,4,4,34.8,3.8,11.5,0.326,1.8,4.8,0.368,2.0,6.8,0.29600000000000004,0.402,1.5,1.8,0.857,1.0,2.5,3.5,1.0,0.5,0.3,0.0,3.0,10.8
DeShawn Stevenson,25,4,4,30.5,2.3,11.5,0.196,0.8,4.8,0.158,1.5,6.8,0.222,0.228,0.8,1.8,0.429,0.5,2.0,2.5,1.8,0.5,0.8,0.8,1.0,6.0
Darius Songaila,28,4,0,22.5,5.0,10.3,0.488,0.0,0.5,0.0,5.0,9.8,0.513,0.488,0.8,0.8,1.0,1.3,2.0,3.3,1.0,0.8,0.0,1.0,4.3,10.8
Etan Thomas,28,4,4,21.0,1.8,4.3,0.41200000000000003,0.0,0.0,,1.8,4.3,0.41200000000000003,0.41200000000000003,1.5,2.3,0.667,0.5,5.0,5.5,0.3,0.5,0.8,1.5,2.3,5.0
Calvin Booth,30,1,0,18.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0
Roger Mason,26,4,0,14.0,1.8,4.0,0.43799999999999994,1.3,2.5,0.5,0.5,1.5,0.33299999999999996,0.594,1.3,1.5,0.833,0.0,0.5,0.5,0.3,0.3,0.0,0.8,2.5,6.0
Andray Blatche,20,2,0,12.5,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.5,0.5,1.0,1.5,2.0,3.5,0.0,0.0,0.0,0.5,1.0,4.5
Brendan Haywood,27,3,0,11.3,1.7,2.3,0.7140000000000001,0.0,0.0,,1.7,2.3,0.7140000000000001,0.7140000000000001,1.0,1.3,0.75,1.0,0.7,1.7,0.3,0.3,0.0,0.3,2.3,4.3
Donell Taylor,24,2,0,8.5,0.5,3.0,0.16699999999999998,0.0,0.0,,0.5,3.0,0.16699999999999998,0.16699999999999998,0.5,0.5,1.0,0.0,1.5,1.5,2.0,0.0,0.0,1.0,1.0,1.5
Michael Ruffin,30,4,0,7.0,0.3,0.8,0.33299999999999996,0.0,0.3,0.0,0.3,0.5,0.5,0.33299999999999996,0.0,0.0,,1.3,1.0,2.3,0.0,0.8,0.0,0.0,0.5,0.5
